"H","Na","K","Mg","Ca","Sr","Ba","NH4","Cl","NO3","PO4","SO4","HCO3","TOC"
0.00000000000446791548122254,0.226664875207724,0.0107045185708219,0.0217274473234833,0.0677026395114499,0.00122183161302449,0.00000908575358704675,0.00400580516528416,0.292407435067919,0.00345728326405078,0.00317754399339897,0.24010302883977,0.122156177388734,0.00666232829628417
0.0000000000121174577903618,0.196064834508883,0.0166552031528022,0.03060868279743,0.0856630807109924,0.00168830593522868,0.0000169747443468413,0.000865790626329205,0.219284063719932,0.0315045174029422,0.0181491181556903,0.173883814710314,0.219067460361613,0.00654815316137859
0.00000000000420445110132928,0.116213295586219,0.00960225681993931,0.0404214364120415,0.129540508382804,0.00255386713378394,0.000037262886979251,0.000202080261090359,0.169705241352843,0.00170186974782916,0.000463661729520861,0.29511812002068,0.229443361223987,0.00499703843807945
0.00000000000449581762357527,0.0976891140164586,0.00724652289968916,0.0439992909592729,0.145357981468691,0.002511700415084,0.0000588044288953341,0.000152634573519449,0.151052848530932,0.00317267329722712,0.000705576969186171,0.31349152789702,0.231443965868324,0.00311735867120355
0.0000000000046861632846053,0.119347497983283,0.0101117949354102,0.0362880108796429,0.124126117526855,0.00202648865829253,0.0000452788950579189,0.0000847392013708575,0.168510006051962,0.00275453807062797,0.000378933179108953,0.294056129313089,0.236640543534649,0.00562992176596378
0.00000000000284850167311515,0.143995426872029,0.00989515010434496,0.0361439924974318,0.137153311556295,0.0020282725174595,0.000040779007281772,0.0000822164126600624,0.181910104387255,0.00338169315425812,0.000360681414290521,0.287665697763939,0.192258256951419,0.00508441735848715
0.00000000000338969130822681,0.135484902105309,0.00785250781854001,0.0350766543581207,0.134478170333701,0.00205373281407969,0.0000389541612552918,0.00000652764350851601,0.168397972257585,0.000392388120144197,0.000347424315967,0.277831687965896,0.231299273821003,0.00673980428149993
0.00000000000158139778179067,0.10983886803042,0.00563433775213022,0.033548798008455,0.10943694849241,0.00207160813305674,0.0000335350179100089,0.000313205962816819,0.159258426474941,0.00487445248195303,0.00064539310979497,0.353737682170119,0.215761891419086,0.00484485294532506
0.0000000000103299704885931,0.150271322177645,0.00866675584394802,0.0357964360029184,0.120609380023118,0.00226179739274501,0.0000369841025444964,0.00270718601767385,0.131823917180974,0.0057920204525129,0.000230675247351237,0.300085446235275,0.23670110953773,0.00501696977523466
0.0000000000081247181323228,0.152801892280981,0.00920304656702165,0.037697557894626,0.12618051412245,0.00231280751422534,0.0000333670667416885,0.00521477684407377,0.173633318844634,0.00519006160477488,0.000354621366789092,0.229915580649645,0.250614376736761,0.00684807849915158
0.000000000021810668155258,0.116858361705503,0.00746184194293932,0.0337864752291533,0.115817429275872,0.00207145553496722,0.0000308992573848589,0.00668300534190536,0.169926054625966,0.00187345868180862,0.000637811212432241,0.307621967161309,0.231908788138489,0.00532245187045929
0.0000000000372015162301381,0.162170831177324,0.00952278623607441,0.0328655262677288,0.107018369909292,0.00187025385417294,0.0000288420669191717,0.00785968276691927,0.201678530629098,0.00192489196995488,0.000604710138959333,0.289094006796365,0.179681994391848,0.00567957375814188
0.00000000000569126189829225,0.150524967077208,0.00837394718044903,0.0307529837465431,0.100725316713203,0.00162422494467926,0.0000332238452385797,0.00625856149898324,0.205167114515708,0.00630008413514665,0.000533057327107756,0.275790038804167,0.207303791990946,0.00661268821493026
0.0000000000348918153646713,0.171341132687419,0.00921423067169032,0.0319355099117395,0.101855078154184,0.0017196043798629,0.0000356534060559569,0.00591791628792384,0.206413862612523,0.00642713619926174,0.000511045102110339,0.263054245349573,0.19657782361638,0.00499676158638432
0.0000000000511950204337591,0.0894611813652795,0.00983765568277987,0.0340871043023594,0.134056690601517,0.00251344649925569,0.000056952200995366,0.00138212541169783,0.125561135232068,0.00967262798394544,0.00180758889085606,0.349175207547012,0.23373748208423,0.00865080214680813
0.00000000000978101004372377,0.166770059113782,0.00839046540797028,0.0309029527528889,0.105395540004301,0.00168240694555702,0.0000328628195851549,0.000975603865391996,0.214745425568471,0.0129166397644207,0.000826529349786076,0.243830150349352,0.207555682036376,0.00597568201233686
0.00000000000600837847463507,0.185337381083786,0.00825965745290261,0.0265426808325254,0.0954108828876608,0.00159221263505047,0.0000299856556666558,0.00380433180081457,0.233863586812823,0.00248017786936521,0.000454313800703931,0.24058659802351,0.195435613214232,0.00620257792495058
0.0000000000178047160088905,0.144812472448236,0.0078239273605781,0.0327798683745579,0.121840664999216,0.00206746267041183,0.0000369975597863376,0.00137585023833038,0.174326605052943,0.00549003305048966,0.0024109541052493,0.280307365842041,0.22172298464275,0.00500481363760641
0.00000000000263288567537426,0.163117300934616,0.00805799466617001,0.0312066699159482,0.110546925090545,0.00167684585360785,0.0000260255983888335,0.00269333554895233,0.208758631399817,0.00131425119363177,0.000623642844008627,0.264381318299352,0.202079033386427,0.00551802526590243
0.00000000000916097428375273,0.164525598089921,0.00851308804170687,0.0331163349128294,0.107341836159208,0.00184424302183229,0.0000310130752399502,0.00100246558575636,0.189811163742787,0.00692872031667807,0.000595025684794711,0.242008350447458,0.239507027759956,0.00477513315267065
0.0000000000052218379174944,0.120828369084148,0.00957817920324286,0.0405018270907202,0.115437767199001,0.00245989598781102,0.0000390424202388877,0.000207678788400504,0.19202827235429,0.00191329493891042,0.000193523922457724,0.284502254332774,0.228057893088255,0.00425200158452813
0.00000000000463618207518477,0.105662139484173,0.00838390133181092,0.0438079051185423,0.140050095867061,0.00236600896480554,0.000063623597591485,0.000241697367964992,0.143819178274197,0.00327061068321008,0.000825930987147314,0.285489188631286,0.262111396183289,0.00390832350428592
0.00000000000446967422455607,0.120023626518335,0.00928452807103855,0.0370874694037667,0.121374103328668,0.00200658346068627,0.0000458469996147883,0.000154851804488282,0.174638622708348,0.00081606055623111,0.000414135575576562,0.311485304286409,0.218361971654749,0.00430689562761994
0.00000000000368506362130197,0.142272939571213,0.00857375514328987,0.0361756398893307,0.116341418565623,0.00192967895050611,0.0000437349118797667,0.000103981252525231,0.182436575227042,0.00216544705459376,0.000484552313207605,0.28491231372788,0.220260236865729,0.00429972652349455
0.000000000011537857652302,0.132624625280371,0.00810453562288266,0.034427936607689,0.113833867283769,0.00193626506312822,0.000161899536919775,0.000227897962202469,0.18509419282056,0.00237967401092986,0.000430012597037937,0.29855305321932,0.216899813246006,0.0053262267376458
0.000000000000688102473820801,0.114403646017095,0.00726711037234206,0.0360092222076846,0.116662851314196,0.00198433531928718,0.0000368074747459936,0.00036532472981204,0.175771579773371,0.00560335866943023,0.000697003968611909,0.300177953259607,0.236513692325412,0.00450711456771681
0.00000000000911227836448853,0.13340661743445,0.00862498295502221,0.03682229073094,0.120956193273498,0.00210883091099234,0.0000348482856567165,0.000940494719523157,0.136616903825777,0.00671470269970281,0.000310765857712829,0.272426331199448,0.276747770209763,0.00428926788840259
0.00000000000543504750056317,0.136661196625575,0.00945224697767251,0.0375284696132882,0.119769116542896,0.00212035243492692,0.0000342110358353179,0.0019314764161743,0.165766559787981,0.00872426125977924,0.000408016126012106,0.269883873140284,0.242709309491204,0.00501091054293775
0.0000000000233814476172701,0.131863320618405,0.00950694719048049,0.0348868504571025,0.115990364542263,0.00199673935092098,0.0000343820568009708,0.00391514426140159,0.189251436916909,0.00407839722202742,0.000660477477063031,0.26316152473877,0.239552633926503,0.00510178121797113
0.0000000000113423432433814,0.160416017459564,0.00894071741754569,0.0361233105983018,0.114865790279688,0.00171704552021533,0.0000304186397551873,0.000943702675156364,0.201227549047239,0.00693048092853078,0.000218635470951683,0.271761819862805,0.192152643135978,0.0046718689529273
0.00000000000633147125054154,0.157680793388741,0.00882710661554198,0.0320750540755225,0.0991783090063703,0.0016188417749138,0.00107525259822495,0.00107291540888481,0.20690321448467,0.00697423932902169,0.000605742046883525,0.267634423652687,0.21146255408661,0.00489155352559674
0.0000000000110482852545221,0.17304029517731,0.00933877445878881,0.0316661811074196,0.100891944679747,0.00167831724419464,0.0000342883106639386,0.000968679861767622,0.221748504565564,0.0141781586829852,0.000129071026246795,0.262365817558146,0.179647463638651,0.00431250367746796
0.0000000000945529405848872,0.131142050283782,0.0146557754870121,0.0295286735738317,0.109429790303023,0.00169355627849917,0.000069579108334339,0.00194737585451324,0.197682093588614,0.00890715318237638,0.00194663171022692,0.262968286447948,0.22841297499758,0.0116160590897059
0.00000000000356782868327814,0.196309475668612,0.00939882095750073,0.0319827831157041,0.0989919834656072,0.00174245590796676,0.0000324486856846517,0.000315617716875172,0.215395909704213,0.000593070675141827,0.000922647832752452,0.232476866624277,0.207193668875527,0.00464425076657052
0.00000000000793758901210737,0.164431248657989,0.00773640144339689,0.0263987405463422,0.096751758022182,0.00154428892997724,0.0000314059945738381,0.000809776224861279,0.217271625834462,0.00564335341505051,0.000650467822874634,0.277269468108716,0.197476414320637,0.0039850506710006
0.00000000000740877174509071,0.177316003546722,0.00707597510394154,0.0249308967392759,0.0857416201360792,0.00142902700226799,0.0000252483657117914,0.00119836204605642,0.25958625920283,0.00500922872014987,0.000546356798246324,0.259920842752671,0.17219150438407,0.00502867519456986
0.0000000000142082359593453,0.131922274360666,0.00707882503577241,0.0274477371119874,0.100870669125987,0.00167114093626636,0.0000391118491874141,0.000905403175911636,0.217366582223642,0.00414426174917653,0.000314785041148819,0.326435824557938,0.177511676591581,0.00429170822652638
0.00000000000877920762973483,0.144334663936511,0.00905917138547071,0.0336022677502623,0.113523969199348,0.0017535214185983,0.0000309952487308073,0.000640878476229929,0.19058650021178,0.00142737243145142,0.0000691765957294113,0.295272654256857,0.205645878631605,0.00405295044864702
0.00000000000156674271497807,0.156363616553594,0.00957962638765091,0.0314893716951003,0.106628683095583,0.00157870735749291,0.0000284991530158871,0.00319990794070851,0.207582163328571,0.00040652260786151,0.00113442055781123,0.266297336689382,0.209159885877865,0.00655125875379666
0.00000000000754435895516057,0.159128473359104,0.00810458798206984,0.0310256073756019,0.0944596890585422,0.00161992983431987,0.0000357199467278002,0.000354191089656114,0.228887734060892,0.00361203370804047,0.000859151340600436,0.2581369649029,0.210195773623944,0.00358014371005632
0.00000000000704960958870372,0.0341773671463484,0.00504362444800566,0.0501344967566144,0.175723674239859,0.00273303563041236,0.0000421204322193117,0.000147775711345314,0.0483746623213143,0.00309988737767246,0.000296888697601459,0.35181959867125,0.325286442102594,0.00312042645771386
0.00000000000556607954540707,0.0284674393861971,0.00426967482581947,0.0510155568547809,0.178461821748611,0.00233861734777839,0.0000672967797029884,0.000238698641197254,0.0529324608900729,0.00742779671032904,0.000330530419198722,0.392470018490142,0.276905879305953,0.00507420859465156
0.00000000000781530729555866,0.0464028375600927,0.00535839230403065,0.0515444262094104,0.183554714780644,0.00237112929877703,0.0000534708080900215,0.0000226346443246032,0.0531019513772509,0.00274792565273992,0.000240807127044981,0.334920008232683,0.315736389640187,0.00394531235690982
0.0000000000350700906327511,0.0404364331939355,0.00778967957415914,0.0479878152964175,0.180152888587963,0.00223046433489859,0.0000591231913729245,0.00204217755927738,0.0574337449085233,0.00288846900066157,0.0000708615871447597,0.328162043041364,0.324476428434417,0.00626987125479566
0.00000000000235471356749341,0.0366343816607452,0.00431747088417183,0.0467141800220097,0.166457738841239,0.00220917718112872,0.0000519216483696316,0.000577207983162256,0.0476324222944896,0.00427502253637233,0.000594901885087005,0.38028639204793,0.306412191066769,0.00383699194617093
0.0000000000161882043231676,0.0454786961271951,0.00613881373001754,0.0512838786762335,0.189121218017932,0.00259851028385525,0.0000406534360182901,0.000294911375962685,0.0464875825199971,0.00144297601948429,0.000102045186067539,0.341170654665538,0.31151619984002,0.00432386010549061
0.0000000000094911526046488,0.073358842046557,0.00518706227046518,0.0448021295000777,0.163342780110272,0.00215528455654899,0.0000389372997097682,0.0000599019577795801,0.0736943345453966,0.000217522578566384,0.000183768754371672,0.300916806802952,0.329755305840817,0.00628732372699431
0.0000000000107240339874178,0.0405759605502748,0.00458705510139275,0.0443362327564426,0.15939420239675,0.0021575853631161,0.0000387156990360185,0.00233171140573537,0.0551638562807636,0.000519799916696731,0.000457436231448558,0.360919941461469,0.325545764994858,0.00397173783129258
0.0000000000223562440731176,0.0491058503642981,0.00566727363050754,0.0466804599200533,0.16412916156944,0.00209563701740738,0.0000315109716723677,0.00363906246745017,0.0704385339862203,0.000544452311414597,0.000366789346574296,0.354076795458894,0.300183598133581,0.00304087480013016
0.000000000010456142860969,0.0410628353784848,0.00532375121877104,0.0454503468309323,0.156900257417141,0.00199618421660038,0.0000421530385284337,0.0010881482282565,0.0527806850292586,0.00155779181493909,0.000666904010174503,0.364062244102361,0.325014032948042,0.00405466575605498
0.0000000000117181299855928,0.0469693600433077,0.0068529920728991,0.0461875508323038,0.153582076117196,0.00201011834918095,0.000044351167863346,0.00105822480696944,0.0609429774616012,0.00376653761143429,0.000709074824579285,0.357472211139754,0.316111524315881,0.00429300124531212
0.000000000021221363658844,0.0616970341788166,0.00484821921224418,0.0298199127489388,0.142210157725973,0.00132212508061596,0.0000831605780832806,0.0000627175058158091,0.0716679529478406,0.000268111008561953,0.000428792599501585,0.231551590451761,0.40464846141586,0.0513917645247668
0.0000000000132440612041605,0.0705593643338401,0.0065189583704254,0.0432784954764561,0.148879216068552,0.00204066559293563,0.0000397110545311416,0.0013141454452796,0.0822423833885667,0.0086678784429461,0.000647796497355195,0.327872713036487,0.302897334542672,0.0050413377367085
0.0000000000140118530222798,0.0582921401303315,0.0046583283651057,0.0443297621483165,0.170983974158988,0.00219994127120689,0.0000428263638870476,0.00071043273942961,0.0958581465948717,0.00174362042288825,0.000189789485028225,0.302830835514289,0.31446868242789,0.00369152036375511
0.0000000000237248508563509,0.0484808692448101,0.0049853818652393,0.0412184920506015,0.159202111633375,0.00207743000524419,0.0000513948230694286,0.00182172305467814,0.0793691901700965,0.00215853515339548,0.000602363509170818,0.3645625422711,0.291545431577425,0.00392453461806874
0.0000000000158192585611074,0.0462796943676116,0.0139764400775956,0.0406034919250308,0.161309110776993,0.00178641553758596,0.000036554191301759,0.00101767473493263,0.0540986335392369,0.00557578800449706,0.0000924038386911581,0.340956926789042,0.327728184823463,0.00653868137819926
0.00000000000993213533259929,0.0571063804944212,0.00601582681449063,0.0444929138010372,0.174092901441463,0.00195816929298364,0.0000362302662507584,0.00153243848270563,0.0587426989184991,0.00720924620720284,0.000301764208841252,0.32375299922728,0.320222694361241,0.00453573647365194
0.0000000000118492832438943,0.0726888250854237,0.00541528282214096,0.0387073190588348,0.137824664532801,0.00181964589775332,0.0000417984996947364,0.00480853970595079,0.0935132574130386,0.00109383044803347,0.000370899386517961,0.287637705044094,0.349931903414099,0.00614632867976843
0.00000000000506242384240253,0.0548800672914527,0.00467844550257983,0.074721939573874,0.122677811240689,0.00493342118364051,0.0000388974512030647,0.000171538401677647,0.0659957441022786,0.0153813369929981,0.000171777819982907,0.325492499665563,0.325745613917441,0.0051109068515578
0.00000000000672638434973205,0.0567526469687267,0.00557026129155901,0.0766270818293059,0.128883212005972,0.00450244440365145,0.0000582709623374962,0.0000842828462386593,0.0721763753132178,0.018365740090101,0.000147308904721818,0.311118332467189,0.322287883411067,0.00342615949918634
0.00000000000632834318211409,0.0528604637394555,0.00501278127880413,0.0724670351430426,0.116715266583726,0.0041842223897456,0.0000487758277546448,0.000226553096042647,0.0703920297057726,0.0273158481123062,0.0000746263233432283,0.325701129589956,0.322561799628437,0.0024394685752858
0.00000000000683741968980078,0.0541056648859574,0.00491163679614704,0.0718282922873293,0.120080141838977,0.0043877972512119,0.0000412814867117692,0.0000343472724637052,0.0663898348230187,0.0193704110662495,0.000186272953649039,0.339032814509153,0.317073116443394,0.00255838837889998
0.00000000000212001036256422,0.0476722648791127,0.00334448155856059,0.0666421972704552,0.111262777373569,0.00344015600018649,0.000060643574736445,0.000030315725237654,0.0662901804828657,0.010714248166522,0.000209698589579711,0.343913203622719,0.34231655390012,0.00410327885421429
0.00000000000362468832194149,0.131695290201269,0.00359416818456138,0.0577293385396363,0.107613000216218,0.0030807155867669,0.0000326958738306475,0.0000510124319295889,0.047214994828764,0.00932120672213794,0.000212810925399294,0.409354544116432,0.227267145424962,0.00283307694446779
0.00000000000503331136618794,0.0627976507241681,0.00443056401203865,0.0736100170404159,0.126472463616376,0.0040018286258232,0.0000419784751847703,0.0000423250168955866,0.0581150037309863,0.010960358879581,0.000191636295091369,0.303060647887108,0.352475981402186,0.00379954428911194
0.00000000000431287572721191,0.0585719596421556,0.00422742754416082,0.068542307623667,0.113508577020283,0.00394135525207592,0.0000353563878421288,0.0000652406498980848,0.0621103088271198,0.0118415509088729,0.000133417950751647,0.389975412851303,0.284154917473074,0.00289216786448303
0.00000000000640531245240641,0.0596972429554312,0.00539346871742539,0.103965883393614,0.0887008349666543,0.0036341718862183,0.000026423798827067,0.000226767800703524,0.0548059081927652,0.00157309649639654,0.000109429740339697,0.497234375780241,0.181272450070145,0.00335994619483399
0.0000000000150381864205447,0.0630411185094926,0.00418957025004206,0.0593891638759893,0.113030989312367,0.00366512561742748,0.000035368282603849,0.000314361811422798,0.0555331404122901,0.00627516945192955,0.000400561776293408,0.450469412262109,0.24120861013746,0.00244740828553472
0.00000000000532752544774284,0.0526106734143576,0.00383605741379154,0.0676529032817312,0.13094908831334,0.00311076284147002,0.0000405876162888776,0.000117377745937002,0.0526244482352795,0.0117475659053993,0.000220830727232346,0.359049272240905,0.315366991514546,0.00267344074439333
0.00000000000809837656174218,0.0677203072827002,0.00418041385566167,0.0694516032407633,0.110137058255247,0.00367167919721543,0.0000247735133937618,0.0000520651834408652,0.0635661265561015,0.00542616360063441,0.000089104968650488,0.41900409266014,0.254367329223122,0.0023092824548319
0.0000000000119305282964079,0.0251734147054208,0.00284185184020437,0.0487123470342336,0.214272288203487,0.00385414523562629,0.000163519820830567,0.000239709367584258,0.0385772427480993,0.00417538532817726,0.000175606639047658,0.259810685211857,0.397825732844099,0.00417807100940206
0.0000000000100378377741348,0.0229063458005757,0.00205173404103316,0.0432329672931988,0.198146917661422,0.00300131349446632,0.0000777942465333225,0.0000920380889023864,0.0473981841381165,0.00719654658605838,0.000349234775518791,0.371883058548032,0.298152088594328,0.00551177672177744
0.0000000000121992159032431,0.0293806403230004,0.0027801140200095,0.0406600154338092,0.183241394626628,0.00284891433211151,0.0000646354706736402,0.000257811727269647,0.0466906564021502,0.00375145814467228,0.000116702064274169,0.360823062395679,0.324647063697287,0.00473753135023578
0.0000000000496580630161676,0.0194770809593917,0.00445905089772376,0.0444126360917637,0.200440507818398,0.00297714742061935,0.0000812690096674894,0.000272177420723895,0.0342695459681681,0.0014215376442556,0.0010413381202369,0.370044905508709,0.316413629147379,0.00468917394330561
