3,48.00000,1,103.00000,0,2,0,2,1,39.00000,2,2,1,1,0,0,1,1,0,0,0,0,0,1,1
2,18.00000,1,68.00000,1,1,0,2,2,68.00000,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
0,48.00000,4,36.00000,4,2,0,1,2,30.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,15.00000,0,13.00000,1,1,0,2,1,39.00000,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2,15.00000,1,47.00000,0,1,0,1,2,30.00000,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3,42.00000,1,40.00000,0,3,0,0,2,34.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,6.00000,4,12.00000,0,0,1,2,1,35.00000,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
3,12.00000,1,22.00000,0,1,0,0,3,24.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,24.00000,1,54.00000,1,4,1,2,3,26.00000,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
3,12.00000,1,7.00000,0,1,0,2,2,40.00000,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1
1,15.00000,1,23.00000,0,3,1,0,0,25.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
2,10.00000,1,29.00000,1,3,1,2,0,31.00000,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
0,36.00000,1,23.00000,0,2,0,2,2,24.00000,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2,15.00000,1,22.00000,1,2,1,2,0,33.00000,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,12.00000,0,20.00000,1,2,1,1,2,61.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,0,19.00000,0,2,2,1,2,33.00000,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2,6.00000,1,15.00000,0,3,1,1,1,56.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,11.00000,0,72.00000,0,1,0,2,3,39.00000,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,12.00000,1,11.00000,2,1,1,2,2,29.00000,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
0,30.00000,0,84.00000,0,2,0,1,3,49.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,24.00000,0,30.00000,0,0,0,2,3,63.00000,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0
2,18.00000,0,6.00000,2,0,0,0,3,32.00000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,18.00000,1,39.00000,0,4,1,2,2,67.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3,24.00000,1,12.00000,0,3,1,2,3,24.00000,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1
3,18.00000,1,32.00000,0,1,1,1,0,24.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
2,15.00000,0,18.00000,0,0,0,2,2,46.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,24.00000,1,41.00000,2,3,1,2,2,28.00000,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
2,12.00000,0,13.00000,0,0,0,2,0,61.00000,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,14.00000,1,40.00000,0,4,0,2,1,22.00000,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,30.00000,1,30.00000,1,0,1,2,2,25.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,12.00000,3,11.00000,0,2,0,0,0,28.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3,18.00000,1,10.00000,0,3,1,1,2,23.00000,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
3,8.00000,0,12.00000,0,0,0,2,1,51.00000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,42.00000,4,93.00000,0,4,0,1,1,55.00000,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
3,18.00000,3,31.00000,0,2,0,3,3,31.00000,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,36.00000,2,96.00000,0,3,3,3,2,28.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3,18.00000,1,27.00000,3,1,0,1,2,28.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,9.00000,1,2,0,1,2,31.00000,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,15.00000,4,3,2,0,0,33.00000,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
2,24.00000,1,16.00000,0,2,0,3,2,32.00000,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,9.00000,0,3,2,0,2,27.00000,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,36.00000,2,29.00000,4,0,0,0,1,30.00000,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,18.00000,0,12.00000,0,1,2,1,2,33.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,8.00000,0,7.00000,0,0,0,2,0,47.00000,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,36.00000,1,143.00000,0,0,0,1,1,57.00000,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
3,12.00000,1,13.00000,1,0,3,2,3,49.00000,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
3,6.00000,0,9.00000,0,0,1,2,1,39.00000,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2,21.00000,1,28.00000,2,2,1,1,2,31.00000,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,18.00000,0,13.00000,0,3,1,3,3,27.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,24.00000,3,41.00000,0,0,0,2,1,23.00000,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
2,36.00000,1,81.00000,0,1,1,1,3,30.00000,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2,24.00000,1,19.00000,4,1,0,2,2,29.00000,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,12.00000,1,8.00000,4,2,1,2,0,23.00000,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3,12.00000,1,26.00000,0,4,1,2,1,55.00000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,24.00000,0,20.00000,0,2,0,1,3,30.00000,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,48.00000,1,85.00000,1,2,1,1,2,24.00000,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,48.00000,1,54.00000,1,4,0,2,1,40.00000,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
3,6.00000,1,3.00000,0,3,1,3,0,27.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,21.00000,1,12.00000,0,0,1,2,3,39.00000,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1
0,24.00000,1,38.00000,2,4,1,2,1,23.00000,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
2,15.00000,0,33.00000,0,1,0,1,1,28.00000,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,12.00000,1,9.00000,0,0,0,2,2,41.00000,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
2,9.00000,0,24.00000,0,4,0,0,2,31.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9.00000,3,13.00000,0,3,0,1,2,34.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,60.00000,2,74.00000,1,1,0,3,0,27.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3,18.00000,1,26.00000,0,1,0,2,1,65.00000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,12.00000,0,10.00000,1,0,0,2,2,35.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,36.00000,4,0,0,2,2,31.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3,15.00000,0,14.00000,0,1,1,0,3,25.00000,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,21.00000,1,40.00000,1,2,0,0,2,35.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,4,16.00000,0,2,0,2,2,50.00000,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,35.00000,4,2,1,2,2,23.00000,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2,36.00000,1,33.00000,0,1,1,1,2,28.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2,27.00000,0,45.00000,3,3,0,1,0,32.00000,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0
3,24.00000,0,12.00000,0,0,0,2,2,60.00000,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2,9.00000,1,15.00000,0,2,0,1,2,22.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,18.00000,1,22.00000,4,2,0,0,2,30.00000,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
2,30.00000,0,31.00000,1,0,0,1,2,40.00000,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
3,18.00000,1,25.00000,0,4,0,3,2,25.00000,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
2,10.00000,0,21.00000,1,1,2,3,2,26.00000,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3,24.00000,1,48.00000,0,2,0,0,3,31.00000,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
3,42.00000,2,44.00000,0,2,0,1,3,26.00000,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
2,12.00000,0,23.00000,1,0,0,2,0,49.00000,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
0,18.00000,3,32.00000,0,1,1,2,2,33.00000,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,36.00000,4,40.00000,1,3,1,1,1,29.00000,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3,15.00000,3,10.00000,0,0,0,0,2,33.00000,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1
1,18.00000,1,20.00000,0,0,1,1,2,23.00000,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3,12.00000,1,13.00000,0,1,0,3,3,21.00000,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2,18.00000,0,11.00000,0,3,1,3,3,30.00000,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2,21.00000,2,30.00000,0,1,0,1,0,28.00000,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2,6.00000,2,9.00000,0,1,1,1,0,24.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,10.00000,1,12.00000,0,1,0,1,2,37.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,4.00000,0,15.00000,0,2,0,3,0,42.00000,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0
0,6.00000,2,14.00000,4,0,3,1,2,31.00000,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2,9.00000,1,13.00000,0,0,0,2,2,20.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,10.00000,0,21.00000,0,3,1,0,0,23.00000,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3,6.00000,0,6.00000,0,2,1,0,3,37.00000,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
3,30.00000,1,31.00000,0,3,3,2,3,31.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,9.00000,0,11.00000,3,0,0,0,1,32.00000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
2,12.00000,1,35.00000,1,3,0,0,3,45.00000,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
0,12.00000,2,6.00000,0,1,2,2,0,20.00000,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,15.00000,0,10.00000,0,1,3,0,3,25.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,36.00000,2,77.00000,2,2,1,2,2,40.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2,12.00000,0,27.00000,0,0,1,2,1,57.00000,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
0,24.00000,2,70.00000,4,2,0,2,2,36.00000,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,36.00000,1,24.00000,0,3,0,3,1,33.00000,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
3,30.00000,1,36.00000,3,0,1,2,3,57.00000,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3,18.00000,0,21.00000,0,1,1,2,0,24.00000,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
2,60.00000,2,157.00000,0,2,0,2,2,21.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2,9.00000,1,25.00000,2,0,0,2,1,51.00000,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3,36.00000,1,83.00000,1,0,0,2,1,47.00000,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
2,12.00000,1,16.00000,0,1,0,1,0,50.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,12.00000,0,19.00000,0,4,0,1,2,34.00000,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,10.00000,1,39.00000,0,3,0,3,3,37.00000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2,15.00000,0,14.00000,0,1,0,1,3,31.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,24.00000,1,31.00000,4,3,2,1,2,22.00000,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
2,24.00000,1,32.00000,0,3,1,2,3,26.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,12.00000,1,11.00000,0,2,0,0,0,29.00000,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,12.00000,0,36.00000,0,0,0,2,2,28.00000,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0
2,18.00000,1,27.00000,1,2,0,0,3,32.00000,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
2,6.00000,0,21.00000,2,1,2,1,2,24.00000,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,12.00000,0,20.00000,4,3,0,3,2,27.00000,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
2,12.00000,0,12.00000,0,1,1,1,0,27.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,24.00000,1,24.00000,2,0,0,1,2,35.00000,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
0,36.00000,1,23.00000,0,2,0,3,2,32.00000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,4.00000,1,15.00000,1,3,0,1,0,29.00000,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0
1,12.00000,1,14.00000,1,0,1,2,0,55.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2,30.00000,4,75.00000,1,4,1,3,0,53.00000,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
3,24.00000,0,66.00000,0,4,0,2,1,75.00000,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
3,12.00000,1,7.00000,4,2,2,3,3,20.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,12.00000,1,9.00000,0,2,2,2,3,21.00000,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
0,9.00000,1,14.00000,0,1,2,3,0,27.00000,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3,18.00000,4,19.00000,0,3,0,2,1,36.00000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,9.00000,1,3.00000,0,1,2,2,0,22.00000,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
2,24.00000,1,32.00000,2,0,3,1,2,26.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,12.00000,1,16.00000,0,1,1,3,2,22.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,30.00000,0,76.00000,1,0,0,2,2,63.00000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1,24.00000,1,13.00000,2,1,1,0,2,57.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,12.00000,1,8.00000,0,1,2,1,0,28.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,48.00000,2,76.00000,4,4,0,2,1,31.00000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,27.00000,2,86.00000,3,1,0,1,2,27.00000,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
3,12.00000,0,21.00000,0,1,0,1,0,39.00000,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
1,24.00000,1,52.00000,0,2,0,1,2,25.00000,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,18.00000,1,12.00000,0,3,1,0,2,23.00000,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1
2,21.00000,1,16.00000,3,0,1,2,0,36.00000,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3,14.00000,1,90.00000,0,0,3,2,3,45.00000,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1
3,24.00000,1,66.00000,0,1,2,1,2,21.00000,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,9.00000,0,31.00000,1,1,0,1,0,33.00000,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,48.00000,3,144.00000,0,1,0,1,2,25.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1
3,24.00000,4,36.00000,0,2,0,2,2,27.00000,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
2,12.00000,0,13.00000,0,3,1,2,3,22.00000,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,6.00000,4,4.00000,3,3,1,1,3,24.00000,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
2,24.00000,2,24.00000,2,1,0,1,2,44.00000,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
2,36.00000,2,80.00000,1,3,0,2,2,27.00000,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
2,30.00000,1,23.00000,2,0,0,1,2,30.00000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12.00000,1,13.00000,0,1,0,1,2,25.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,24.00000,0,13.00000,3,1,3,2,0,36.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,12.00000,0,24.00000,2,2,3,0,2,36.00000,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,18.00000,1,13.00000,0,0,2,1,0,32.00000,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3,24.00000,4,15.00000,0,2,0,2,2,24.00000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2,15.00000,1,12.00000,2,0,0,0,3,47.00000,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,6.00000,1,6.00000,0,3,2,0,0,26.00000,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2,4.00000,0,34.00000,0,2,1,3,0,37.00000,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
0,12.00000,1,13.00000,0,3,0,3,2,22.00000,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1
3,21.00000,2,34.00000,0,3,0,3,3,26.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2,12.00000,4,34.00000,2,1,1,0,0,35.00000,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0
2,12.00000,0,19.00000,0,0,0,1,1,26.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,27.00000,2,51.00000,0,2,0,2,2,26.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,12.00000,0,19.00000,0,0,0,2,0,43.00000,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0
3,36.00000,1,27.00000,0,0,0,1,3,41.00000,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
0,9.00000,0,15.00000,0,0,1,0,2,34.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,48.00000,1,48.00000,0,2,0,0,3,26.00000,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0
3,12.00000,0,7.00000,0,0,0,0,3,35.00000,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
3,60.00000,1,73.00000,0,0,0,2,1,36.00000,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
0,24.00000,2,21.00000,0,4,1,1,3,34.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1,12.00000,0,15.00000,2,4,0,2,1,66.00000,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0
0,12.00000,1,12.00000,2,1,3,3,2,26.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
2,18.00000,0,12.00000,1,1,0,0,3,29.00000,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2,20.00000,0,35.00000,1,3,3,2,0,44.00000,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2,36.00000,0,35.00000,0,2,0,2,2,37.00000,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
3,9.00000,0,28.00000,0,1,0,1,0,36.00000,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
2,15.00000,0,28.00000,0,2,1,0,2,24.00000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,12.00000,1,8.00000,1,0,0,2,3,38.00000,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,24.00000,4,12.00000,0,4,1,2,1,29.00000,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,12.00000,1,12.00000,0,0,2,0,0,40.00000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,9.00000,1,38.00000,1,0,0,2,0,64.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,48.00000,3,184.00000,0,1,1,1,3,32.00000,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
2,18.00000,3,42.00000,0,1,0,1,2,36.00000,2,0,1,0,0,0,0,1,0,0,1,0,0,1,1
3,36.00000,1,55.00000,0,0,0,2,1,42.00000,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
0,18.00000,0,9.00000,0,0,0,2,2,36.00000,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
2,18.00000,1,11.00000,1,3,1,1,0,21.00000,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3,18.00000,1,13.00000,0,1,2,0,0,26.00000,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1,42.00000,0,48.00000,0,0,0,2,1,56.00000,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2,15.00000,0,34.00000,3,0,0,2,1,23.00000,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
2,9.00000,1,23.00000,4,3,1,2,3,22.00000,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2,9.00000,1,20.00000,0,3,1,1,2,19.00000,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2,6.00000,3,12.00000,4,1,0,3,1,35.00000,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
3,12.00000,1,15.00000,0,1,1,3,2,23.00000,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,27.00000,1,34.00000,0,1,0,1,2,27.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,24.00000,1,51.00000,1,0,1,2,2,42.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,45.00000,1,30.00000,4,1,0,2,3,21.00000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2,36.00000,1,47.00000,0,1,0,1,1,32.00000,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
3,21.00000,4,16.00000,1,1,0,1,3,40.00000,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1
2,12.00000,1,11.00000,0,1,2,1,0,26.00000,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
0,18.00000,2,62.00000,0,1,0,2,0,44.00000,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0
0,30.00000,1,22.00000,0,1,1,1,1,24.00000,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
2,24.00000,0,45.00000,0,1,0,1,0,74.00000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2,12.00000,0,58.00000,1,0,0,2,3,49.00000,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2,24.00000,0,41.00000,4,1,0,0,3,27.00000,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,24.00000,1,9.00000,0,2,0,0,1,38.00000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
0,27.00000,0,25.00000,2,1,0,1,3,23.00000,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,6.00000,1,8.00000,0,1,1,0,0,64.00000,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3,24.00000,1,37.00000,0,1,1,2,2,28.00000,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,15.00000,0,27.00000,1,2,0,1,0,35.00000,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0
0,12.00000,3,14.00000,0,1,0,1,0,31.00000,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
2,15.00000,0,15.00000,0,1,1,1,2,43.00000,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
3,18.00000,1,20.00000,0,1,1,2,0,20.00000,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
0,18.00000,1,10.00000,1,1,1,1,3,33.00000,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
2,24.00000,2,30.00000,1,1,0,2,0,32.00000,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0,30.00000,0,42.00000,0,4,2,1,2,28.00000,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
