1.51596,12.79000,3.61000,1.62000,72.97000,0.64000,8.07000,0.00000,0.26000,0
1.51844,13.25000,3.76000,1.32000,72.40000,0.58000,8.42000,0.00000,0.00000,1
1.51778,13.21000,2.81000,1.29000,72.98000,0.51000,9.02000,0.00000,0.09000,0
1.52410,13.83000,2.90000,1.17000,71.15000,0.08000,10.79000,0.00000,0.00000,1
1.51742,13.27000,3.62000,1.24000,73.08000,0.55000,8.07000,0.00000,0.00000,0
1.51926,13.20000,3.33000,1.28000,72.36000,0.60000,9.14000,0.00000,0.11000,0
1.51694,12.86000,3.58000,1.31000,72.61000,0.61000,8.79000,0.00000,0.00000,2
1.51841,13.02000,3.62000,1.06000,72.34000,0.64000,9.13000,0.00000,0.15000,1
1.51689,12.67000,2.88000,1.71000,73.21000,0.73000,8.54000,0.00000,0.00000,1
1.51321,13.00000,0.00000,3.02000,70.70000,6.21000,6.93000,0.00000,0.00000,4
1.51837,13.14000,2.84000,1.28000,72.85000,0.55000,9.07000,0.00000,0.00000,0
1.51662,12.85000,3.51000,1.44000,73.01000,0.68000,8.23000,0.06000,0.25000,1
1.51646,13.04000,3.40000,1.26000,73.01000,0.52000,8.58000,0.00000,0.00000,2
1.51719,14.75000,0.00000,2.00000,73.02000,0.00000,8.53000,1.59000,0.08000,6
1.51783,12.69000,3.54000,1.34000,72.95000,0.57000,8.75000,0.00000,0.00000,0
1.51832,13.33000,3.34000,1.54000,72.14000,0.56000,8.99000,0.00000,0.00000,2
1.51652,13.56000,3.57000,1.47000,72.45000,0.64000,7.96000,0.00000,0.00000,1
1.51763,12.61000,3.59000,1.31000,73.29000,0.58000,8.50000,0.00000,0.00000,0
1.51764,12.98000,3.54000,1.21000,73.00000,0.65000,8.53000,0.00000,0.00000,0
1.51851,13.20000,3.63000,1.07000,72.83000,0.57000,8.41000,0.09000,0.17000,1
1.52121,14.03000,3.76000,0.58000,71.79000,0.11000,9.65000,0.00000,0.00000,2
1.52172,13.51000,3.86000,0.88000,71.79000,0.23000,9.54000,0.00000,0.11000,0
1.51779,13.21000,3.39000,1.33000,72.76000,0.59000,8.59000,0.00000,0.00000,0
1.51847,13.10000,3.97000,1.19000,72.44000,0.60000,8.43000,0.00000,0.00000,1
1.51808,13.43000,2.87000,1.19000,72.84000,0.55000,9.03000,0.00000,0.00000,0
1.51775,12.85000,3.48000,1.23000,72.97000,0.61000,8.56000,0.09000,0.22000,0
1.51732,14.95000,0.00000,1.80000,72.99000,0.00000,8.61000,1.55000,0.00000,6
1.52127,14.32000,3.90000,0.83000,71.50000,0.00000,9.49000,0.00000,0.00000,2
1.51711,14.23000,0.00000,2.08000,73.36000,0.00000,8.62000,1.67000,0.00000,6
1.51687,13.23000,3.54000,1.48000,72.84000,0.56000,8.10000,0.00000,0.00000,1
1.51545,14.14000,0.00000,2.68000,73.39000,0.08000,9.07000,0.61000,0.05000,6
1.51721,12.87000,3.48000,1.33000,73.04000,0.56000,8.43000,0.00000,0.00000,0
1.52365,15.79000,1.83000,1.31000,70.43000,0.31000,8.61000,1.68000,0.00000,6
1.51761,13.89000,3.60000,1.36000,72.73000,0.48000,7.83000,0.00000,0.00000,0
1.52152,13.05000,3.65000,0.87000,72.32000,0.19000,9.85000,0.00000,0.17000,0
1.51905,14.00000,2.39000,1.56000,72.37000,0.00000,9.57000,0.00000,0.00000,5
1.51892,13.46000,3.83000,1.26000,72.55000,0.57000,8.21000,0.00000,0.14000,1
1.51593,13.09000,3.59000,1.52000,73.10000,0.67000,7.83000,0.00000,0.00000,1
1.51711,12.89000,3.62000,1.57000,72.96000,0.61000,8.11000,0.00000,0.00000,1
1.51673,13.30000,3.64000,1.53000,72.53000,0.65000,8.03000,0.00000,0.29000,1
1.51768,12.65000,3.56000,1.30000,73.08000,0.61000,8.69000,0.00000,0.14000,0
1.51708,13.72000,3.68000,1.81000,72.06000,0.64000,7.88000,0.00000,0.00000,1
1.51609,15.01000,0.00000,2.51000,73.05000,0.05000,8.83000,0.53000,0.00000,6
1.51918,14.04000,3.58000,1.37000,72.08000,0.56000,8.30000,0.00000,0.00000,0
1.51841,12.93000,3.74000,1.11000,72.28000,0.64000,8.96000,0.00000,0.22000,1
1.51872,12.93000,3.66000,1.56000,72.51000,0.58000,8.55000,0.00000,0.12000,1
1.51797,12.74000,3.48000,1.35000,72.96000,0.64000,8.68000,0.00000,0.00000,0
1.52152,13.05000,3.65000,0.87000,72.22000,0.19000,9.85000,0.00000,0.17000,0
