128.00000,12,0,0,1,2,1,0,94.50000,165.30000,63.80000,54.50000,2017.00000,3,2,103.00000,3,2.99000,3.47000,21.90000,55.00000,4800.00000,45.00000,50.00000,7099.00000,1
115.00000,8,1,0,0,3,1,0,98.80000,177.80000,66.50000,55.50000,2425.00000,3,2,122.00000,1,3.39000,3.39000,8.60000,84.00000,4800.00000,26.00000,32.00000,11245.00000,0
103.00000,21,1,0,0,2,2,0,104.30000,188.80000,67.20000,56.20000,2912.00000,3,2,141.00000,5,3.78000,3.15000,9.50000,114.00000,5400.00000,23.00000,28.00000,12940.00000,-2
118.00000,4,1,1,1,3,1,0,93.70000,157.30000,63.80000,50.80000,2128.00000,3,2,98.00000,5,3.03000,3.39000,7.60000,102.00000,5500.00000,24.00000,30.00000,7957.00000,1
142.00000,9,1,0,1,4,2,0,96.60000,180.30000,70.50000,50.80000,3685.00000,5,0,234.00000,5,3.46000,3.10000,8.30000,155.00000,4750.00000,16.00000,18.00000,35056.00000,3
108.00000,12,1,0,0,1,1,0,100.40000,184.60000,66.50000,56.10000,3296.00000,5,3,181.00000,5,3.43000,3.27000,9.00000,152.00000,5200.00000,17.00000,22.00000,14399.00000,0
113.00000,8,1,0,0,2,1,0,93.10000,166.80000,64.20000,54.10000,1950.00000,3,2,91.00000,1,3.08000,3.15000,9.00000,68.00000,5000.00000,31.00000,38.00000,7395.00000,1
115.00000,8,1,0,0,2,1,0,98.80000,177.80000,66.50000,55.50000,2410.00000,3,2,122.00000,1,3.39000,3.39000,8.60000,84.00000,4800.00000,26.00000,32.00000,10245.00000,0
95.00000,21,1,1,0,2,2,0,109.10000,188.80000,68.90000,55.50000,3062.00000,3,2,141.00000,5,3.78000,3.15000,9.50000,114.00000,5400.00000,19.00000,25.00000,22625.00000,-1
118.00000,4,1,0,1,3,1,0,93.70000,157.30000,63.80000,50.80000,1876.00000,3,2,90.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,31.00000,38.00000,6377.00000,1
168.00000,19,1,0,1,3,2,0,94.50000,168.70000,64.00000,52.60000,2300.00000,0,2,98.00000,5,3.24000,3.08000,9.40000,112.00000,6600.00000,26.00000,29.00000,9538.00000,1
161.00000,11,1,0,1,3,1,0,93.70000,157.30000,64.40000,50.80000,1918.00000,3,2,92.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,37.00000,41.00000,5389.00000,2
81.00000,3,1,0,0,2,1,0,94.50000,158.80000,63.60000,52.00000,1909.00000,3,2,90.00000,1,3.03000,3.11000,9.60000,70.00000,5400.00000,38.00000,43.00000,6575.00000,0
134.00000,19,1,0,1,0,2,0,98.40000,176.20000,65.60000,52.00000,2679.00000,3,2,146.00000,5,3.62000,3.50000,9.30000,116.00000,4800.00000,24.00000,30.00000,11199.00000,2
125.00000,11,1,0,0,2,1,0,96.30000,172.40000,65.40000,51.60000,2365.00000,3,2,122.00000,1,3.35000,3.46000,8.50000,88.00000,5000.00000,25.00000,32.00000,6989.00000,1
150.00000,17,1,1,1,3,1,0,99.10000,186.60000,66.50000,56.10000,2808.00000,0,2,121.00000,5,3.54000,3.07000,9.00000,160.00000,5500.00000,19.00000,26.00000,18150.00000,3
161.00000,13,0,1,0,2,2,0,107.90000,186.70000,68.40000,56.70000,3252.00000,2,2,152.00000,3,3.70000,3.52000,21.00000,95.00000,4150.00000,28.00000,33.00000,17950.00000,0
128.00000,12,1,0,1,2,1,0,94.50000,165.30000,63.80000,54.50000,1889.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,5499.00000,1
119.00000,14,1,0,1,3,1,0,93.70000,157.30000,63.80000,50.80000,1918.00000,3,2,90.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,37.00000,41.00000,5572.00000,1
148.00000,4,1,0,0,3,1,0,93.70000,157.30000,63.80000,50.60000,1967.00000,3,2,90.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,31.00000,38.00000,6229.00000,1
98.00000,3,1,0,1,3,1,0,94.50000,155.90000,63.60000,52.00000,1874.00000,3,2,90.00000,1,3.03000,3.11000,9.60000,70.00000,5400.00000,38.00000,43.00000,6295.00000,1
77.00000,19,1,0,0,1,1,0,95.70000,169.70000,63.60000,59.10000,2280.00000,3,2,92.00000,1,3.05000,3.03000,9.00000,62.00000,4800.00000,31.00000,37.00000,6918.00000,0
106.00000,12,1,0,0,3,1,0,97.20000,173.40000,65.20000,54.70000,2324.00000,3,2,120.00000,1,3.33000,3.47000,8.50000,97.00000,5200.00000,27.00000,34.00000,8949.00000,0
91.00000,19,1,0,0,3,1,0,95.70000,166.30000,64.40000,52.80000,2109.00000,3,2,98.00000,1,3.19000,3.03000,9.00000,70.00000,4800.00000,30.00000,37.00000,7198.00000,0
102.00000,18,1,0,0,2,1,0,97.20000,172.00000,65.40000,52.50000,2340.00000,4,2,108.00000,5,3.62000,2.64000,9.00000,94.00000,5200.00000,26.00000,32.00000,9960.00000,0
125.00000,11,1,0,0,2,1,0,96.30000,172.40000,65.40000,51.60000,2405.00000,3,2,122.00000,1,3.35000,3.46000,8.50000,88.00000,5000.00000,25.00000,32.00000,8189.00000,1
94.00000,20,0,1,0,2,1,0,97.30000,171.70000,65.50000,55.70000,2319.00000,3,2,97.00000,3,3.01000,3.40000,23.00000,68.00000,4500.00000,37.00000,42.00000,9495.00000,2
108.00000,12,1,0,0,2,1,0,100.40000,184.60000,66.50000,55.10000,3060.00000,5,3,181.00000,5,3.43000,3.27000,9.00000,152.00000,5200.00000,19.00000,25.00000,13499.00000,0
128.00000,12,1,0,1,2,1,0,94.50000,165.30000,63.80000,54.50000,1918.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,6649.00000,1
107.00000,5,1,0,1,2,1,0,96.50000,169.10000,66.00000,51.00000,2293.00000,3,2,110.00000,1,3.15000,3.58000,9.10000,100.00000,5500.00000,25.00000,31.00000,10345.00000,1
121.00000,3,1,0,1,3,1,0,88.40000,141.10000,60.30000,53.20000,1488.00000,2,4,61.00000,1,2.91000,3.03000,9.50000,48.00000,5100.00000,47.00000,53.00000,5151.00000,2
115.00000,8,1,0,0,2,1,0,98.80000,177.80000,66.50000,55.50000,2410.00000,3,2,122.00000,1,3.39000,3.39000,8.60000,84.00000,4800.00000,26.00000,32.00000,8495.00000,0
95.00000,21,1,0,0,2,2,0,109.10000,188.80000,68.90000,55.50000,3012.00000,5,3,173.00000,5,3.58000,2.87000,8.80000,134.00000,5500.00000,18.00000,23.00000,21485.00000,-1
104.00000,17,1,0,0,2,1,0,99.10000,186.60000,66.50000,56.10000,2758.00000,3,2,121.00000,5,3.54000,3.07000,9.30000,110.00000,5250.00000,21.00000,28.00000,15510.00000,2
102.00000,18,1,0,0,2,0,0,97.00000,172.00000,65.40000,54.30000,2385.00000,4,2,108.00000,1,3.62000,2.64000,9.00000,82.00000,4800.00000,24.00000,25.00000,9233.00000,0
145.00000,7,1,0,0,2,2,0,113.00000,199.60000,69.60000,52.80000,4066.00000,0,3,258.00000,5,3.63000,4.17000,8.10000,176.00000,4750.00000,15.00000,19.00000,32250.00000,0
106.00000,5,1,0,1,3,1,0,96.50000,167.50000,65.20000,53.30000,2236.00000,3,2,110.00000,0,3.15000,3.58000,9.00000,86.00000,5800.00000,27.00000,33.00000,7895.00000,0
194.00000,12,1,1,1,3,2,0,91.30000,170.70000,67.90000,49.70000,3139.00000,5,3,181.00000,5,3.43000,3.27000,7.80000,200.00000,5200.00000,17.00000,23.00000,19699.00000,3
168.00000,12,1,0,1,0,1,0,95.10000,162.40000,63.80000,53.30000,2008.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,8249.00000,2
85.00000,18,1,1,0,1,0,0,96.90000,173.60000,65.40000,54.90000,2650.00000,4,2,108.00000,5,3.62000,2.64000,7.70000,111.00000,4800.00000,23.00000,23.00000,11694.00000,0
158.00000,1,1,0,0,2,1,0,105.80000,192.70000,71.40000,55.70000,2844.00000,3,1,136.00000,5,3.19000,3.40000,8.50000,110.00000,5500.00000,19.00000,25.00000,17710.00000,1
134.00000,19,1,0,1,0,2,0,98.40000,176.20000,65.60000,52.00000,2540.00000,3,2,146.00000,5,3.62000,3.50000,9.30000,116.00000,4800.00000,24.00000,30.00000,8449.00000,2
94.00000,20,1,0,0,2,1,0,97.30000,171.70000,65.50000,55.70000,2275.00000,3,2,109.00000,5,3.19000,3.40000,9.00000,85.00000,5250.00000,27.00000,34.00000,8495.00000,2
154.00000,14,1,0,0,2,1,0,93.70000,167.30000,63.80000,50.80000,1989.00000,3,2,90.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,31.00000,38.00000,6692.00000,1
101.00000,5,1,0,1,3,1,0,93.70000,150.00000,64.00000,52.60000,1956.00000,3,2,92.00000,0,2.91000,3.41000,9.20000,76.00000,6000.00000,30.00000,34.00000,7129.00000,1
74.00000,21,1,0,0,1,2,0,104.30000,188.80000,67.20000,57.50000,3042.00000,3,2,141.00000,5,3.78000,3.15000,9.50000,114.00000,5400.00000,24.00000,28.00000,16515.00000,-1
128.00000,12,1,0,1,3,1,0,94.50000,165.60000,63.80000,53.30000,2028.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,7799.00000,1
194.00000,12,1,0,1,3,2,0,91.30000,170.70000,67.90000,49.70000,3071.00000,5,3,181.00000,5,3.43000,3.27000,9.00000,160.00000,5200.00000,19.00000,25.00000,17199.00000,3
154.00000,14,1,0,0,2,1,0,93.70000,167.30000,63.80000,50.80000,2191.00000,3,2,98.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,31.00000,38.00000,7609.00000,1
161.00000,13,1,0,0,2,2,0,107.90000,186.70000,68.40000,56.70000,3020.00000,2,2,120.00000,5,3.46000,3.19000,8.40000,97.00000,5000.00000,19.00000,24.00000,11900.00000,0
122.00000,12,1,0,0,2,1,0,94.50000,165.30000,63.80000,54.50000,1938.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,6849.00000,1
164.00000,1,1,0,0,2,0,0,99.40000,176.60000,66.40000,54.30000,2824.00000,3,1,136.00000,5,3.19000,3.40000,8.00000,115.00000,5500.00000,18.00000,22.00000,17450.00000,2
103.00000,21,1,1,0,2,2,0,104.30000,188.80000,67.20000,56.20000,3045.00000,3,2,130.00000,5,3.62000,3.15000,7.50000,162.00000,5100.00000,17.00000,22.00000,18420.00000,-2
137.00000,5,1,0,1,3,1,0,86.60000,144.60000,63.90000,50.80000,1713.00000,3,2,92.00000,0,2.91000,3.41000,9.60000,58.00000,4800.00000,49.00000,54.00000,6479.00000,2
113.00000,8,1,0,0,2,1,0,93.10000,166.80000,64.20000,54.10000,1945.00000,3,2,91.00000,1,3.03000,3.15000,9.00000,68.00000,5000.00000,31.00000,38.00000,6695.00000,1
101.00000,5,1,0,1,3,1,0,93.70000,150.00000,64.00000,52.60000,1940.00000,3,2,92.00000,0,2.91000,3.41000,9.20000,76.00000,6000.00000,30.00000,34.00000,6529.00000,1
83.00000,18,1,0,1,3,1,0,93.70000,157.90000,63.60000,53.70000,2120.00000,4,2,108.00000,1,3.62000,2.64000,8.70000,73.00000,4400.00000,26.00000,31.00000,7053.00000,2
74.00000,21,1,0,0,1,2,0,104.30000,188.80000,67.20000,57.50000,3034.00000,3,2,141.00000,5,3.78000,3.15000,9.50000,114.00000,5400.00000,23.00000,28.00000,13415.00000,-1
81.00000,19,1,0,0,1,0,0,95.70000,169.70000,63.60000,59.10000,2290.00000,3,2,92.00000,1,3.05000,3.03000,9.00000,62.00000,4800.00000,27.00000,32.00000,7898.00000,0
161.00000,13,1,0,0,2,2,0,107.90000,186.70000,68.40000,56.70000,3075.00000,2,2,120.00000,5,3.46000,3.19000,8.40000,97.00000,5000.00000,19.00000,24.00000,16630.00000,0
122.00000,12,1,0,0,2,1,0,94.50000,165.30000,63.80000,54.50000,1971.00000,3,2,97.00000,1,3.15000,3.29000,9.40000,69.00000,5200.00000,31.00000,37.00000,7499.00000,1
104.00000,8,1,0,1,3,1,0,93.10000,159.10000,64.20000,54.10000,1890.00000,3,2,91.00000,1,3.03000,3.15000,9.00000,68.00000,5000.00000,30.00000,31.00000,5195.00000,1
104.00000,8,1,0,1,3,1,0,93.10000,159.10000,64.20000,54.10000,1905.00000,3,2,91.00000,1,3.03000,3.15000,9.00000,68.00000,5000.00000,31.00000,38.00000,6795.00000,1
93.00000,9,0,1,0,1,2,0,110.00000,190.90000,70.30000,58.70000,3750.00000,3,1,183.00000,3,3.58000,3.64000,21.50000,123.00000,4350.00000,22.00000,25.00000,28248.00000,-1
106.00000,12,1,0,0,2,1,0,97.20000,173.40000,65.20000,54.70000,2302.00000,3,2,120.00000,1,3.33000,3.47000,8.50000,97.00000,5200.00000,27.00000,34.00000,9549.00000,0
161.00000,11,1,0,1,3,1,0,93.70000,157.30000,64.40000,50.80000,1944.00000,3,2,92.00000,1,2.97000,3.23000,9.40000,68.00000,5500.00000,31.00000,38.00000,6189.00000,2
83.00000,18,1,0,1,3,1,0,93.70000,156.90000,63.40000,53.70000,2050.00000,4,2,97.00000,1,3.62000,2.36000,9.00000,69.00000,4900.00000,31.00000,36.00000,5118.00000,2
104.00000,8,1,0,1,3,1,0,93.10000,159.10000,64.20000,54.10000,1900.00000,3,2,91.00000,1,3.03000,3.15000,9.00000,68.00000,5000.00000,31.00000,38.00000,6095.00000,1
125.00000,11,1,1,0,2,1,0,96.30000,172.40000,65.40000,51.60000,2403.00000,3,2,110.00000,6,3.17000,3.46000,7.50000,116.00000,5500.00000,23.00000,30.00000,9279.00000,1
150.00000,17,1,0,1,3,1,0,99.10000,186.60000,66.50000,56.10000,2707.00000,3,2,121.00000,5,2.54000,2.07000,9.30000,110.00000,5250.00000,21.00000,28.00000,15040.00000,3
