7.320122922405878363e-01 2.657206355695208577e-01 2.267072189891376679e-03
9.966643161943559148e-01 1.654615777231638113e-03 1.681068028412513633e-03
9.964338117433741981e-01 1.772203998273766791e-03 1.793984258352112476e-03
9.931482063849488284e-01 9.683027826072951446e-04 5.883490832443907977e-03
2.243096476147315721e-01 7.743606029137517499e-01 1.329749471516710087e-03
3.623519457981841940e-01 2.958620410952181312e-01 3.417860131065976748e-01
2.949816390982438336e-02 1.053886428001644393e-01 8.651131932900111288e-01
6.901375828654829903e-01 2.593271058586557598e-01 5.053531127586127769e-02
7.371748396101049927e-01 4.810301602814281985e-02 2.147221443617522152e-01
5.425922573835206819e-01 3.999138020933507010e-01 5.749394052312867959e-02
5.123263073953960856e-01 1.507628183243574227e-02 4.725974107721682138e-01
3.005728293435063186e-03 6.338200549412241758e-01 3.631742167653408404e-01
9.235820661766622752e-01 1.191132681047443395e-03 7.522680114229032822e-02
5.501914599374946313e-01 3.739502794512807871e-01 7.585826061122465103e-02
9.391484269868036749e-01 1.642799948645975658e-02 4.442357352673651644e-02
8.978290898166060297e-01 9.959101437301554061e-02 2.579895810378471811e-03
9.970689018083483957e-01 1.405476430791698442e-03 1.525621760859920215e-03
6.824450906164400976e-01 3.143297872280353400e-01 3.225122155524574527e-03
7.132535397844967928e-01 1.434089512990807669e-01 1.433375089164223848e-01
5.014946911408395547e-01 2.149696224724478594e-03 4.963556126344360053e-01
3.007505086571041208e-01 6.965382464431788545e-01 2.711244899717070184e-03
1.659604241437144436e-03 2.452102971533852704e-01 7.531300986051776558e-01
3.093915153161390652e-01 5.577653780286816465e-01 1.328431066551793438e-01
7.247816794645459693e-01 1.749466130742027749e-03 2.734688544047120806e-01
3.482654885619957952e-01 3.008151669111825410e-01 3.509193445268218303e-01
6.501620978219637692e-01 3.035878176937698014e-01 4.625008448426633917e-02
1.991355715233570078e-01 6.154790306128751082e-02 7.393165254153554189e-01
2.898321675036449330e-01 7.078077608921059527e-01 2.360071604249172009e-03
1.921000182916598282e-03 6.056825417522794242e-01 3.923964580648040545e-01
8.528837788547268817e-01 2.143194227692566886e-02 1.256842788683473766e-01
6.779152061368943771e-01 3.198003987211257559e-01 2.284395141979905959e-03
3.943490088910086566e-01 6.034397083756158908e-01 2.211282733375408323e-03
8.257901645773729760e-01 1.716842487672722295e-01 2.525586655354850486e-03
1.375474397216589484e-01 2.699641842225763543e-03 8.597529184361152321e-01
8.843943040296308178e-01 1.138855063356063457e-01 1.720189634762885490e-03
1.046218581456502261e-01 2.402652166354342367e-02 8.713516201908063641e-01
9.584865007807243931e-01 3.877190134835097751e-02 2.741597870924626385e-03
3.529982812241553303e-01 4.289559752731874620e-01 2.180457435026571522e-01
1.419363816406011679e-03 9.972905069091766439e-01 1.290129274417322952e-03
9.611359442181430235e-04 2.620202805207388352e-01 7.370185835350430148e-01
4.612308176498924883e-01 5.370124643731400971e-01 1.756717976967430870e-03
5.403249147369368899e-01 1.713352467554465630e-01 2.883398385076165749e-01
9.498327375907769099e-01 3.789004341122671760e-02 1.227721899799633261e-02
3.492405790025956275e-02 5.512373666937818717e-01 4.138385754059586419e-01
1.121283845263006118e-03 1.988825241075897199e-01 7.999961920471473364e-01
6.174547423278763381e-01 3.807844025046488445e-01 1.760855167474911949e-03
5.536781168735380732e-01 4.440908841375511562e-01 2.230998988910697350e-03
8.203751278847761785e-01 2.730067366580617941e-03 1.768948047486431085e-01
9.967170065957999814e-01 1.665236259742784415e-03 1.617757144457260222e-03
9.962694806164500427e-01 1.840890196795131597e-03 1.889629186754946668e-03
4.034576927739769170e-01 5.549332815581654588e-01 4.160902566785759649e-02
8.940065899100664293e-01 1.045420528976043484e-01 1.451357192329036068e-03
7.506593733679731706e-01 2.187359932648400007e-01 3.060463336718684951e-02
2.031704819344786472e-01 7.206336000981033996e-01 7.619591796741803646e-02
5.349698306897524569e-01 1.293053138878612340e-03 4.637371161713689238e-01
8.329944229010346479e-01 1.647531088180426706e-01 2.252468280922608184e-03
8.402717510475938845e-01 1.570785751136959951e-01 2.649673838710081813e-03
9.459025872201101137e-01 5.275313388649426061e-02 1.344278893395515519e-03
9.635569489169466539e-01 1.091803688003487212e-03 3.535124739504995339e-02
6.348973495718905902e-01 3.612298420905170060e-01 3.872808337592438099e-03
1.776879316363921477e-03 7.038331612739158194e-01 2.943899594097203476e-01
3.966732688243457261e-01 3.877495865497234684e-01 2.155771446259308055e-01
7.510439782727510449e-01 2.049049823820720678e-02 2.284655234890417552e-01
9.751424784973846682e-01 1.905162644610278525e-03 2.295235885800512091e-02
1.752394089113382472e-03 3.421737967710123951e-01 6.560738091398742311e-01
9.828290446574262651e-01 2.955951552047868421e-03 1.421500379052581531e-02
9.667792283097075279e-01 7.065788635785329695e-03 2.615498305450715544e-02
9.979313741790040160e-01 9.616569171619252605e-04 1.106968903834100503e-03
3.174862807914889673e-02 1.268486125334412429e-03 9.669828857955167223e-01
9.850815078055625840e-01 1.584678293590125473e-03 1.333381390084733588e-02
7.782405129981722069e-01 2.197262431137227690e-01 2.033243888105126015e-03
7.737708241523615360e-01 2.248160436678045826e-01 1.413132179833949701e-03
5.285130058358542549e-01 3.039087602066937732e-01 1.675782339574519997e-01
4.460877298591802154e-01 9.620762060473160571e-02 4.577046495360880818e-01
4.897273980995822673e-02 4.087187985525457257e-01 5.423084616374960198e-01
3.833451065415592086e-03 4.683062627113642740e-01 5.278602862232201209e-01
9.604176493783826984e-01 3.593061562836395023e-02 3.651734993253351758e-03
3.977240755410070272e-01 1.782796032493164096e-03 6.004931284264998226e-01
7.830298273567360967e-01 3.209941763949264969e-03 2.137602308793146721e-01
9.960950971867242876e-01 1.855776545454800638e-03 2.049126267820955589e-03
7.353967050621372792e-01 1.562149243906477969e-01 1.083883705472149378e-01
8.790123835538451447e-01 1.345392001813758721e-03 1.196422244443411248e-01
1.643832262884908305e-03 7.067123736313329907e-01 2.916437941057821726e-01
2.222888149324008522e-01 3.570546716478829041e-01 4.206565134197161604e-01
6.365544207145588107e-01 2.533367871074262111e-03 3.609122114143670235e-01
1.909971401966558957e-01 6.824263935363147349e-01 1.265764662670294249e-01
3.745677036940046611e-01 1.575174396911981295e-03 6.238571219090833786e-01
6.755614567367889123e-01 3.225768473657064650e-01 1.861695897504619035e-03
9.739739548668172597e-01 1.375129980818137320e-03 2.465091515236464415e-02
2.477718951695649652e-03 5.944624679289839397e-01 4.030598131193203204e-01
5.534466372993916972e-01 2.089750046647822768e-01 2.375783580358260538e-01
7.440134355977857661e-01 9.398386756452790924e-02 1.620026968376863385e-01
9.288705657901300539e-01 6.915017930615934005e-02 1.979254903710662029e-03
9.968565981732088188e-01 1.626499723770191133e-03 1.516902103021041445e-03
9.562989938057732120e-01 1.720955571268699153e-03 4.198005062295805806e-02
1.931504629267244422e-02 6.648912733556382182e-02 9.141958263717637756e-01
8.257110068043927997e-01 1.064132944132311492e-01 6.787569878237612042e-02
2.445488985789278924e-01 7.532302027794873789e-01 2.220898641584739992e-03
8.660495817230300375e-01 1.266859170172145426e-03 1.326835591067977993e-01
5.824396745388907837e-01 4.522374113278428143e-02 3.723365843283250043e-01
9.210385591047840492e-01 1.031140436007368499e-03 7.793030045920858184e-02
9.959296751483877053e-01 2.091328455064245771e-03 1.978996396548096670e-03
2.082157982494546502e-03 3.685105514667520454e-01 6.294072905507533955e-01
1.495687555768859534e-01 2.377910904626195643e-01 6.126401539604945379e-01
1.954044391718783857e-01 6.350626443437205060e-01 1.695329164844010250e-01
3.457715175143732389e-01 1.330395131964011435e-01 5.211889692892256454e-01
8.416176387802428716e-01 3.044312070042107504e-03 1.553380491497149962e-01
6.122266583749276236e-01 3.785631044061700812e-01 9.210237218902395800e-03
7.194708974956283143e-01 1.954085636816249409e-03 2.785750168675554805e-01
9.931177096350581879e-01 5.013883303238022594e-03 1.868407061703805574e-03
5.984785107779484470e-01 3.997808276683862405e-01 1.740661553665199526e-03
7.312512655504255221e-01 2.485856948970185110e-01 2.016303955255595304e-02
2.249906771152747342e-02 9.344298427176271904e-01 4.307108957084537088e-02
9.352483977121767156e-01 6.335830948212863023e-02 1.393292805694707533e-03
1.938165186189452771e-01 6.944953589563382934e-01 1.116881224247163740e-01
1.669500828999220809e-01 3.885448767487855726e-01 4.445050403512923465e-01
7.721875719517015679e-02 6.823562706276410372e-01 2.404249721771888892e-01
6.765820069975451156e-01 2.723024738849387782e-01 5.111551911751614080e-02
4.030439218672885598e-03 6.176599050677424874e-01 3.783096557135846028e-01
9.890080319588778757e-01 9.821141743479679977e-04 1.000985386677410299e-02
2.207972682634459227e-01 1.390763917220659007e-01 6.401263400144882043e-01
9.577579008440327835e-01 3.996954533914227198e-02 2.272553816824989664e-03
8.759350952205575691e-01 1.262903146941220592e-02 1.114358733100302146e-01
5.611278996981596823e-01 3.394877226971095285e-01 9.938437760473077531e-02
8.680035890714494773e-01 2.677623661781583508e-02 1.052201743107347570e-01
9.293769762784881427e-01 6.880852729501246712e-02 1.814496426499448466e-03
9.965784789225640150e-01 1.637012317640636639e-03 1.784508759795365917e-03
7.883076195826422827e-01 2.107166259446516809e-01 9.757544727060573578e-04
4.338437617811677360e-01 5.632881325775864756e-01 2.868105641245832609e-03
3.074915531669712987e-01 6.903772615146810399e-01 2.131185318347663619e-03
7.821351977798900457e-01 2.162625995756383979e-01 1.602202644471683105e-03
2.050518127932740228e-03 3.686276007727869453e-01 6.293218810992803336e-01
1.424077570042245888e-01 1.061245188942071399e-01 7.514677241015683684e-01
2.712620401589004859e-01 3.999981741921744272e-01 3.287397856489251424e-01
1.556121735160557584e-03 3.912099827501811650e-02 9.593228799898213532e-01
3.775618950181131583e-01 6.205299962358669097e-01 1.908108746020025209e-03
2.765127047146869743e-01 8.182186009838408880e-02 6.416654351869288675e-01
3.535313022899993357e-02 2.028636198939453433e-02 9.443605077816055182e-01
9.979068578308184501e-01 9.814118152219001440e-04 1.111730353959704438e-03
9.609989465084138871e-01 3.573539118067755455e-02 3.265662310908524525e-03
1.253176486390463005e-03 1.481628607771779023e-02 9.839305374358917611e-01
6.767771166893654655e-01 3.198484845841408908e-01 3.374398726493708315e-03
3.680392582949725162e-03 3.584327708639440530e-03 9.927352797084108005e-01
2.541680762613302558e-01 6.148586774600473676e-02 6.843460559926649589e-01
9.010453835086471575e-01 9.657783035609292244e-02 2.376786135259896689e-03
6.358695313879583755e-02 1.700817442274316638e-01 7.663313026337724709e-01
3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01
3.236629829896603971e-01 6.743269779916885032e-01 2.010039018651029862e-03
1.150422470798395935e-01 7.689017822403910740e-01 1.160559706797694435e-01
5.747643118501790660e-01 4.232704110634314953e-01 1.965277086389524523e-03
9.154448963297847630e-01 1.818382576904519496e-03 8.273672109331076108e-02
6.122233529315780354e-01 3.863606586583546165e-01 1.415988410067343115e-03
1.023601219221633024e-01 8.945120662140165768e-01 3.127811863820174551e-03
5.867830551274716422e-01 4.115845970094288431e-01 1.632347863099633568e-03
2.068038041274442018e-01 2.437757945067385926e-03 7.907584379274883446e-01
1.254579515005572283e-03 8.186544867501710510e-01 1.800909337348232109e-01
9.962994052450651061e-01 1.795865875006134394e-03 1.904728879928782896e-03
7.281940092512322327e-01 2.539421272473181643e-03 2.692665694762945705e-01
4.998709538492692173e-01 4.977048588879071644e-01 2.424187262823629136e-03
2.369130250250575664e-01 3.052873521066691298e-01 4.577996228682732482e-01
8.214184646164249815e-01 1.313062779098565780e-01 4.727525747371857934e-02
5.706468757787767077e-01 1.578057470979344068e-01 2.715473771232888578e-01
1.911601461088971009e-03 3.666450783744137909e-01 6.314433201644972238e-01
9.378590709501291034e-01 6.017908862019956395e-02 1.961840429671325280e-03
4.489314033760366529e-01 5.482008550343295816e-01 2.867741589633792353e-03
3.815424629734112671e-01 2.759922894242377578e-01 3.424652476023509751e-01
2.673633064218800537e-01 4.594980372400672697e-01 2.731386563380526211e-01
5.439864341280782334e-01 2.770664051385510196e-01 1.789471607333707470e-01
6.887361028899485760e-01 1.097020748535802587e-01 2.015618222564712070e-01
2.469466238988315965e-01 7.508569754844355293e-01 2.196400616732924541e-03
8.750368088861022464e-01 3.786826507153043947e-02 8.709492604236736268e-02
1.707880365966130132e-01 4.343178834205231598e-02 7.857801750613346847e-01
7.458092687322765979e-01 1.962229851344004638e-03 2.522285014163794803e-01
1.749167068252856314e-03 8.993778500876654647e-01 9.887298284408167770e-02
7.239344976280708173e-03 9.710954649443842568e-01 2.166519007933508795e-02
4.950143634346704791e-01 3.346484723062234101e-01 1.703371642591059998e-01
9.845250900521702597e-01 2.804498095434844376e-03 1.267041185239486945e-02
8.292628333141279784e-01 1.684195375252711679e-01 2.317629160600936065e-03
2.755196128694645252e-01 2.006165958028046092e-01 5.238637913277309766e-01
1.395032893447419320e-01 1.682016497240237385e-01 6.922950609312343850e-01
6.539059413049267411e-01 3.437547661144407796e-01 2.339292580632488031e-03
2.171569814014230049e-01 9.136567686298788238e-02 6.914773417355890572e-01
7.640695855187275010e-01 1.684493597836234742e-03 2.342459208834362094e-01
2.136181159302264765e-01 3.128665040389996821e-01 4.735153800307739247e-01
4.197896654245652504e-01 6.167578076850305235e-02 5.185345538069316973e-01
7.982970549211999556e-01 2.005140471381427758e-01 1.188897940657258206e-03
5.252965578210293529e-01 4.730485216991587860e-01 1.654920479811837876e-03
1.861796935646329587e-01 8.121595618392030147e-01 1.660744596163999049e-03
5.078335514349680002e-01 4.609876006183836195e-01 3.117884794664839421e-02
8.676536339950825516e-01 1.303724934127911406e-01 1.973872592126368116e-03
2.282457977807840661e-03 3.164144322381589464e-02 9.660760987983763037e-01
5.242791557262342639e-02 1.039558519841514428e-01 8.436162324432251447e-01
9.932854368373205123e-01 1.293559420195742899e-03 5.421003742483772141e-03
3.446975906949230062e-01 5.907913473288098904e-01 6.451106197626711725e-02
4.722868087176722990e-02 1.375404020566237291e-03 9.513959151076665233e-01
7.630333394035023753e-01 6.161527050545458767e-02 1.753513900910430579e-01
7.002389227601403254e-01 2.708897181421071609e-01 2.887135909775257608e-02
4.374267964868773229e-01 1.276930798387166700e-02 5.498038955292510188e-01
9.962867285989838173e-01 2.009424353752975369e-03 1.703847047263188459e-03
6.447008369118741866e-01 3.540672891602110739e-01 1.231873927914803020e-03
7.751257016887900253e-01 1.158416151315066166e-02 2.132901367980593321e-01
8.390975919528469440e-01 2.325201991311471542e-03 1.585772060558415797e-01
6.625240632113332806e-01 3.328624263567531716e-01 4.613510431913652766e-03
7.749221879455512330e-01 2.230575770165812433e-01 2.020235037867573226e-03
6.497875459018087607e-01 2.546327916366413757e-01 9.557966246154990519e-02
4.692538548161884204e-01 5.280901691177080082e-01 2.655976066103723620e-03
3.890365137951007357e-01 4.241580521040144713e-01 1.868054341008848207e-01
9.895081241340384359e-01 9.040641504326089872e-03 1.451234361635489380e-03
1.727729376524039795e-02 5.130616721120113688e-01 4.696610341227481222e-01
7.145950488494791086e-01 1.535162568138062067e-01 1.318886943367146847e-01
2.117211080256531375e-01 6.222009384036929491e-01 1.660779535706539134e-01
7.670616966973656803e-01 2.304971924582983056e-01 2.441110844336108650e-03
1.286299830637394892e-01 3.388710807671020397e-01 5.324989361691585543e-01
2.150345208293372255e-03 5.332375253124598258e-01 4.646121294792467382e-01
9.958352805120499474e-01 1.965049859778951989e-03 2.199669628171100223e-03
9.880697933900122187e-01 6.135748742029161103e-03 5.794457867958651386e-03
9.655936004688617791e-01 2.575047508724133145e-03 3.183135202241414025e-02
3.285226924649273239e-01 1.773609268033410563e-03 6.697036982670393490e-01
9.762810770993942677e-01 2.095546992535768371e-02 2.763452975248053764e-03
8.731863498833598580e-01 1.245458507822454763e-01 2.267799334394709869e-03
4.121201176771057684e-01 1.910425433904914261e-01 3.968373389324027500e-01
2.771548996579433766e-01 7.204146579458914346e-01 2.430442396165327212e-03
8.497242563597644516e-01 8.516633929744509002e-02 6.510940434279050004e-02
1.023367840293433126e-02 5.463577440190735546e-01 4.434085775779922356e-01
5.356841527493307886e-01 3.280167871068201957e-01 1.362990601438489047e-01
9.324936021215027848e-01 1.593449774285925560e-03 6.591294810421127748e-02
1.924389310516063257e-03 7.209843009299755634e-01 2.770913097595083530e-01
5.527326135242843774e-01 3.215222693137806953e-01 1.257451171619348995e-01
2.761090345187903333e-03 2.874130066019033314e-01 7.098259030529087132e-01
9.534612506280794042e-01 4.456105393206798854e-02 1.977695439852597721e-03
9.951611125906276722e-01 2.491259722960958902e-03 2.347627686411320712e-03
2.874512171558648872e-03 5.929104107638615284e-01 4.042150770645798752e-01
7.602917255586310041e-01 2.794286257511999130e-03 2.369139881838570605e-01
1.053913220201577877e-01 1.730484233713706077e-01 7.215602546084716185e-01
9.964482498979954084e-01 1.825851643690697395e-03 1.725898458313903988e-03
8.152458162774582906e-01 1.079925487105878740e-01 7.676163501195390482e-02
3.263866925362682563e-03 7.563602895080777655e-01 2.403758435665595827e-01
3.908166886877503243e-01 1.731598958498911526e-03 6.074517123537508390e-01
9.697386744009350856e-01 1.045864117134324891e-03 2.921546148193050058e-02
4.127103192264263143e-01 4.119033844848928316e-01 1.753862962886808818e-01
4.045900490017995121e-01 2.200455559048862357e-03 5.932094954391515795e-01
9.447117366278511286e-01 5.318260832694816920e-02 2.105655045200657133e-03
5.823398488649993432e-01 7.911699155728485477e-02 3.385431595777157465e-01
2.296742310040644497e-01 4.126865401429039015e-01 3.576392288530317320e-01
2.334127395478239331e-01 3.886152787430340316e-01 3.779719817091420908e-01
8.573570667140147927e-01 1.411677390953262612e-01 1.475194190659001592e-03
8.501527600877510915e-01 1.474390984389419013e-01 2.408141473307116517e-03
8.423333107934106723e-01 2.761229637986296198e-03 1.549054595686030766e-01
2.773447058040392869e-03 8.035261693095868685e-01 1.937003836323726025e-01
6.233806367223111433e-01 3.752671985884083461e-01 1.352164689280385690e-03
1.329678221969122776e-01 8.662051466951603551e-01 8.270311079273624582e-04
7.639240908142381006e-04 9.085016406512755882e-01 9.073443525791019537e-02
1.925375035163902904e-01 7.313640125134067693e-01 7.609848397020300970e-02
1.963989371129882221e-03 2.490408716731448424e-01 7.489951389557252259e-01
6.550777822127037409e-01 2.887831869986351441e-01 5.613903078866110119e-02
2.679440278538310349e-01 2.072477627277922174e-01 5.248082094183766921e-01
4.654916115070963367e-01 5.322584417235151077e-01 2.249946769388665689e-03
8.136190408320628231e-01 1.809535753674728076e-01 5.427383800464385781e-03
1.218059400996751723e-01 8.624481360259901308e-01 1.574592387433476279e-02
1.611460260112330123e-01 9.962402458174559466e-03 8.288915715305924525e-01
1.333836185494380842e-03 2.947590964204624964e-01 7.039070673940430733e-01
2.482629114731586817e-01 7.500740089579976955e-01 1.663079568843589019e-03
6.553941932604039344e-01 3.430183474767204976e-01 1.587459262875546250e-03
1.935578979381964498e-03 3.296322811251796714e-01 6.684321398954383708e-01
2.737957277489843078e-01 7.233291852158610924e-01 2.875087035154606351e-03
1.485853749390598777e-01 2.668948813939430592e-02 8.247251369215458094e-01
7.193036123134101123e-01 2.660156881485559732e-01 1.468069953803396131e-02
2.901038319087544462e-03 5.252306605278460605e-01 4.718683011530665494e-01
4.024379529304604186e-01 5.961331052788252371e-01 1.428941790714407557e-03
9.622688218458630427e-02 8.448087342412697875e-01 5.896438357414388043e-02
5.287242453458901315e-01 4.283436769444531195e-02 4.284413869596645497e-01
3.701733247885306555e-01 3.074214127710757360e-03 6.267524610837585941e-01
6.169564898512545081e-01 3.404591133870219499e-01 4.258439676172357663e-02
2.511241389138894053e-01 7.455265444744643144e-01 3.349316611646300634e-03
2.113946191758788330e-03 1.492504358496491712e-01 8.486356179585921033e-01
1.164248067064551501e-01 2.483414877573421609e-01 6.352337055362026197e-01
7.063384110530629423e-01 1.681466583883200203e-03 2.919801223630538178e-01
8.741310113675733462e-02 5.584763803076263633e-01 3.541105185556163160e-01
3.330915927744193539e-01 3.700987392606996385e-01 2.968096679648810632e-01
4.827123227469266586e-01 4.393575181958807030e-01 7.793015905719262448e-02
9.973386501330060439e-01 1.348142258104875020e-03 1.313207608889067034e-03
8.712757983583379051e-01 1.578650730419651864e-03 1.271455509112425497e-01
1.447592792900715504e-03 2.182580629700208719e-01 7.802943442370784410e-01
9.931454495069572674e-01 3.174932185653698679e-03 3.679618307389082889e-03
3.117848050284769412e-01 6.423195860968965165e-02 6.239832363618335043e-01
5.805271316465795278e-03 2.127268423298603051e-01 7.814678863536739239e-01
1.623336119531219590e-01 7.887004063250049324e-01 4.896598172187305309e-02
2.550470679646669736e-01 8.900497595401372919e-02 6.559479560813192833e-01
4.626519305751810966e-03 6.850869881595443855e-01 3.102864925347036951e-01
4.814523252314583113e-01 3.505823719349982718e-03 5.150418510491917568e-01
7.292153769638324429e-03 7.859958750814317607e-01 2.067119711489298906e-01
6.324588924838919768e-01 1.358205735933877773e-03 3.661829017801742081e-01
1.966143315457113960e-02 4.534796069582979205e-01 5.268589598871309398e-01
5.063141428257945664e-01 1.054982416081110402e-01 3.881876155660944350e-01
6.189810781506774884e-01 1.660383275010312134e-03 3.793585385743122873e-01
1.666252462281207899e-03 4.865686369434765179e-01 5.117651105942422340e-01
9.806768171308344328e-01 2.810247811366065138e-03 1.651293505779960133e-02
9.953558260447094019e-01 2.277426647971989796e-03 2.366747307318608270e-03
2.097532292277975163e-01 2.340546111680009977e-01 5.561921596042015414e-01
1.797735090541903447e-01 6.392297988931068264e-01 1.809966920527028567e-01
3.356685388186097380e-02 6.892281994961959590e-01 2.772049466219430602e-01
2.001006161788201811e-03 9.044032220661354371e-01 9.359577177207632770e-02
9.141196175881183272e-01 7.146723486060883868e-02 1.441314755127286532e-02
5.908853562565944406e-01 4.064901193906335641e-01 2.624524352772046858e-03
4.803131040502371940e-01 5.179643191615621589e-01 1.722576788200714517e-03
3.674477638731614704e-01 2.993015761459631996e-01 3.332506599808752745e-01
2.694751588558659816e-01 2.781919020142401000e-01 4.523329391298938629e-01
1.819875416821229537e-03 1.915050981860292028e-03 9.962650736013185515e-01
1.531311334909568004e-03 7.282167074253233230e-02 9.256470179225581019e-01
9.589079579761282668e-01 3.574164018992325841e-03 3.751787800487940000e-02
3.990586393176495106e-01 5.989824948731796717e-01 1.958865809170830339e-03
9.940102040452784005e-01 2.871348840637685459e-03 3.118447114083837315e-03
5.209195643172352952e-01 4.740072118805568890e-01 5.073223802207896434e-03
8.784609250048206475e-01 2.213936790998852471e-03 1.193251382041803921e-01
2.680387398486869591e-03 2.600579505073201125e-01 7.372616620941930821e-01
9.348473173499951550e-01 6.326775758699028362e-02 1.884925063014431749e-03
1.403742424299711800e-01 6.168241305230699467e-01 2.428016270469588733e-01
2.853446773203639503e-03 6.356468108452412169e-01 3.614997423815552446e-01
9.508473786979749764e-01 7.285145312634820625e-03 4.186747598939023762e-02
8.294445336462226148e-01 1.661937798982081604e-01 4.361686455569182240e-03
2.754006805589279995e-03 9.947329473610089234e-01 2.513045833401827359e-03
1.222369873318806671e-01 1.132856237695898938e-01 7.644773888985294530e-01
2.182785357669565218e-01 7.289591777100890013e-01 5.276228652295445604e-02
6.251677736835721255e-01 2.032406614015345725e-01 1.715915649148933020e-01
9.675010580569124441e-01 9.918326211173810955e-03 2.258061573191370505e-02
9.960476570714065225e-01 2.042684874064119166e-03 1.909658054529377600e-03
9.953973608394699468e-01 2.377905026017035350e-03 2.224734134513101959e-03
9.970083201820746366e-01 1.425340462811767843e-03 1.566339355113601645e-03
7.662723459516774804e-01 1.381365134893690338e-02 2.199140026993856301e-01
9.906456417585552954e-01 1.648341617771092961e-03 7.706016623673617519e-03
2.785862520254012153e-01 2.177604034738744865e-01 5.036533445007244092e-01
5.473511066949959813e-01 4.289593415418431754e-01 2.368955176316069403e-02
5.390094135933354291e-01 1.510608566152092094e-03 4.594799778405125323e-01
2.381079737202092539e-01 4.635292469773334874e-03 7.572567338100174572e-01
3.333333333333333148e-01 3.333333333333333148e-01 3.333333333333333148e-01
2.677796916789828164e-03 4.634359639047491708e-01 5.338862391784610084e-01
6.759590685761938111e-01 2.910317177555852286e-01 3.300921366822093250e-02
3.724874310891010953e-01 4.958246035032487509e-01 1.316879654076501538e-01
9.975054631489357337e-01 1.251628330537424326e-03 1.242908520526872507e-03
5.275446884079701970e-01 2.020212723662670549e-03 4.704350988683670409e-01
8.570872930452191341e-01 1.411801171495224161e-01 1.732589805258469154e-03
1.410201481983790802e-03 8.611320086535297902e-01 1.374577898644864793e-01
7.686952796897031925e-01 1.380682691771698001e-01 9.323645113312706290e-02
3.238966224547388251e-01 2.548873930567211073e-03 6.735545036146940445e-01
4.400938328298940605e-01 2.373987695845796442e-01 3.225073975855263786e-01
3.728482562259789468e-01 6.255459572337372931e-01 1.605786540283801528e-03
