0,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.20000,609.90000,0.00000,0,0,0,5
0,0,0,0.00000,50.00000,1,0,0,0.00000,0,2,4,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.60100,610.00000,0.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,1,1,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.30000,610.00000,4880.00000,1,0,0,2
0,0,2,0.00000,70.00000,1,0,0,0.00000,0,2,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,50.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.69900,1320.00000,0.00000,0,0,0,2
0,0,8,0.00000,0.00000,0,1,2,0.00000,0,2,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.00000,1525.00000,0.00000,0,0,0,1
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,1500.00000,4170.00000,0,0,0,1
0,0,0,0.00000,0.00000,0,1,1,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,610.00000,762.00000,1,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.90100,966.10000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,0.69900,1320.00000,0.00000,0,0,0,2
0,0,1,6.00000,0.00000,1,0,0,0.00000,0,2,0,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.20000,1220.00000,0.00000,0,0,0,2
9,0,1,0.00000,0.00000,0,2,2,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.69900,20.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20000,609.90000,0.00000,0,0,0,2
0,0,2,0.00000,60.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80100,1320.00000,0.00000,0,2,0,2
0,0,2,0.00000,70.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,50.00000,0.00000,0,0,0,2
0,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.20100,610.00000,0.00000,1,0,0,5
4,0,0,0.00000,0.00000,0,2,1,0.00000,0,2,0,0,1,1,1,2,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,1.60000,610.00000,762.00000,0,0,0,4
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,1300.00000,762.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,609.90000,3000.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,0,0.70000,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,3,0,1,1,1,0,0,1,1,1,0,1,1,1,1,4,1,1,1,1,1,0.60000,610.00000,4170.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,2,2,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.30100,610.00000,762.00000,1,0,0,2
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.60000,520.00000,762.00000,0,0,0,2
0,0,2,0.00000,80.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,0,0.50000,28.00000,0.00000,0,0,0,2
0,0,2,0.00000,70.00000,1,0,0,0.00000,0,2,4,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,610.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.20000,1220.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,0,0.32100,610.00000,0.00000,0,0,0,2
0,0,4,55.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.30000,640.00000,0.00000,0,2,0,2
0,0,2,0.00000,80.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,610.00000,4170.00000,1,0,0,5
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,609.90000,4880.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,1,1,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,1300.00000,4880.00000,0,0,0,2
0,0,7,0.00000,0.00000,0,0,0,310.00000,0,2,4,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2.50000,1274.90000,762.00000,0,0,0,2
0,0,6,70.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,1320.00000,762.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,1320.00000,761.00000,0,0,0,1
4,0,2,0.00000,0.00000,0,0,3,0.00000,1,2,0,0,1,1,1,2,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,0.50000,1220.00000,4880.00000,0,0,0,4
4,0,2,0.00000,0.00000,0,0,3,0.00000,1,2,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,4,1,1,1,1,0,1.60000,1220.00000,0.00000,0,0,0,4
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.60100,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,3,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.60000,610.00000,761.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,3,0,1,0,1,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,1220.00000,762.00000,0,0,0,2
0,0,1,6.00000,0.00000,1,0,0,0.00000,0,2,0,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.00000,610.00000,4880.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,4.00000,610.00000,0.00000,0,1,0,5
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.40000,609.90000,0.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,1,1,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,1,0.30000,610.00000,762.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2.00000,1525.00000,612.00000,0,0,0,1
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,3,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.75000,610.00000,4880.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,1320.00000,0.00000,0,0,0,2
0,0,8,0.00000,0.00000,0,1,2,0.00000,0,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.70000,1320.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.70000,610.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3.20000,150.00000,4880.00000,0,0,0,2
9,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.40000,1220.00000,0.00000,0,0,0,5
0,0,7,0.00000,0.00000,0,0,0,310.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2.50000,610.00000,762.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.30100,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,1300.00000,762.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.70000,1320.00000,0.00000,0,0,0,2
0,0,2,0.00000,50.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.60100,610.00000,0.00000,0,0,0,2
0,0,6,0.00000,0.00000,0,0,0,400.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,75.00000,0.00000,0,0,0,0
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,1320.00000,762.00000,0,0,0,1
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,1320.00000,760.00000,2,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.50000,610.00000,0.00000,0,2,0,2
0,0,4,45.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.60000,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.20000,335.00000,4170.00000,0,0,0,2
0,0,2,0.00000,60.00000,1,0,0,0.00000,0,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.80100,385.10000,0.00000,0,0,0,2
0,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,0,1.00000,20.00000,0.00000,0,0,0,5
0,0,4,65.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.10000,610.00000,0.00000,0,0,0,2
0,0,4,55.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.00000,900.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,1,0,0,1,1,1,0,1,1,1,1,4,1,1,1,1,1,1.20000,609.90000,612.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,610.00000,4880.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,610.00000,4880.00000,1,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.30000,150.00000,4880.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.20000,150.00000,3000.00000,0,0,0,2
9,0,1,0.00000,0.00000,0,2,2,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.69900,1250.00000,0.00000,0,0,0,2
9,0,2,0.00000,50.00000,1,0,0,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.70000,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,0,0,500.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,610.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.59900,610.00000,762.00000,0,0,0,2
9,0,2,0.00000,50.00000,1,0,0,0.00000,0,2,2,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,1250.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20000,609.90000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,0.69900,610.00000,0.00000,2,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,609.90000,762.00000,0,0,0,2
0,0,4,45.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20000,900.00000,0.00000,0,0,0,2
4,0,0,0.00000,0.00000,0,2,1,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,4,1,1,1,1,1,0.50000,609.90000,3000.00000,0,0,0,4
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,1525.00000,612.00000,0,0,0,1
4,0,2,0.00000,0.00000,0,0,3,0.00000,1,2,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,4,1,1,1,1,0,0.79900,20.00000,0.00000,0,0,0,4
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,3,0,1,1,1,0,0,1,1,1,0,1,1,1,1,4,1,1,1,1,1,0.60000,1220.00000,762.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,500.00000,762.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,0,0,500.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,1320.00000,0.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,0,0,500.00000,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.00000,609.90000,301.00000,0,0,0,1
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.40000,1220.00000,761.00000,0,0,0,2
0,0,0,0.00000,0.00000,0,1,1,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,1,0.40000,1220.00000,4170.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,0,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.59900,1300.00000,762.00000,0,0,0,2
0,0,0,0.00000,0.00000,1,1,2,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.70000,1320.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,609.90000,0.00000,0,0,0,1
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.50000,1000.00000,0.00000,0,2,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20000,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,1,1,2,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,1320.00000,4880.00000,0,0,0,2
0,0,2,0.00000,50.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,1.00100,50.00000,0.00000,1,0,0,2
0,0,4,65.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.09000,900.00000,0.00000,0,0,0,2
0,0,4,55.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.20000,900.00000,0.00000,0,0,0,2
0,0,2,0.00000,45.00000,0,1,0,0.00000,0,2,1,0,1,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,1320.00000,760.00000,2,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20100,0.00000,0.00000,0,0,0,2
0,0,7,0.00000,0.00000,0,0,0,310.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.59900,1275.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,3.20000,1320.00000,0.00000,0,0,0,2
9,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.00000,1250.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,1320.00000,4880.00000,0,0,0,1
4,0,2,0.00000,0.00000,0,0,3,0.00000,1,2,0,0,1,1,1,2,1,1,0,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,1220.00000,761.00000,0,0,0,4
0,0,2,0.00000,60.00000,1,0,0,0.00000,0,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.80100,355.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,0,0,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,606.90000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.30000,1320.00000,4880.00000,1,0,0,2
0,0,1,0.00000,0.00000,0,1,3,0.00000,0,2,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,609.90000,0.00000,0,0,0,1
0,0,4,65.00000,0.00000,0,0,0,0.00000,0,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,3.20000,900.00000,0.00000,0,1,0,2
0,0,0,0.00000,50.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,0,1,1,1,0,0.45100,1320.00000,0.00000,0,0,0,2
0,0,7,0.00000,0.00000,0,0,0,310.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,610.00000,0.00000,0,1,0,2
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.00000,610.00000,762.00000,0,0,0,2
0,0,5,0.00000,0.00000,0,0,0,350.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.39900,609.90000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,0,0.69900,610.00000,0.00000,0,0,0,2
0,0,2,0.00000,85.00000,1,0,0,0.00000,0,2,4,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,4.00000,450.00000,0.00000,0,0,0,5
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.69900,1320.00000,761.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,610.00000,762.00000,0,0,0,1
4,0,2,0.00000,0.00000,0,0,3,0.00000,1,2,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,4,1,1,1,1,0,1.60000,600.10000,0.00000,0,0,0,4
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,374.90000,762.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.60000,374.90000,4880.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,0,0,1,1,1,2,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1.59900,1500.00000,612.00000,0,0,0,1
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,0,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,2.50000,1320.00000,0.00000,0,0,0,2
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.70000,609.90000,762.00000,0,0,0,2
0,0,8,0.00000,0.00000,0,1,2,0.00000,0,2,0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.80000,610.00000,4880.00000,0,0,0,1
0,0,1,0.00000,0.00000,0,1,2,0.00000,0,2,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.40000,1320.00000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,3,0.00000,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.60000,20.00000,0.00000,0,0,0,2
9,0,2,0.00000,0.00000,0,1,5,0.00000,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1.20000,610.00000,0.00000,0,0,0,2
0,0,8,0.00000,0.00000,0,1,2,0.00000,0,2,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,0.80000,609.90000,0.00000,0,0,0,2
0,0,2,0.00000,0.00000,0,1,2,0.00000,0,2,3,0,1,0,1,2,0,1,1,1,1,1,1,1,1,4,1,1,1,1,1,0.99900,610.00000,762.00000,0,0,0,2
