1,49.00000,1.50000,0,0,4,3,0.00000,0,1,0.00000,0,0,100.00000,27.00000,1
0,62.50000,12.75000,1,1,0,1,5.00000,0,1,0.00000,1,0,112.00000,0.00000,1
0,31.42000,15.50000,0,0,0,0,0.50000,0,1,0.00000,1,0,120.00000,0.00000,1
0,52.33000,1.37500,1,1,0,1,9.46000,0,1,0.00000,0,0,200.00000,100.00000,1
0,28.75000,1.50000,1,1,0,0,1.50000,0,1,0.00000,0,0,0.00000,225.00000,1
1,28.58000,3.54000,0,0,3,2,0.50000,0,1,0.00000,0,0,171.00000,0.00000,1
0,23.00000,0.62500,1,1,12,0,0.12500,0,1,0.00000,1,0,180.00000,1.00000,1
1,22.50000,11.00000,1,1,8,0,3.00000,0,1,0.00000,0,0,268.00000,0.00000,1
1,28.50000,1.00000,0,0,8,0,1.00000,0,0,2.00000,0,0,167.00000,500.00000,1
0,37.50000,1.75000,1,1,0,2,0.25000,0,1,0.00000,0,0,164.00000,400.00000,1
0,35.25000,16.50000,1,1,0,0,4.00000,0,1,0.00000,1,0,80.00000,0.00000,1
0,18.67000,5.00000,0,0,8,0,0.37500,0,0,2.00000,1,0,0.00000,38.00000,1
0,25.00000,12.00000,0,0,5,0,2.25000,0,0,2.00000,0,0,120.00000,5.00000,1
0,27.83000,4.00000,1,1,3,1,5.75000,0,0,2.00000,0,0,75.00000,0.00000,1
0,54.83000,15.50000,0,0,11,5,0.00000,0,0,20.00000,1,0,152.00000,130.00000,1
0,28.75000,1.16500,0,0,5,0,0.50000,0,1,0.00000,1,2,280.00000,0.00000,1
1,25.00000,11.00000,1,1,12,0,4.50000,0,1,0.00000,1,0,120.00000,0.00000,1
0,40.92000,2.25000,1,1,10,1,10.00000,0,1,0.00000,0,0,176.00000,0.00000,1
1,19.75000,0.75000,0,0,0,0,0.79500,0,0,5.00000,0,0,140.00000,5.00000,1
0,29.17000,3.50000,0,0,9,0,3.50000,0,0,3.00000,0,0,329.00000,0.00000,1
1,24.50000,1.04000,1,1,13,7,0.50000,0,0,3.00000,1,0,180.00000,147.00000,1
0,24.58000,12.50000,0,0,9,0,0.87500,0,1,0.00000,0,0,260.00000,0.00000,1
1,33.75000,0.75000,0,0,5,2,1.00000,0,0,3.00000,0,0,212.00000,0.00000,1
0,20.67000,1.25000,1,1,0,1,1.37500,0,0,3.00000,0,0,140.00000,210.00000,1
1,25.42000,1.12500,0,0,8,0,1.29000,0,0,2.00000,1,0,200.00000,0.00000,1
0,37.75000,7.00000,0,0,8,1,11.50000,0,0,7.00000,0,0,300.00000,5.00000,1
0,52.50000,6.50000,0,0,5,0,6.29000,0,0,15.00000,1,0,0.00000,11202.00000,0
0,57.83000,7.04000,0,0,6,0,14.00000,0,0,6.00000,0,0,360.00000,1332.00000,0
1,20.75000,10.33500,0,0,2,1,0.33500,0,0,1.00000,0,0,80.00000,50.00000,0
0,39.92000,6.21000,0,0,8,0,0.04000,0,0,1.00000,1,0,200.00000,300.00000,0
0,25.67000,12.50000,0,0,2,0,1.21000,0,0,67.00000,0,0,140.00000,258.00000,0
1,24.75000,12.50000,0,0,12,0,1.50000,0,0,12.00000,0,0,120.00000,567.00000,0
1,44.17000,6.66500,0,0,8,0,7.37500,0,0,3.00000,0,0,0.00000,0.00000,0
1,23.50000,9.00000,0,0,8,0,8.50000,0,0,5.00000,0,0,120.00000,0.00000,0
0,34.92000,5.00000,0,0,10,1,7.50000,0,0,6.00000,0,0,0.00000,1000.00000,0
0,47.67000,2.50000,0,0,6,2,2.50000,0,0,12.00000,0,0,410.00000,2510.00000,0
0,22.75000,11.00000,0,0,8,0,2.50000,0,0,7.00000,0,0,100.00000,809.00000,0
0,34.42000,4.25000,0,0,3,2,3.25000,0,0,2.00000,1,0,274.00000,610.00000,0
1,28.42000,3.50000,0,0,9,0,0.83500,0,1,0.00000,1,2,280.00000,0.00000,0
0,67.75000,5.50000,0,0,11,5,13.00000,0,0,1.00000,0,0,0.00000,0.00000,0
0,20.42000,1.83500,0,0,0,0,2.25000,0,0,1.00000,1,0,100.00000,150.00000,0
1,47.42000,8.00000,0,0,11,2,6.50000,0,0,6.00000,1,0,375.00000,51100.00000,0
0,36.25000,5.00000,0,0,0,2,2.50000,0,0,6.00000,1,0,0.00000,367.00000,0
0,32.67000,5.50000,0,0,8,1,5.50000,0,0,12.00000,0,0,408.00000,1000.00000,0
0,48.58000,6.50000,0,0,8,1,6.00000,0,1,0.00000,0,0,350.00000,0.00000,0
0,39.92000,0.54000,1,1,12,0,0.50000,0,0,3.00000,1,0,200.00000,1000.00000,0
0,33.58000,2.75000,0,0,6,0,4.25000,0,0,6.00000,1,0,204.00000,0.00000,0
1,18.83000,9.50000,0,0,9,0,1.62500,0,0,6.00000,0,0,40.00000,600.00000,0
1,26.92000,13.50000,0,0,8,1,5.00000,0,0,2.00000,1,0,0.00000,5000.00000,0
1,31.25000,3.75000,0,0,2,1,0.62500,0,0,9.00000,0,0,181.00000,0.00000,0
1,56.50000,16.00000,0,0,4,7,0.00000,0,0,15.00000,1,0,0.00000,247.00000,0
0,43.00000,0.29000,1,1,2,1,1.75000,0,0,8.00000,1,0,100.00000,375.00000,0
0,22.33000,11.00000,0,0,9,0,2.00000,0,0,1.00000,1,0,80.00000,278.00000,0
0,27.25000,1.66500,0,0,2,1,5.08500,0,0,9.00000,1,0,399.00000,827.00000,0
0,32.83000,2.50000,0,0,2,1,2.75000,0,0,6.00000,1,0,160.00000,2072.00000,0
0,23.25000,1.50000,0,0,8,0,2.37500,0,0,3.00000,0,0,0.00000,582.00000,0
1,40.33000,7.54000,1,1,8,1,8.00000,0,0,14.00000,1,0,0.00000,2300.00000,0
1,30.50000,6.50000,0,0,0,2,4.00000,0,0,7.00000,0,0,0.00000,3065.00000,0
1,52.83000,15.00000,0,0,0,0,5.50000,0,0,14.00000,1,0,0.00000,2200.00000,0
1,46.67000,0.46000,0,0,2,1,0.41500,0,0,11.00000,0,0,440.00000,6.00000,0
1,58.33000,10.00000,0,0,8,0,4.00000,0,0,14.00000,1,0,0.00000,1602.00000,0
0,37.33000,6.50000,0,0,6,1,4.25000,0,0,12.00000,0,0,93.00000,0.00000,0
0,23.08000,2.50000,0,0,0,0,1.08500,0,0,11.00000,0,0,60.00000,2184.00000,0
0,32.75000,1.50000,0,0,2,1,5.50000,0,0,3.00000,0,0,0.00000,0.00000,0
1,21.67000,11.50000,1,1,4,3,0.00000,0,0,11.00000,0,0,0.00000,0.00000,0
1,28.50000,3.04000,1,1,10,1,2.54000,0,0,1.00000,1,0,70.00000,0.00000,0
1,68.67000,15.00000,0,0,11,5,0.00000,0,0,14.00000,1,0,0.00000,3376.00000,0
0,28.00000,2.00000,0,0,5,1,4.16500,0,0,2.00000,0,0,181.00000,0.00000,0
0,34.08000,0.08000,1,1,6,2,0.04000,0,0,1.00000,0,0,280.00000,2000.00000,0
0,27.67000,2.00000,0,0,10,1,1.00000,0,0,4.00000,1,0,140.00000,7544.00000,0
0,44.00000,2.00000,0,0,6,0,1.75000,0,0,2.00000,0,0,0.00000,15.00000,0
0,25.08000,1.71000,0,0,10,0,1.66500,0,0,1.00000,0,0,395.00000,20.00000,0
0,32.00000,1.75000,1,1,11,1,0.04000,0,1,0.00000,0,0,393.00000,0.00000,0
1,60.58000,16.50000,0,0,8,0,11.00000,0,1,0.00000,0,0,21.00000,10561.00000,0
1,40.83000,10.00000,0,0,8,1,1.75000,0,1,0.00000,1,0,29.00000,837.00000,0
0,19.33000,9.50000,0,0,8,0,1.00000,0,1,0.00000,0,0,60.00000,400.00000,0
1,32.33000,0.54000,0,0,2,0,0.04000,0,1,0.00000,1,0,440.00000,11177.00000,0
0,36.67000,3.25000,0,0,8,1,9.00000,0,1,0.00000,0,0,102.00000,639.00000,0
0,37.50000,1.12500,1,1,1,0,1.50000,1,1,0.00000,0,0,431.00000,0.00000,0
1,25.08000,2.54000,1,1,12,0,0.25000,0,1,0.00000,0,0,370.00000,0.00000,0
0,41.33000,0.00000,0,0,0,2,15.00000,0,1,0.00000,1,0,0.00000,0.00000,0
0,56.00000,12.50000,0,0,5,1,8.00000,0,1,0.00000,0,0,24.00000,2028.00000,0
1,49.83000,13.58500,0,0,5,1,8.50000,0,1,0.00000,0,0,0.00000,0.00000,0
0,22.67000,10.50000,0,0,8,1,1.33500,0,1,0.00000,1,0,100.00000,0.00000,0
0,27.00000,1.50000,1,1,9,0,0.37500,0,1,0.00000,0,0,260.00000,1065.00000,0
0,25.00000,12.50000,0,0,12,0,3.00000,0,1,0.00000,0,2,20.00000,0.00000,0
1,26.08000,8.66500,0,0,12,0,1.41500,0,1,0.00000,1,0,160.00000,150.00000,0
1,18.42000,9.25000,0,0,8,0,1.21000,0,0,4.00000,1,0,60.00000,540.00000,0
0,20.17000,8.17000,0,0,12,0,1.96000,0,0,14.00000,1,0,60.00000,158.00000,0
0,47.67000,0.29000,0,0,0,2,15.00000,0,0,20.00000,1,0,0.00000,15000.00000,0
1,21.25000,2.33500,0,0,3,2,0.50000,0,0,4.00000,1,2,80.00000,0.00000,0
1,20.67000,3.00000,0,0,8,0,0.16500,0,0,3.00000,1,0,100.00000,6.00000,0
1,57.08000,19.50000,0,0,0,0,5.50000,0,0,7.00000,1,0,0.00000,3000.00000,0
1,22.42000,5.66500,0,0,8,0,2.58500,0,0,7.00000,1,0,129.00000,3257.00000,0
0,48.75000,8.50000,0,0,0,1,12.50000,0,0,9.00000,1,0,181.00000,1655.00000,0
0,40.00000,6.50000,0,0,12,2,3.50000,0,0,1.00000,1,0,0.00000,500.00000,0
0,40.58000,5.00000,0,0,0,0,5.00000,0,0,7.00000,1,0,0.00000,3065.00000,0
1,28.67000,1.04000,0,0,0,0,2.50000,0,0,5.00000,0,0,300.00000,1430.00000,0
1,33.08000,4.62500,0,0,8,1,1.62500,0,0,2.00000,1,0,0.00000,0.00000,0
0,21.33000,10.50000,0,0,0,0,3.00000,0,1,0.00000,0,0,0.00000,0.00000,0
0,42.00000,0.20500,0,0,3,1,5.12500,0,1,0.00000,1,0,400.00000,0.00000,0
0,41.75000,0.96000,0,0,10,0,2.50000,0,1,0.00000,1,0,510.00000,600.00000,0
0,22.67000,1.58500,1,1,9,0,3.08500,0,0,6.00000,1,0,80.00000,0.00000,0
0,34.50000,4.04000,1,1,3,2,8.50000,0,0,7.00000,0,0,195.00000,0.00000,0
0,28.25000,5.04000,1,1,0,2,1.50000,0,0,8.00000,0,0,144.00000,7.00000,0
0,33.17000,3.16500,1,1,10,0,3.16500,0,0,3.00000,0,0,380.00000,0.00000,0
0,48.17000,7.62500,0,0,9,1,15.50000,0,0,12.00000,1,0,0.00000,790.00000,0
0,27.58000,2.04000,1,1,12,0,2.00000,0,0,3.00000,0,0,370.00000,560.00000,0
0,22.58000,10.04000,0,0,10,0,0.04000,0,0,9.00000,1,0,60.00000,396.00000,0
1,24.08000,0.50000,0,0,8,1,1.25000,0,0,1.00000,1,0,0.00000,678.00000,0
1,41.33000,1.00000,0,0,3,2,2.25000,0,1,0.00000,0,0,0.00000,300.00000,0
1,20.75000,10.25000,0,0,8,0,0.71000,0,0,2.00000,0,0,49.00000,0.00000,0
0,36.33000,2.12500,1,1,9,0,0.08500,0,0,1.00000,1,0,50.00000,1187.00000,0
1,35.42000,12.00000,0,0,8,1,14.00000,0,0,8.00000,1,0,0.00000,6590.00000,0
0,28.67000,9.33500,0,0,8,1,5.66500,0,0,6.00000,1,0,381.00000,168.00000,0
0,35.17000,2.50000,0,0,5,0,4.50000,0,0,7.00000,1,0,150.00000,1270.00000,0
0,39.50000,4.25000,0,0,0,2,6.50000,0,0,16.00000,1,0,117.00000,1210.00000,0
0,39.33000,5.87500,0,0,2,1,10.00000,0,0,14.00000,0,0,399.00000,0.00000,0
0,24.33000,6.62500,1,1,1,0,5.50000,0,1,0.00000,0,2,100.00000,0.00000,0
0,60.08000,14.50000,0,0,13,7,18.00000,0,0,15.00000,0,0,0.00000,1000.00000,0
0,23.08000,11.50000,0,0,3,0,3.50000,0,0,9.00000,1,0,56.00000,742.00000,0
0,26.67000,2.71000,1,1,2,0,5.25000,0,0,1.00000,1,0,211.00000,0.00000,0
0,48.17000,3.50000,0,0,12,0,3.50000,0,1,0.00000,1,2,230.00000,0.00000,0
0,41.17000,4.04000,0,0,2,1,7.00000,0,0,8.00000,1,0,320.00000,0.00000,0
0,55.92000,11.50000,0,0,13,7,5.00000,0,0,5.00000,1,0,0.00000,8851.00000,0
0,53.92000,9.62500,0,0,11,0,8.66500,0,0,5.00000,1,0,0.00000,0.00000,0
1,18.92000,9.25000,1,1,0,0,1.00000,0,0,4.00000,0,0,80.00000,500.00000,0
1,50.08000,12.54000,0,0,12,0,2.29000,0,0,3.00000,0,0,156.00000,0.00000,0
0,65.42000,11.00000,0,0,11,5,20.00000,0,0,7.00000,0,0,22.00000,0.00000,0
1,17.58000,9.00000,0,0,12,0,1.37500,0,1,0.00000,0,0,0.00000,0.00000,0
1,18.83000,9.54000,0,0,12,0,0.08500,0,1,0.00000,1,0,100.00000,0.00000,0
1,37.75000,5.50000,0,0,8,0,0.12500,0,1,0.00000,0,0,228.00000,0.00000,0
0,23.25000,4.00000,0,0,0,2,0.25000,0,1,0.00000,0,0,160.00000,0.00000,0
0,18.08000,5.50000,0,0,5,0,0.50000,0,1,0.00000,1,0,80.00000,0.00000,0
1,22.50000,8.46000,1,1,10,0,2.46000,1,1,0.00000,1,0,164.00000,0.00000,0
0,19.67000,0.37500,0,0,8,0,2.00000,0,0,2.00000,0,0,80.00000,0.00000,0
0,22.08000,11.00000,0,0,2,0,0.66500,0,1,0.00000,1,0,100.00000,0.00000,0
0,25.17000,3.50000,0,0,2,0,0.62500,0,0,7.00000,1,0,0.00000,7059.00000,0
1,47.42000,3.00000,0,0,10,0,13.87500,0,0,2.00000,0,0,519.00000,1704.00000,0
0,33.50000,1.75000,0,0,10,1,4.50000,0,0,4.00000,0,0,253.00000,857.00000,0
0,27.67000,13.75000,0,0,9,0,5.75000,0,1,0.00000,0,0,487.00000,500.00000,0
1,58.42000,21.00000,0,0,3,2,10.00000,0,0,13.00000,1,0,0.00000,6700.00000,0
1,20.67000,1.83500,0,0,8,0,2.08500,0,0,5.00000,1,0,220.00000,2503.00000,0
0,26.17000,0.25000,0,0,3,2,0.00000,0,1,0.00000,0,0,0.00000,0.00000,0
0,21.33000,7.50000,0,0,12,0,1.41500,0,0,1.00000,1,0,80.00000,9800.00000,0
0,42.83000,4.62500,0,0,8,0,4.58000,0,1,0.00000,1,2,0.00000,0.00000,0
0,38.17000,10.12500,0,0,10,0,2.50000,0,0,6.00000,1,0,520.00000,196.00000,0
0,20.50000,10.00000,1,1,0,0,2.50000,0,1,0.00000,1,2,40.00000,0.00000,0
0,48.25000,25.08500,0,0,9,0,1.75000,0,0,3.00000,1,0,120.00000,14.00000,0
0,28.33000,5.00000,0,0,9,0,11.00000,0,1,0.00000,0,0,70.00000,0.00000,0
0,18.50000,2.00000,0,0,3,0,1.50000,0,0,2.00000,1,0,120.00000,300.00000,0
0,33.17000,3.04000,1,1,0,1,2.04000,0,0,1.00000,0,0,180.00000,18027.00000,0
0,45.00000,8.50000,0,0,2,1,14.00000,0,0,1.00000,0,0,88.00000,2000.00000,0
1,19.67000,0.21000,0,0,8,1,0.29000,0,0,11.00000,1,0,80.00000,99.00000,0
0,21.83000,11.00000,0,0,10,0,0.29000,0,0,6.00000,1,0,121.00000,0.00000,0
0,40.25000,21.50000,0,0,11,5,20.00000,0,0,11.00000,1,0,0.00000,1200.00000,0
0,41.42000,5.00000,0,0,8,1,5.00000,0,0,6.00000,0,0,470.00000,0.00000,0
1,17.83000,11.00000,0,0,10,1,1.00000,0,0,11.00000,1,0,0.00000,3000.00000,0
0,23.17000,11.12500,0,0,10,1,0.46000,0,0,1.00000,1,0,100.00000,0.00000,0
0,18.17000,10.25000,0,0,0,1,1.08500,1,1,0.00000,1,0,320.00000,13.00000,1
0,20.00000,11.04500,0,0,0,0,2.00000,1,1,0.00000,0,0,136.00000,0.00000,1
0,20.00000,0.00000,0,0,1,0,0.50000,1,1,0.00000,1,0,144.00000,0.00000,1
1,20.75000,9.54000,0,0,3,0,0.04000,1,1,0.00000,1,0,200.00000,1000.00000,1
1,24.50000,1.75000,1,1,0,0,0.16500,1,1,0.00000,1,0,132.00000,0.00000,1
0,32.75000,2.33500,0,0,1,1,5.75000,1,1,0.00000,0,0,292.00000,0.00000,1
1,52.17000,0.00000,1,1,13,7,0.00000,1,1,0.00000,1,0,0.00000,0.00000,1
1,48.17000,1.33500,0,0,3,8,0.33500,1,1,0.00000,1,0,0.00000,120.00000,1
1,20.42000,10.50000,1,1,10,1,0.00000,1,1,0.00000,0,0,154.00000,32.00000,1
0,50.75000,0.58500,0,0,13,7,0.00000,1,1,0.00000,1,0,145.00000,0.00000,1
0,17.08000,0.08500,1,1,0,0,0.04000,1,1,0.00000,1,0,140.00000,722.00000,1
0,18.33000,1.21000,1,1,11,6,0.00000,1,1,0.00000,1,0,100.00000,0.00000,1
1,32.00000,6.00000,0,0,1,0,1.25000,1,1,0.00000,1,0,272.00000,0.00000,1
0,59.67000,1.54000,0,0,8,0,0.12500,0,1,0.00000,0,0,260.00000,0.00000,0
0,18.00000,0.16500,0,0,8,4,0.21000,1,1,0.00000,1,0,200.00000,40.00000,0
0,32.33000,2.50000,0,0,0,0,1.25000,1,1,0.00000,0,0,280.00000,0.00000,1
0,18.08000,6.75000,1,1,6,0,0.04000,1,1,0.00000,1,0,140.00000,0.00000,1
0,38.25000,10.12500,1,1,5,0,0.12500,1,1,0.00000,1,0,160.00000,0.00000,1
0,30.67000,2.50000,0,0,2,1,2.25000,1,1,0.00000,0,2,340.00000,0.00000,1
0,18.58000,5.71000,0,0,1,0,0.54000,1,1,0.00000,1,0,120.00000,0.00000,1
1,19.17000,5.41500,0,0,3,1,0.29000,1,1,0.00000,1,0,80.00000,484.00000,1
1,18.17000,10.00000,1,1,8,1,0.16500,1,1,0.00000,1,0,340.00000,0.00000,1
0,16.25000,0.83500,0,0,6,0,0.08500,0,1,0.00000,1,2,200.00000,0.00000,1
0,21.17000,0.87500,1,1,0,1,0.25000,1,1,0.00000,1,0,280.00000,204.00000,1
0,23.92000,0.58500,1,1,2,1,0.12500,1,1,0.00000,1,0,240.00000,1.00000,1
0,17.67000,4.46000,0,0,0,0,0.25000,1,1,0.00000,1,2,80.00000,0.00000,1
1,16.50000,1.25000,0,0,8,0,0.25000,1,0,1.00000,1,0,108.00000,98.00000,1
0,23.25000,12.62500,0,0,0,0,0.12500,1,0,2.00000,1,0,0.00000,5552.00000,1
0,17.58000,10.00000,0,0,9,1,0.16500,1,0,1.00000,1,0,120.00000,1.00000,1
0,29.50000,0.58000,0,0,9,0,0.29000,1,0,1.00000,1,0,340.00000,2803.00000,1
0,18.83000,0.41500,1,1,0,0,0.16500,1,0,1.00000,1,0,200.00000,1.00000,1
1,21.75000,1.75000,1,1,4,3,0.00000,1,1,0.00000,1,0,160.00000,0.00000,1
0,23.00000,0.75000,0,0,6,0,0.50000,1,1,0.00000,0,2,320.00000,0.00000,1
1,18.25000,10.00000,0,0,9,0,1.00000,1,0,1.00000,1,0,120.00000,1.00000,1
0,25.42000,0.54000,0,0,9,0,0.16500,1,0,1.00000,1,0,272.00000,444.00000,1
0,35.75000,2.41500,0,0,9,0,0.12500,1,0,2.00000,1,0,220.00000,1.00000,1
1,16.08000,0.33500,0,0,13,7,0.00000,1,0,1.00000,1,0,160.00000,126.00000,1
1,31.92000,3.12500,0,0,13,7,3.04000,1,0,2.00000,0,0,200.00000,4.00000,1
0,69.17000,9.00000,0,0,13,7,4.00000,1,0,1.00000,1,0,70.00000,6.00000,1
0,32.92000,2.50000,0,0,12,0,1.75000,1,0,2.00000,0,0,720.00000,0.00000,1
0,16.33000,2.75000,0,0,12,0,0.66500,1,0,1.00000,1,0,80.00000,21.00000,1
0,22.17000,12.12500,0,0,0,0,3.33500,1,0,2.00000,0,0,180.00000,173.00000,1
1,57.58000,2.00000,0,0,13,7,6.50000,1,0,1.00000,1,0,0.00000,10.00000,1
0,18.25000,0.16500,0,0,1,0,0.25000,1,1,0.00000,0,2,280.00000,0.00000,1
0,23.42000,1.00000,0,0,0,0,0.50000,1,1,0.00000,0,2,280.00000,0.00000,1
1,15.92000,2.87500,0,0,8,0,0.08500,1,1,0.00000,1,0,120.00000,0.00000,1
1,24.75000,13.66500,0,0,8,1,1.50000,1,1,0.00000,1,0,280.00000,1.00000,1
0,48.75000,26.33500,1,1,13,7,0.00000,0,1,0.00000,0,0,0.00000,0.00000,1
0,23.50000,2.75000,0,0,13,7,4.50000,1,1,0.00000,1,0,160.00000,25.00000,1
0,18.58000,10.29000,0,0,13,7,0.41500,1,1,0.00000,1,0,80.00000,0.00000,1
0,27.75000,1.29000,0,0,5,1,0.25000,1,1,0.00000,0,2,140.00000,0.00000,1
1,31.75000,3.00000,1,1,4,3,0.00000,1,1,0.00000,1,0,160.00000,20.00000,1
1,24.83000,4.50000,0,0,9,0,1.00000,1,1,0.00000,0,0,360.00000,6.00000,1
0,19.00000,1.75000,1,1,0,0,2.33500,1,1,0.00000,0,0,112.00000,6.00000,1
1,16.33000,0.21000,0,0,12,0,0.12500,1,1,0.00000,1,0,200.00000,1.00000,1
1,18.58000,10.00000,0,0,1,0,0.41500,1,1,0.00000,1,0,80.00000,42.00000,1
0,16.25000,0.00000,1,1,12,0,0.25000,1,1,0.00000,1,0,60.00000,0.00000,1
0,23.00000,0.75000,0,0,6,0,0.50000,0,1,0.00000,0,2,320.00000,0.00000,1
0,21.17000,0.25000,1,1,0,1,0.25000,1,1,0.00000,1,0,280.00000,204.00000,1
0,17.50000,22.00000,2,2,13,8,0.00000,1,1,0.00000,0,1,450.00000,100000.00000,0
0,19.17000,0.00000,1,1,6,2,0.00000,1,1,0.00000,0,2,500.00000,1.00000,0
0,36.75000,0.12500,1,1,0,0,1.50000,1,1,0.00000,0,0,232.00000,113.00000,0
0,21.25000,1.50000,0,0,9,0,1.50000,1,1,0.00000,1,0,150.00000,8.00000,0
1,18.08000,0.37500,2,2,2,7,10.00000,1,1,0.00000,0,2,300.00000,0.00000,0
1,33.67000,0.37500,0,0,2,0,0.37500,1,1,0.00000,1,0,300.00000,44.00000,0
0,48.58000,0.20500,1,1,5,0,0.25000,0,0,11.00000,1,0,380.00000,2732.00000,0
0,33.67000,1.25000,0,0,9,0,1.16500,1,1,0.00000,1,0,120.00000,0.00000,1
1,29.50000,1.08500,1,1,10,0,1.00000,1,1,0.00000,1,0,280.00000,13.00000,1
0,30.17000,1.08500,1,1,0,0,0.04000,1,1,0.00000,1,0,170.00000,179.00000,1
0,34.83000,2.50000,1,1,9,0,3.00000,1,1,0.00000,1,2,200.00000,0.00000,1
1,33.25000,2.50000,1,1,0,0,2.50000,1,1,0.00000,0,0,0.00000,2.00000,1
0,34.08000,2.50000,0,0,0,0,1.00000,1,1,0.00000,1,0,460.00000,16.00000,1
1,25.25000,12.50000,0,0,1,0,1.00000,1,1,0.00000,0,0,180.00000,1062.00000,1
0,34.75000,2.50000,0,0,2,2,0.50000,1,1,0.00000,1,0,348.00000,0.00000,1
0,27.67000,0.75000,0,0,8,1,0.16500,1,1,0.00000,0,0,220.00000,251.00000,1
0,47.33000,6.50000,0,0,0,0,1.00000,1,1,0.00000,0,0,0.00000,228.00000,1
1,34.83000,1.25000,1,1,3,1,0.50000,1,1,0.00000,0,0,160.00000,0.00000,1
1,33.25000,3.00000,1,1,12,0,2.00000,1,1,0.00000,1,0,180.00000,0.00000,1
0,28.00000,3.00000,0,0,9,0,0.75000,1,1,0.00000,0,0,300.00000,67.00000,1
1,39.08000,4.00000,0,0,0,0,3.00000,1,1,0.00000,1,0,480.00000,0.00000,1
