21.10000,4.00000,134.00000,95.00000,2515.00000,15.00000,1979.00000,6,1
26.00000,4.00000,98.00000,90.00000,2265.00000,16.00000,1974.00000,21,2
32.40000,4.00000,108.00000,75.00000,2350.00000,17.00000,1982.00000,6,1
15.50000,8.00000,400.00000,190.00000,4325.00000,12.00000,1978.00000,22,0
12.00000,8.00000,429.00000,198.00000,4952.00000,12.00000,1974.00000,17,0
19.20000,8.00000,305.00000,145.00000,3425.00000,13.00000,1979.00000,0,0
23.00000,4.00000,115.00000,95.00000,2694.00000,15.00000,1976.00000,7,2
25.00000,4.00000,116.00000,81.00000,2220.00000,17.00000,1977.00000,20,2
35.00000,4.00000,72.00000,69.00000,1613.00000,18.00000,1972.00000,11,1
18.00000,6.00000,199.00000,97.00000,2774.00000,16.00000,1971.00000,12,0
17.60000,6.00000,225.00000,85.00000,3465.00000,17.00000,1982.00000,22,0
28.00000,4.00000,90.00000,75.00000,2125.00000,15.00000,1975.00000,9,0
31.00000,4.00000,119.00000,82.00000,2720.00000,19.00000,1983.00000,0,0
34.10000,4.00000,86.00000,65.00000,1975.00000,15.00000,1980.00000,16,1
27.20000,4.00000,119.00000,97.00000,2300.00000,15.00000,1979.00000,11,1
13.00000,8.00000,350.00000,175.00000,4100.00000,13.00000,1974.00000,10,0
17.00000,6.00000,250.00000,100.00000,3329.00000,16.00000,1972.00000,0,0
26.00000,4.00000,98.00000,79.00000,2255.00000,18.00000,1977.00000,9,0
17.00000,6.00000,231.00000,110.00000,3907.00000,21.00000,1976.00000,10,0
12.00000,8.00000,350.00000,180.00000,4499.00000,13.00000,1974.00000,8,0
18.00000,6.00000,250.00000,88.00000,3139.00000,15.00000,1972.00000,2,0
18.20000,8.00000,318.00000,135.00000,3830.00000,15.00000,1980.00000,9,0
16.00000,6.00000,250.00000,100.00000,3781.00000,17.00000,1975.00000,0,0
11.00000,8.00000,400.00000,150.00000,4997.00000,14.00000,1974.00000,0,0
12.00000,8.00000,400.00000,167.00000,4906.00000,13.00000,1974.00000,2,0
25.00000,4.00000,98.00000,80.00000,2126.00000,17.00000,1973.00000,9,0
34.20000,4.00000,105.00000,70.00000,2200.00000,13.00000,1980.00000,4,0
32.20000,4.00000,108.00000,75.00000,2265.00000,15.00000,1981.00000,6,1
26.60000,4.00000,151.00000,84.00000,2635.00000,16.00000,1982.00000,10,0
43.40000,4.00000,90.00000,48.00000,2335.00000,24.00000,1981.00000,1,2
30.00000,4.00000,88.00000,76.00000,2065.00000,15.00000,1972.00000,21,2
25.00000,4.00000,121.00000,115.00000,2671.00000,14.00000,1976.00000,23,2
18.00000,8.00000,307.00000,130.00000,3504.00000,12.00000,1971.00000,0,0
20.00000,4.00000,97.00000,88.00000,2279.00000,19.00000,1974.00000,6,1
18.00000,4.00000,121.00000,112.00000,2933.00000,15.00000,1973.00000,24,2
16.00000,8.00000,351.00000,149.00000,4335.00000,15.00000,1978.00000,2,0
33.00000,4.00000,91.00000,53.00000,1795.00000,18.00000,1976.00000,14,1
37.30000,4.00000,91.00000,69.00000,2130.00000,15.00000,1980.00000,21,2
18.00000,6.00000,225.00000,95.00000,3785.00000,19.00000,1976.00000,4,0
24.50000,4.00000,151.00000,88.00000,2740.00000,16.00000,1978.00000,18,0
21.00000,6.00000,231.00000,110.00000,3039.00000,15.00000,1976.00000,10,0
34.40000,4.00000,98.00000,65.00000,2045.00000,16.00000,1982.00000,2,0
15.00000,8.00000,429.00000,198.00000,4341.00000,10.00000,1971.00000,2,0
27.00000,4.00000,101.00000,83.00000,2202.00000,15.00000,1977.00000,25,2
26.00000,4.00000,79.00000,67.00000,1963.00000,16.00000,1975.00000,1,2
16.00000,8.00000,400.00000,170.00000,4668.00000,12.00000,1976.00000,18,0
23.20000,4.00000,156.00000,105.00000,2745.00000,17.00000,1979.00000,4,0
27.00000,4.00000,97.00000,60.00000,1834.00000,19.00000,1972.00000,1,2
26.50000,4.00000,140.00000,72.00000,2565.00000,14.00000,1977.00000,2,0
13.00000,8.00000,360.00000,170.00000,4654.00000,13.00000,1974.00000,4,0
30.90000,4.00000,105.00000,75.00000,2230.00000,15.00000,1979.00000,9,0
20.00000,4.00000,114.00000,91.00000,2582.00000,14.00000,1974.00000,7,2
36.10000,4.00000,98.00000,66.00000,1800.00000,14.00000,1979.00000,2,0
26.00000,4.00000,97.00000,78.00000,2300.00000,15.00000,1975.00000,20,2
28.00000,4.00000,151.00000,90.00000,2678.00000,17.00000,1981.00000,0,0
12.00000,8.00000,455.00000,225.00000,4951.00000,11.00000,1974.00000,10,0
17.00000,8.00000,304.00000,150.00000,3672.00000,12.00000,1973.00000,12,0
15.00000,8.00000,350.00000,145.00000,4440.00000,14.00000,1976.00000,0,0
16.00000,8.00000,318.00000,150.00000,4190.00000,13.00000,1977.00000,9,0
26.00000,4.00000,91.00000,70.00000,1955.00000,21.00000,1972.00000,4,0
13.00000,8.00000,302.00000,129.00000,3169.00000,12.00000,1976.00000,2,0
22.00000,4.00000,121.00000,98.00000,2945.00000,15.00000,1976.00000,24,2
21.00000,4.00000,120.00000,87.00000,2979.00000,20.00000,1973.00000,19,2
26.80000,6.00000,173.00000,115.00000,2700.00000,13.00000,1980.00000,8,0
29.00000,4.00000,97.00000,75.00000,2171.00000,16.00000,1976.00000,6,1
32.00000,4.00000,144.00000,96.00000,2665.00000,14.00000,1983.00000,6,1
35.10000,4.00000,81.00000,60.00000,1760.00000,16.00000,1982.00000,14,1
19.20000,8.00000,267.00000,125.00000,3605.00000,15.00000,1980.00000,0,0
23.00000,4.00000,120.00000,88.00000,2957.00000,17.00000,1976.00000,19,2
20.60000,6.00000,225.00000,110.00000,3360.00000,17.00000,1980.00000,9,0
27.00000,4.00000,151.00000,90.00000,2735.00000,18.00000,1983.00000,18,0
15.00000,8.00000,350.00000,165.00000,3693.00000,12.00000,1971.00000,10,0
18.10000,8.00000,302.00000,139.00000,3205.00000,11.00000,1979.00000,2,0
31.30000,4.00000,120.00000,75.00000,2542.00000,18.00000,1981.00000,16,1
27.50000,4.00000,134.00000,95.00000,2560.00000,14.00000,1979.00000,6,1
14.00000,8.00000,455.00000,225.00000,4425.00000,10.00000,1971.00000,18,0
15.00000,6.00000,250.00000,72.00000,3158.00000,20.00000,1976.00000,2,0
28.00000,4.00000,107.00000,86.00000,2464.00000,16.00000,1977.00000,21,2
19.00000,6.00000,250.00000,88.00000,3302.00000,16.00000,1972.00000,2,0
18.00000,3.00000,70.00000,90.00000,2124.00000,14.00000,1974.00000,16,1
29.50000,4.00000,98.00000,68.00000,2135.00000,17.00000,1979.00000,14,1
19.00000,6.00000,232.00000,100.00000,2634.00000,13.00000,1972.00000,12,0
16.20000,6.00000,163.00000,133.00000,3410.00000,16.00000,1979.00000,19,2
24.30000,4.00000,151.00000,90.00000,3003.00000,20.00000,1981.00000,12,0
17.50000,8.00000,318.00000,140.00000,4080.00000,14.00000,1979.00000,9,0
18.00000,6.00000,171.00000,97.00000,2984.00000,15.00000,1976.00000,2,0
23.00000,6.00000,198.00000,95.00000,2904.00000,16.00000,1974.00000,4,0
23.00000,4.00000,97.00000,54.00000,2254.00000,24.00000,1973.00000,1,2
19.90000,8.00000,260.00000,110.00000,3365.00000,16.00000,1979.00000,8,0
16.00000,6.00000,225.00000,105.00000,3439.00000,16.00000,1972.00000,4,0
26.00000,4.00000,156.00000,92.00000,2585.00000,15.00000,1983.00000,22,0
20.00000,6.00000,156.00000,122.00000,2807.00000,14.00000,1974.00000,6,1
38.00000,4.00000,105.00000,63.00000,2125.00000,15.00000,1983.00000,4,0
32.40000,4.00000,107.00000,72.00000,2290.00000,17.00000,1981.00000,14,1
20.30000,5.00000,131.00000,103.00000,2830.00000,16.00000,1979.00000,7,2
29.00000,4.00000,68.00000,49.00000,1867.00000,20.00000,1974.00000,21,2
31.00000,4.00000,112.00000,85.00000,2575.00000,16.00000,1983.00000,18,0
21.00000,4.00000,122.00000,86.00000,2226.00000,17.00000,1973.00000,2,0
26.00000,4.00000,96.00000,69.00000,2189.00000,18.00000,1973.00000,25,2
14.00000,8.00000,400.00000,175.00000,4385.00000,12.00000,1973.00000,18,0
14.00000,8.00000,304.00000,150.00000,3672.00000,12.00000,1974.00000,12,0
20.20000,8.00000,302.00000,139.00000,3570.00000,13.00000,1979.00000,17,0
31.50000,4.00000,98.00000,68.00000,2045.00000,19.00000,1978.00000,14,1
19.80000,6.00000,200.00000,85.00000,2990.00000,18.00000,1980.00000,17,0
33.80000,4.00000,97.00000,67.00000,2145.00000,18.00000,1981.00000,15,1
17.50000,8.00000,305.00000,140.00000,4215.00000,13.00000,1977.00000,0,0
18.00000,8.00000,318.00000,150.00000,3436.00000,11.00000,1971.00000,4,0
34.00000,4.00000,112.00000,88.00000,2395.00000,18.00000,1983.00000,0,0
20.80000,6.00000,200.00000,85.00000,3070.00000,17.00000,1979.00000,17,0
18.00000,6.00000,250.00000,105.00000,3459.00000,16.00000,1976.00000,0,0
13.00000,8.00000,318.00000,150.00000,3940.00000,13.00000,1977.00000,4,0
14.00000,8.00000,351.00000,153.00000,4129.00000,13.00000,1973.00000,2,0
13.00000,8.00000,440.00000,215.00000,4735.00000,11.00000,1974.00000,22,0
25.80000,4.00000,156.00000,92.00000,2620.00000,14.00000,1982.00000,9,0
28.40000,4.00000,151.00000,90.00000,2670.00000,16.00000,1980.00000,10,0
13.00000,8.00000,400.00000,190.00000,4422.00000,13.00000,1973.00000,22,0
15.00000,8.00000,350.00000,145.00000,4082.00000,13.00000,1974.00000,0,0
14.00000,8.00000,318.00000,150.00000,4077.00000,14.00000,1973.00000,4,0
41.50000,4.00000,98.00000,76.00000,2144.00000,15.00000,1981.00000,1,2
27.20000,4.00000,135.00000,84.00000,2490.00000,16.00000,1982.00000,4,0
43.10000,4.00000,90.00000,48.00000,1985.00000,22.00000,1979.00000,1,2
29.00000,4.00000,90.00000,70.00000,1937.00000,14.00000,1976.00000,1,2
33.50000,4.00000,85.00000,70.00000,1945.00000,17.00000,1978.00000,11,1
26.00000,4.00000,116.00000,75.00000,2246.00000,14.00000,1975.00000,21,2
23.00000,4.00000,140.00000,83.00000,2639.00000,17.00000,1976.00000,2,0
23.90000,8.00000,260.00000,90.00000,3420.00000,22.00000,1980.00000,8,0
19.00000,6.00000,225.00000,100.00000,3630.00000,18.00000,1978.00000,4,0
21.00000,4.00000,140.00000,72.00000,2401.00000,20.00000,1974.00000,0,0
15.00000,8.00000,390.00000,190.00000,3850.00000,9.00000,1971.00000,12,0
40.80000,4.00000,85.00000,65.00000,2110.00000,19.00000,1981.00000,11,1
18.00000,6.00000,250.00000,88.00000,3021.00000,17.00000,1974.00000,2,0
13.00000,8.00000,307.00000,130.00000,4098.00000,14.00000,1973.00000,0,0
25.40000,6.00000,168.00000,116.00000,2900.00000,13.00000,1982.00000,6,1
22.00000,6.00000,146.00000,97.00000,2815.00000,15.00000,1978.00000,11,1
17.70000,6.00000,231.00000,165.00000,3445.00000,13.00000,1979.00000,10,0
39.10000,4.00000,79.00000,58.00000,1755.00000,17.00000,1982.00000,6,1
30.00000,4.00000,79.00000,70.00000,2074.00000,20.00000,1972.00000,19,2
22.00000,6.00000,225.00000,100.00000,3233.00000,15.00000,1977.00000,4,0
32.90000,4.00000,119.00000,100.00000,2615.00000,15.00000,1982.00000,11,1
37.00000,4.00000,85.00000,65.00000,1975.00000,19.00000,1982.00000,11,1
14.50000,8.00000,351.00000,152.00000,4215.00000,13.00000,1977.00000,2,0
28.80000,6.00000,173.00000,115.00000,2595.00000,11.00000,1980.00000,0,0
15.00000,8.00000,302.00000,130.00000,4295.00000,15.00000,1978.00000,17,0
17.50000,6.00000,258.00000,95.00000,3193.00000,18.00000,1977.00000,12,0
21.60000,4.00000,121.00000,115.00000,2795.00000,16.00000,1979.00000,23,2
14.00000,8.00000,318.00000,150.00000,4457.00000,14.00000,1975.00000,9,0
16.50000,6.00000,168.00000,120.00000,3820.00000,17.00000,1977.00000,5,2
14.00000,8.00000,302.00000,137.00000,4042.00000,15.00000,1974.00000,2,0
32.00000,4.00000,83.00000,61.00000,2003.00000,19.00000,1975.00000,11,1
10.00000,8.00000,360.00000,215.00000,4615.00000,14.00000,1971.00000,2,0
31.00000,4.00000,76.00000,52.00000,1649.00000,17.00000,1975.00000,6,1
21.00000,6.00000,200.00000,85.00000,2587.00000,16.00000,1971.00000,2,0
27.00000,4.00000,140.00000,86.00000,2790.00000,16.00000,1983.00000,2,0
15.00000,8.00000,383.00000,170.00000,3563.00000,10.00000,1971.00000,9,0
28.00000,4.00000,120.00000,79.00000,2625.00000,19.00000,1983.00000,2,0
23.00000,4.00000,140.00000,78.00000,2592.00000,19.00000,1976.00000,18,0
16.00000,8.00000,318.00000,150.00000,4498.00000,15.00000,1976.00000,4,0
20.00000,4.00000,130.00000,102.00000,3150.00000,16.00000,1977.00000,24,2
44.00000,4.00000,97.00000,52.00000,2130.00000,25.00000,1983.00000,1,2
14.00000,8.00000,318.00000,150.00000,4096.00000,13.00000,1972.00000,4,0
20.20000,6.00000,200.00000,85.00000,2965.00000,16.00000,1979.00000,2,0
39.00000,4.00000,86.00000,64.00000,1875.00000,16.00000,1982.00000,4,0
23.00000,4.00000,122.00000,86.00000,2220.00000,14.00000,1972.00000,17,0
13.00000,8.00000,350.00000,145.00000,4055.00000,12.00000,1977.00000,0,0
18.00000,6.00000,225.00000,105.00000,3121.00000,17.00000,1974.00000,4,0
16.00000,8.00000,400.00000,180.00000,4220.00000,11.00000,1978.00000,18,0
25.00000,4.00000,110.00000,87.00000,2672.00000,18.00000,1971.00000,19,2
14.00000,8.00000,454.00000,220.00000,4354.00000,9.00000,1971.00000,0,0
15.00000,8.00000,318.00000,150.00000,3399.00000,11.00000,1974.00000,9,0
19.40000,8.00000,318.00000,140.00000,3735.00000,13.00000,1979.00000,9,0
44.30000,4.00000,90.00000,48.00000,2085.00000,22.00000,1981.00000,1,2
28.00000,4.00000,97.00000,75.00000,2155.00000,16.00000,1977.00000,6,1
29.00000,4.00000,135.00000,84.00000,2525.00000,16.00000,1983.00000,9,0
32.10000,4.00000,98.00000,70.00000,2120.00000,16.00000,1981.00000,0,0
24.00000,4.00000,121.00000,110.00000,2660.00000,14.00000,1974.00000,23,2
36.40000,5.00000,121.00000,67.00000,2950.00000,20.00000,1981.00000,7,2
13.00000,8.00000,350.00000,145.00000,3988.00000,13.00000,1974.00000,0,0
23.50000,6.00000,173.00000,110.00000,2725.00000,13.00000,1982.00000,0,0
24.00000,4.00000,113.00000,95.00000,2372.00000,15.00000,1971.00000,6,1
17.00000,8.00000,305.00000,130.00000,3840.00000,15.00000,1980.00000,0,0
36.10000,4.00000,91.00000,60.00000,1800.00000,16.00000,1979.00000,14,1
22.00000,6.00000,232.00000,112.00000,2835.00000,15.00000,1983.00000,2,0
18.00000,6.00000,232.00000,100.00000,3288.00000,16.00000,1972.00000,12,0
22.00000,6.00000,250.00000,105.00000,3353.00000,15.00000,1977.00000,0,0
