1,12.00000,0,5,1108.00000,1,3,4.00000,2,0,3.00000,0,28.00000,2,1,2.00000,2,1.00000,0,0,1
1,18.00000,2,0,976.00000,1,1,1.00000,1,0,2.00000,2,23.00000,2,1,1.00000,1,1.00000,0,0,1
1,8.00000,4,10,1164.00000,1,4,3.00000,2,0,4.00000,3,51.00000,0,2,2.00000,3,2.00000,1,0,0
2,42.00000,1,1,9283.00000,1,0,1.00000,2,0,2.00000,3,55.00000,0,2,1.00000,3,1.00000,1,0,0
1,18.00000,0,9,3104.00000,1,3,3.00000,2,0,1.00000,1,31.00000,0,1,1.00000,2,1.00000,1,0,0
0,36.00000,3,9,9572.00000,1,1,1.00000,0,0,1.00000,2,28.00000,2,1,2.00000,2,1.00000,0,0,1
1,18.00000,2,2,2659.00000,4,2,4.00000,2,0,2.00000,2,28.00000,2,1,1.00000,2,1.00000,0,0,0
0,24.00000,2,2,929.00000,0,3,4.00000,2,0,2.00000,2,31.00000,1,1,1.00000,2,1.00000,1,0,0
0,24.00000,2,0,1474.00000,2,1,4.00000,3,0,3.00000,0,33.00000,2,1,1.00000,2,1.00000,1,0,0
0,24.00000,2,3,1552.00000,1,3,3.00000,2,0,1.00000,2,32.00000,0,1,1.00000,2,2.00000,0,0,0
0,24.00000,2,8,937.00000,1,1,4.00000,3,0,3.00000,2,27.00000,2,1,2.00000,1,1.00000,0,0,0
2,36.00000,3,0,2862.00000,2,4,4.00000,2,0,3.00000,3,30.00000,2,2,1.00000,2,1.00000,0,0,0
2,18.00000,4,3,1245.00000,1,2,4.00000,3,0,2.00000,2,33.00000,2,1,1.00000,2,1.00000,0,0,1
1,8.00000,4,0,731.00000,1,4,4.00000,2,0,4.00000,0,47.00000,2,1,2.00000,1,1.00000,0,0,0
2,36.00000,2,0,14318.00000,1,4,4.00000,2,0,2.00000,3,57.00000,2,2,1.00000,3,1.00000,1,0,1
1,12.00000,2,2,1262.00000,0,4,2.00000,0,0,4.00000,1,49.00000,2,1,1.00000,1,1.00000,1,0,0
1,6.00000,4,0,860.00000,1,4,1.00000,1,0,4.00000,3,39.00000,2,1,2.00000,2,1.00000,1,0,0
0,21.00000,2,0,2782.00000,3,3,1.00000,1,0,2.00000,2,31.00000,0,1,1.00000,3,1.00000,0,0,0
2,18.00000,4,2,1295.00000,1,1,4.00000,1,0,1.00000,1,27.00000,2,1,2.00000,2,1.00000,0,0,0
1,24.00000,0,2,4110.00000,1,4,3.00000,2,0,4.00000,3,23.00000,0,0,2.00000,2,2.00000,0,0,1
0,36.00000,2,1,8133.00000,1,2,1.00000,1,0,2.00000,1,30.00000,0,1,1.00000,2,1.00000,0,0,0
0,24.00000,2,3,1901.00000,2,2,4.00000,2,0,4.00000,2,29.00000,2,0,1.00000,3,1.00000,1,0,0
2,12.00000,2,9,841.00000,2,3,2.00000,1,0,4.00000,0,23.00000,2,0,1.00000,1,1.00000,0,0,0
1,12.00000,2,2,2578.00000,1,0,3.00000,1,0,4.00000,3,55.00000,2,2,1.00000,3,1.00000,0,0,0
0,24.00000,4,2,2028.00000,1,3,2.00000,2,0,2.00000,1,30.00000,2,1,2.00000,1,1.00000,0,0,0
2,48.00000,2,0,8487.00000,0,3,1.00000,1,0,2.00000,2,24.00000,2,1,1.00000,2,1.00000,0,0,0
2,48.00000,2,10,5381.00000,0,0,3.00000,2,0,4.00000,3,40.00000,0,2,1.00000,0,1.00000,1,0,0
1,6.00000,2,4,343.00000,1,1,4.00000,1,0,1.00000,0,27.00000,2,1,1.00000,2,1.00000,0,0,0
2,21.00000,2,9,1188.00000,1,4,2.00000,1,0,4.00000,1,39.00000,2,1,1.00000,2,2.00000,0,0,1
2,24.00000,2,3,3758.00000,3,0,1.00000,1,0,4.00000,3,23.00000,2,0,1.00000,0,1.00000,0,0,0
0,15.00000,4,2,3343.00000,1,2,4.00000,2,0,2.00000,3,28.00000,2,2,1.00000,2,1.00000,1,0,0
2,12.00000,2,0,888.00000,1,4,4.00000,2,0,4.00000,2,41.00000,0,1,1.00000,1,2.00000,0,0,1
0,9.00000,4,2,2406.00000,1,0,2.00000,2,0,3.00000,2,31.00000,2,1,1.00000,3,1.00000,0,0,0
3,9.00000,0,3,1337.00000,1,1,4.00000,2,0,2.00000,2,34.00000,2,1,2.00000,3,1.00000,1,0,1
2,60.00000,3,3,7418.00000,0,2,1.00000,2,0,1.00000,0,27.00000,2,1,1.00000,1,1.00000,0,0,0
1,18.00000,2,3,2600.00000,1,2,4.00000,2,0,4.00000,3,65.00000,2,2,2.00000,2,1.00000,0,0,1
0,12.00000,4,3,976.00000,0,4,4.00000,2,0,4.00000,2,35.00000,2,1,2.00000,2,1.00000,0,0,0
0,24.00000,2,3,3621.00000,2,4,2.00000,2,0,4.00000,2,31.00000,2,1,2.00000,2,1.00000,0,0,1
1,15.00000,4,2,1433.00000,1,2,4.00000,1,0,3.00000,1,25.00000,2,0,2.00000,2,1.00000,0,0,0
2,21.00000,2,2,3976.00000,0,3,2.00000,2,0,3.00000,2,35.00000,2,1,1.00000,2,1.00000,1,0,0
0,24.00000,1,9,1559.00000,1,3,4.00000,2,0,4.00000,2,50.00000,0,1,1.00000,2,1.00000,1,0,0
0,24.00000,2,1,3488.00000,2,3,3.00000,1,0,4.00000,2,23.00000,2,1,1.00000,2,1.00000,0,0,0
0,36.00000,2,2,3349.00000,1,2,4.00000,1,0,2.00000,2,28.00000,2,1,1.00000,3,1.00000,1,0,1
0,27.00000,4,2,4526.00000,4,1,4.00000,2,0,2.00000,0,32.00000,1,1,2.00000,1,2.00000,1,0,0
1,24.00000,4,0,1199.00000,1,4,4.00000,2,0,4.00000,2,60.00000,2,1,2.00000,1,1.00000,0,0,1
0,9.00000,2,3,1478.00000,1,3,4.00000,2,0,2.00000,2,22.00000,2,1,1.00000,2,1.00000,0,0,1
1,18.00000,2,0,2249.00000,2,3,4.00000,2,0,3.00000,2,30.00000,2,1,1.00000,3,2.00000,1,0,0
0,30.00000,4,3,3077.00000,0,4,3.00000,2,0,2.00000,2,40.00000,2,1,2.00000,2,2.00000,1,0,0
1,18.00000,2,2,2473.00000,1,0,4.00000,2,0,1.00000,2,25.00000,2,1,1.00000,0,1.00000,0,0,1
0,10.00000,4,2,2069.00000,0,2,2.00000,3,0,1.00000,2,26.00000,2,1,2.00000,2,1.00000,0,1,0
1,24.00000,2,0,4817.00000,1,3,2.00000,2,1,3.00000,1,31.00000,2,1,1.00000,2,1.00000,1,0,1
1,42.00000,3,3,4370.00000,1,3,3.00000,2,0,2.00000,1,26.00000,0,1,2.00000,2,2.00000,1,0,1
0,12.00000,4,3,2331.00000,0,4,1.00000,2,1,4.00000,0,49.00000,2,1,1.00000,2,1.00000,1,0,0
2,18.00000,0,2,3244.00000,1,2,1.00000,1,0,4.00000,2,33.00000,0,1,2.00000,2,1.00000,1,0,0
2,36.00000,1,4,3990.00000,0,1,3.00000,1,0,2.00000,3,29.00000,0,1,1.00000,0,1.00000,0,0,0
1,15.00000,0,0,950.00000,1,4,4.00000,2,0,3.00000,2,33.00000,2,0,2.00000,2,2.00000,0,0,1
3,18.00000,2,0,1961.00000,1,4,3.00000,1,0,2.00000,2,23.00000,2,1,1.00000,3,1.00000,0,0,0
1,12.00000,2,2,1289.00000,1,2,4.00000,2,2,1.00000,1,21.00000,2,1,1.00000,1,1.00000,0,0,0
0,18.00000,4,0,1055.00000,1,1,4.00000,1,0,1.00000,1,30.00000,2,1,2.00000,2,1.00000,0,0,0
0,21.00000,3,1,2993.00000,1,2,3.00000,2,0,2.00000,0,28.00000,1,1,2.00000,1,1.00000,0,0,0
0,6.00000,3,3,932.00000,1,2,3.00000,1,0,2.00000,0,24.00000,2,1,1.00000,2,1.00000,0,0,0
3,10.00000,2,4,1225.00000,1,2,2.00000,2,0,2.00000,2,37.00000,2,1,1.00000,2,1.00000,1,0,0
0,4.00000,4,3,1544.00000,1,3,2.00000,2,0,1.00000,0,42.00000,2,1,3.00000,1,2.00000,0,0,0
2,6.00000,3,9,1449.00000,2,4,1.00000,0,0,2.00000,2,31.00000,0,1,2.00000,2,2.00000,0,0,0
0,9.00000,2,2,1313.00000,1,4,1.00000,2,0,4.00000,2,20.00000,2,1,1.00000,2,1.00000,0,0,0
0,10.00000,4,2,2146.00000,1,1,1.00000,1,0,3.00000,0,23.00000,2,0,2.00000,2,1.00000,0,0,0
1,6.00000,4,0,609.00000,1,3,4.00000,1,0,3.00000,1,37.00000,2,1,2.00000,2,1.00000,0,1,0
1,30.00000,2,2,3108.00000,1,1,2.00000,0,0,4.00000,1,31.00000,2,1,1.00000,1,1.00000,0,0,1
2,9.00000,4,6,1136.00000,4,4,4.00000,2,0,3.00000,3,32.00000,2,2,2.00000,2,2.00000,0,0,1
0,12.00000,2,0,3527.00000,0,1,2.00000,2,0,3.00000,1,45.00000,2,1,1.00000,3,2.00000,1,0,0
2,12.00000,3,3,585.00000,1,2,4.00000,3,1,4.00000,0,20.00000,2,0,2.00000,2,1.00000,0,0,0
1,15.00000,4,2,975.00000,1,2,2.00000,0,0,3.00000,1,25.00000,2,1,2.00000,2,1.00000,0,0,0
0,36.00000,3,2,7678.00000,3,3,2.00000,1,0,4.00000,2,40.00000,2,1,2.00000,2,1.00000,1,0,0
0,12.00000,4,6,2748.00000,1,4,2.00000,1,0,4.00000,3,57.00000,0,2,3.00000,1,1.00000,0,0,0
2,24.00000,3,9,6967.00000,2,3,4.00000,2,0,4.00000,2,36.00000,2,0,1.00000,3,1.00000,1,0,0
2,36.00000,2,5,2384.00000,1,1,4.00000,2,0,1.00000,3,33.00000,2,0,1.00000,1,1.00000,0,0,1
1,30.00000,2,2,3622.00000,4,4,4.00000,1,0,4.00000,1,57.00000,2,0,2.00000,2,1.00000,1,0,0
1,18.00000,4,2,2124.00000,1,2,4.00000,1,0,4.00000,0,24.00000,2,0,2.00000,2,1.00000,0,0,1
0,60.00000,3,3,15653.00000,1,3,2.00000,2,0,4.00000,2,21.00000,2,1,2.00000,2,1.00000,1,0,0
0,9.00000,2,0,2507.00000,3,4,2.00000,2,0,4.00000,3,51.00000,2,2,1.00000,1,1.00000,0,0,0
1,36.00000,2,1,8335.00000,0,4,3.00000,2,0,4.00000,3,47.00000,2,2,1.00000,2,1.00000,0,0,1
0,12.00000,2,2,1574.00000,1,2,4.00000,2,0,2.00000,0,50.00000,2,1,1.00000,2,1.00000,0,0,0
2,12.00000,4,1,1860.00000,1,0,4.00000,2,0,2.00000,2,34.00000,2,1,2.00000,3,1.00000,1,0,0
3,10.00000,2,0,3949.00000,1,1,1.00000,2,2,1.00000,1,37.00000,2,1,1.00000,1,2.00000,0,0,0
0,15.00000,4,3,1360.00000,1,2,4.00000,2,0,2.00000,1,31.00000,2,1,2.00000,2,1.00000,0,0,0
2,24.00000,2,3,3092.00000,2,1,3.00000,3,0,2.00000,2,22.00000,2,0,1.00000,2,1.00000,1,0,1
0,24.00000,2,3,3181.00000,1,1,4.00000,1,0,4.00000,1,26.00000,2,1,1.00000,2,1.00000,1,0,0
2,12.00000,2,3,1103.00000,1,3,4.00000,2,2,3.00000,0,29.00000,2,1,2.00000,2,1.00000,0,1,0
2,12.00000,4,2,3617.00000,1,4,1.00000,2,0,4.00000,2,28.00000,2,0,3.00000,2,1.00000,1,0,0
0,18.00000,2,0,2662.00000,0,3,4.00000,2,0,3.00000,1,32.00000,2,1,1.00000,2,1.00000,0,1,0
0,6.00000,4,0,2080.00000,3,2,1.00000,3,0,2.00000,2,24.00000,2,1,1.00000,2,1.00000,0,0,0
2,12.00000,4,0,1995.00000,2,1,4.00000,2,0,1.00000,2,27.00000,2,1,1.00000,2,1.00000,0,0,0
0,12.00000,4,9,1185.00000,1,2,3.00000,1,0,2.00000,0,27.00000,2,1,2.00000,2,1.00000,0,0,0
0,24.00000,2,3,2397.00000,3,4,3.00000,2,0,2.00000,2,35.00000,0,1,2.00000,2,1.00000,1,0,1
2,36.00000,2,6,2273.00000,1,3,3.00000,2,0,1.00000,2,32.00000,2,1,2.00000,2,2.00000,0,0,0
3,4.00000,2,0,1494.00000,0,1,1.00000,2,0,2.00000,0,29.00000,2,1,1.00000,1,2.00000,0,1,0
3,12.00000,2,2,1424.00000,0,4,3.00000,1,0,4.00000,0,55.00000,2,1,1.00000,3,1.00000,1,0,0
0,30.00000,1,1,7485.00000,0,0,4.00000,1,0,1.00000,0,53.00000,0,1,1.00000,3,1.00000,1,0,1
1,24.00000,4,1,6615.00000,1,0,2.00000,2,0,4.00000,3,75.00000,2,2,2.00000,3,1.00000,1,0,0
1,12.00000,2,3,674.00000,2,3,4.00000,3,0,1.00000,1,20.00000,2,1,1.00000,2,1.00000,0,0,1
1,12.00000,2,8,902.00000,1,3,4.00000,3,0,4.00000,1,21.00000,2,0,1.00000,2,1.00000,0,0,1
2,9.00000,2,9,1391.00000,1,2,2.00000,3,0,1.00000,0,27.00000,0,1,1.00000,2,1.00000,1,0,0
1,18.00000,1,3,1940.00000,1,1,3.00000,2,1,4.00000,3,36.00000,0,2,1.00000,3,1.00000,1,0,0
2,9.00000,2,0,276.00000,1,2,4.00000,3,0,4.00000,0,22.00000,2,0,1.00000,1,1.00000,0,0,0
0,24.00000,2,3,3235.00000,3,4,3.00000,0,0,2.00000,2,26.00000,2,1,1.00000,3,1.00000,1,0,0
2,12.00000,2,3,1567.00000,1,2,1.00000,1,0,1.00000,2,22.00000,2,1,1.00000,2,1.00000,1,0,0
0,30.00000,4,1,7596.00000,0,4,1.00000,2,0,4.00000,2,63.00000,2,1,2.00000,2,1.00000,0,0,0
3,24.00000,2,3,1258.00000,3,2,3.00000,1,0,3.00000,2,57.00000,2,1,1.00000,1,1.00000,0,0,0
0,12.00000,2,3,776.00000,1,2,4.00000,3,0,2.00000,0,28.00000,2,1,1.00000,2,1.00000,0,0,0
2,48.00000,3,10,7582.00000,2,0,2.00000,2,0,4.00000,3,31.00000,2,2,1.00000,3,1.00000,1,0,0
0,27.00000,3,1,8613.00000,4,2,2.00000,2,0,2.00000,2,27.00000,2,1,2.00000,2,1.00000,0,0,0
1,12.00000,4,0,2122.00000,1,2,3.00000,2,0,2.00000,0,39.00000,2,0,2.00000,1,2.00000,0,1,0
3,24.00000,2,3,5152.00000,1,3,4.00000,2,0,2.00000,2,25.00000,0,1,1.00000,2,1.00000,0,0,0
1,18.00000,2,0,1216.00000,1,1,4.00000,1,0,3.00000,2,23.00000,2,0,1.00000,2,1.00000,1,0,1
0,21.00000,2,9,1572.00000,4,4,4.00000,1,0,4.00000,0,36.00000,0,1,1.00000,1,1.00000,0,0,0
1,14.00000,2,0,8978.00000,1,4,1.00000,0,0,4.00000,1,45.00000,2,1,1.00000,3,1.00000,1,1,1
1,24.00000,2,9,6568.00000,1,2,2.00000,3,0,2.00000,2,21.00000,1,1,1.00000,1,1.00000,0,0,0
0,9.00000,4,3,3074.00000,0,2,1.00000,2,0,2.00000,0,33.00000,2,1,2.00000,2,2.00000,0,0,0
2,48.00000,0,9,14421.00000,1,2,2.00000,2,0,2.00000,2,25.00000,2,1,1.00000,2,1.00000,1,0,1
1,24.00000,1,2,3552.00000,1,3,3.00000,2,0,4.00000,2,27.00000,0,1,1.00000,2,1.00000,0,0,1
0,12.00000,4,2,1258.00000,1,1,2.00000,1,0,4.00000,1,22.00000,2,0,2.00000,1,1.00000,0,0,0
2,6.00000,1,6,433.00000,4,1,4.00000,1,0,2.00000,1,24.00000,0,0,1.00000,2,2.00000,0,0,1
0,24.00000,3,9,2375.00000,3,2,4.00000,2,0,2.00000,2,44.00000,2,1,2.00000,2,2.00000,1,0,0
0,36.00000,3,9,7980.00000,0,1,4.00000,2,0,4.00000,2,27.00000,2,0,2.00000,2,1.00000,1,0,1
0,30.00000,2,3,2333.00000,3,4,4.00000,2,0,2.00000,2,30.00000,0,1,1.00000,3,1.00000,0,0,0
0,12.00000,2,3,1262.00000,1,2,3.00000,2,0,2.00000,2,25.00000,2,1,1.00000,2,1.00000,0,0,0
3,24.00000,4,9,1275.00000,4,2,2.00000,0,0,4.00000,0,36.00000,2,1,2.00000,2,1.00000,1,0,0
2,12.00000,4,0,2366.00000,3,3,3.00000,0,0,3.00000,2,36.00000,2,1,1.00000,3,1.00000,1,0,0
2,18.00000,2,3,1301.00000,1,4,4.00000,3,2,2.00000,0,32.00000,2,1,1.00000,1,1.00000,0,0,0
1,24.00000,1,3,1546.00000,1,3,4.00000,2,2,4.00000,2,24.00000,0,0,1.00000,1,1.00000,0,0,1
0,15.00000,2,3,1213.00000,3,4,4.00000,2,0,3.00000,1,47.00000,1,1,1.00000,2,1.00000,1,0,0
2,6.00000,2,3,590.00000,1,1,3.00000,3,0,3.00000,0,26.00000,2,1,1.00000,1,1.00000,0,1,0
0,4.00000,4,0,3380.00000,1,3,1.00000,1,0,1.00000,0,37.00000,2,1,1.00000,2,2.00000,0,0,0
2,12.00000,2,3,1331.00000,1,1,2.00000,2,0,1.00000,2,22.00000,1,1,1.00000,2,1.00000,0,0,1
1,21.00000,3,6,3414.00000,1,1,2.00000,2,0,1.00000,1,26.00000,2,1,2.00000,2,1.00000,0,0,1
0,12.00000,1,8,3447.00000,3,2,4.00000,1,0,3.00000,0,35.00000,2,1,1.00000,1,2.00000,0,0,0
0,12.00000,4,3,1934.00000,1,4,2.00000,2,0,2.00000,3,26.00000,2,1,2.00000,2,1.00000,0,0,0
0,27.00000,3,9,5117.00000,1,3,3.00000,2,0,4.00000,2,26.00000,2,1,2.00000,2,1.00000,0,0,0
0,12.00000,4,2,1935.00000,1,4,4.00000,2,0,4.00000,0,43.00000,2,1,3.00000,2,1.00000,1,0,0
1,36.00000,2,2,2712.00000,1,4,2.00000,2,0,2.00000,1,41.00000,0,1,1.00000,2,2.00000,0,0,1
2,9.00000,4,6,1501.00000,1,4,2.00000,1,0,3.00000,2,34.00000,2,1,2.00000,3,1.00000,1,0,1
1,48.00000,2,1,4788.00000,1,3,4.00000,2,0,3.00000,1,26.00000,2,1,1.00000,2,2.00000,0,0,0
1,12.00000,4,0,691.00000,1,4,4.00000,2,0,3.00000,1,35.00000,2,1,2.00000,2,1.00000,0,0,1
1,60.00000,2,9,7297.00000,1,4,4.00000,2,1,4.00000,3,36.00000,2,0,1.00000,2,1.00000,0,0,1
2,24.00000,3,2,2064.00000,1,0,3.00000,1,0,2.00000,1,34.00000,2,1,1.00000,3,1.00000,1,0,1
3,12.00000,4,0,1480.00000,3,0,2.00000,2,0,4.00000,3,66.00000,0,2,3.00000,0,1.00000,0,0,0
2,12.00000,2,3,1158.00000,3,2,3.00000,0,0,1.00000,2,26.00000,2,1,1.00000,2,1.00000,1,0,0
0,18.00000,4,3,1169.00000,0,2,4.00000,2,0,3.00000,1,29.00000,2,1,2.00000,2,1.00000,1,0,0
0,20.00000,4,0,3485.00000,0,1,2.00000,0,0,4.00000,0,44.00000,2,1,2.00000,2,1.00000,1,0,0
0,36.00000,4,0,3535.00000,1,3,4.00000,2,0,4.00000,2,37.00000,2,1,2.00000,2,1.00000,1,0,0
1,9.00000,4,0,2799.00000,1,2,2.00000,2,0,2.00000,0,36.00000,2,0,2.00000,2,2.00000,0,0,0
0,15.00000,4,2,2788.00000,1,3,2.00000,1,1,3.00000,2,24.00000,0,1,2.00000,2,1.00000,0,0,0
2,12.00000,2,8,754.00000,0,4,4.00000,2,0,4.00000,1,38.00000,2,1,2.00000,2,1.00000,0,0,0
1,24.00000,1,0,1193.00000,1,0,1.00000,1,1,4.00000,3,29.00000,2,0,2.00000,0,1.00000,0,0,1
2,12.00000,2,3,1155.00000,1,4,3.00000,3,2,3.00000,0,40.00000,0,1,2.00000,1,1.00000,0,0,0
0,9.00000,2,6,3832.00000,0,4,1.00000,2,0,4.00000,0,64.00000,2,1,1.00000,1,1.00000,0,0,0
2,48.00000,0,10,18424.00000,1,2,1.00000,1,0,2.00000,1,32.00000,0,1,1.00000,3,1.00000,1,1,1
0,18.00000,0,9,4165.00000,1,2,2.00000,2,0,2.00000,2,36.00000,1,1,2.00000,2,2.00000,0,0,1
1,36.00000,2,1,5493.00000,1,4,2.00000,2,0,4.00000,3,42.00000,2,2,1.00000,2,2.00000,0,0,0
2,18.00000,4,0,884.00000,1,4,4.00000,2,0,4.00000,2,36.00000,0,1,1.00000,2,2.00000,1,0,1
0,18.00000,2,3,1126.00000,0,1,4.00000,1,0,2.00000,0,21.00000,2,0,1.00000,2,1.00000,1,0,0
1,18.00000,2,3,1345.00000,1,2,4.00000,3,0,3.00000,0,26.00000,0,1,1.00000,2,1.00000,0,0,1
3,42.00000,4,1,4796.00000,1,4,4.00000,2,0,4.00000,3,56.00000,2,2,1.00000,2,1.00000,0,0,0
0,15.00000,4,1,3368.00000,4,4,3.00000,2,0,4.00000,3,23.00000,2,0,2.00000,2,1.00000,1,0,0
0,9.00000,2,2,2301.00000,2,1,2.00000,1,0,4.00000,1,22.00000,2,0,1.00000,2,1.00000,0,0,0
0,9.00000,2,2,1980.00000,1,1,2.00000,1,1,2.00000,2,19.00000,2,0,2.00000,2,1.00000,0,0,1
0,6.00000,0,0,1204.00000,2,2,4.00000,2,0,1.00000,3,35.00000,0,0,1.00000,2,1.00000,0,1,0
1,12.00000,2,3,1498.00000,1,2,4.00000,1,0,1.00000,2,23.00000,0,1,1.00000,2,1.00000,0,0,0
1,27.00000,2,3,3416.00000,1,2,3.00000,2,0,2.00000,2,27.00000,2,1,1.00000,3,1.00000,0,0,0
2,24.00000,2,3,5084.00000,0,4,2.00000,1,0,4.00000,2,42.00000,2,1,1.00000,2,1.00000,1,0,0
2,45.00000,2,3,3031.00000,2,2,4.00000,2,2,4.00000,1,21.00000,2,0,1.00000,2,1.00000,0,0,1
0,36.00000,2,1,4686.00000,1,2,2.00000,2,0,2.00000,3,32.00000,2,2,1.00000,3,1.00000,1,0,0
