1,34.17000,5.25000,1,8,3,0.08500,1,1,0.00000,0,1,290.00000,7.00000,1
1,38.58000,3.33500,1,8,3,4.00000,0,0,14.00000,1,1,383.00000,1345.00000,1
1,34.75000,15.00000,1,11,6,5.37500,0,0,9.00000,0,1,0.00000,135.00000,1
0,22.67000,0.79000,1,2,3,0.08500,1,1,0.00000,1,1,144.00000,1.00000,0
0,17.33000,9.50000,1,5,3,1.75000,1,0,10.00000,0,1,0.00000,11.00000,0
1,31.57000,10.50000,1,13,3,6.50000,0,1,0.00000,1,1,0.00000,1.00000,1
1,36.17000,0.42000,0,8,3,0.29000,1,1,0.00000,0,1,309.00000,3.00000,0
1,21.50000,9.75000,1,7,3,0.25000,0,1,0.00000,1,1,140.00000,1.00000,0
0,25.25000,13.50000,0,0,0,2.00000,1,0,1.00000,0,1,200.00000,2.00000,0
0,58.67000,4.46000,1,10,7,3.04000,0,0,6.00000,1,1,43.00000,561.00000,1
1,49.50000,7.58500,1,2,4,7.58500,0,0,15.00000,0,1,0.00000,5001.00000,1
0,23.25000,5.87500,1,10,3,3.17000,0,0,10.00000,1,1,120.00000,246.00000,1
0,24.50000,1.04000,0,0,0,0.50000,0,0,3.00000,1,1,180.00000,148.00000,0
0,28.67000,1.04000,1,7,3,2.50000,0,0,5.00000,0,1,300.00000,1431.00000,1
1,25.00000,12.00000,1,3,3,2.25000,0,0,2.00000,0,1,120.00000,6.00000,0
1,34.67000,1.08000,1,6,3,1.16500,1,1,0.00000,1,0,28.00000,1.00000,0
1,41.50000,1.54000,1,2,4,3.50000,1,1,0.00000,1,1,216.00000,1.00000,1
1,24.08000,0.87500,1,6,3,0.08500,1,0,4.00000,1,1,254.00000,1951.00000,0
1,22.67000,1.58500,0,8,3,3.08500,0,0,6.00000,1,1,80.00000,1.00000,1
1,25.67000,3.25000,1,7,7,2.29000,1,0,1.00000,0,1,416.00000,22.00000,0
0,27.25000,0.29000,1,6,7,0.12500,1,0,1.00000,0,1,272.00000,109.00000,0
0,71.58000,0.00000,1,7,3,0.00000,1,1,0.00000,1,2,184.00000,1.00000,1
1,25.75000,0.50000,1,7,3,1.46000,0,0,5.00000,0,1,312.00000,1.00000,1
1,34.17000,9.17000,1,7,3,4.50000,0,0,12.00000,0,1,0.00000,222.00000,1
0,45.33000,1.00000,1,10,3,0.12500,1,1,0.00000,0,1,263.00000,1.00000,0
0,32.17000,1.46000,1,8,3,1.08500,0,0,16.00000,1,1,120.00000,2080.00000,1
0,52.17000,0.00000,0,0,0,0.00000,1,1,0.00000,1,1,0.00000,1.00000,0
0,36.75000,5.12500,1,9,3,5.00000,0,1,0.00000,0,1,0.00000,4001.00000,1
1,23.25000,12.62500,1,7,3,0.12500,1,0,2.00000,1,1,0.00000,5553.00000,0
1,28.17000,0.12500,0,3,3,0.08500,1,1,0.00000,1,1,216.00000,2101.00000,0
1,55.92000,11.50000,1,0,0,5.00000,0,0,5.00000,1,1,0.00000,8852.00000,1
1,20.75000,5.08500,0,4,3,0.29000,1,1,0.00000,1,1,140.00000,185.00000,0
1,42.83000,4.62500,1,10,3,4.58000,0,1,0.00000,1,0,0.00000,1.00000,1
1,40.92000,0.83500,1,0,0,0.00000,0,1,0.00000,1,1,130.00000,2.00000,0
1,21.83000,11.00000,1,13,3,0.29000,0,0,6.00000,1,1,121.00000,1.00000,1
1,19.33000,10.91500,1,7,4,0.58500,1,0,2.00000,0,1,200.00000,8.00000,0
1,35.17000,2.50000,1,3,3,4.50000,0,0,7.00000,1,1,150.00000,1271.00000,1
1,24.17000,0.87500,1,10,3,4.62500,0,0,2.00000,0,1,520.00000,2001.00000,1
1,33.17000,3.04000,0,7,7,2.04000,0,0,1.00000,0,1,180.00000,18028.00000,1
1,21.42000,0.75000,0,11,6,0.75000,1,1,0.00000,0,1,132.00000,3.00000,0
1,16.17000,0.04000,1,7,3,0.04000,1,1,0.00000,1,1,0.00000,1.00000,1
1,48.75000,8.50000,1,7,7,12.50000,0,0,9.00000,1,1,181.00000,1656.00000,1
0,22.92000,11.58500,1,12,3,0.04000,0,1,0.00000,1,1,80.00000,1350.00000,1
0,18.17000,10.00000,0,10,7,0.16500,1,1,0.00000,1,1,340.00000,1.00000,0
0,20.75000,10.33500,1,12,7,0.33500,0,0,1.00000,0,1,80.00000,51.00000,1
0,19.75000,0.75000,1,7,3,0.79500,0,0,5.00000,0,1,140.00000,6.00000,0
1,22.08000,0.83000,1,7,7,2.16500,1,1,0.00000,0,1,128.00000,1.00000,1
0,39.08000,4.00000,1,7,3,3.00000,1,1,0.00000,1,1,480.00000,1.00000,0
0,29.50000,2.00000,0,9,7,2.00000,1,1,0.00000,1,1,256.00000,18.00000,0
1,29.25000,14.79000,1,5,3,5.04000,0,0,5.00000,0,1,168.00000,1.00000,1
0,31.57000,3.50000,1,1,3,3.00000,0,1,0.00000,0,1,300.00000,1.00000,0
1,21.33000,7.50000,1,5,3,1.41500,0,0,1.00000,1,1,80.00000,9801.00000,1
1,25.00000,11.25000,1,7,3,2.50000,0,0,17.00000,1,1,200.00000,1209.00000,1
0,18.08000,0.37500,2,12,0,10.00000,1,1,0.00000,0,0,300.00000,1.00000,1
1,26.67000,14.58500,1,2,4,0.00000,1,1,0.00000,0,1,178.00000,1.00000,0
0,21.92000,11.66500,1,3,7,0.08500,1,1,0.00000,1,1,320.00000,6.00000,0
0,25.42000,1.12500,1,10,3,1.29000,0,0,2.00000,1,1,200.00000,1.00000,0
1,41.92000,0.42000,1,7,7,0.21000,0,0,6.00000,1,1,220.00000,949.00000,1
1,19.17000,4.00000,0,2,3,1.00000,1,1,0.00000,0,1,360.00000,1001.00000,0
1,24.42000,12.33500,1,10,7,1.58500,0,1,0.00000,0,1,120.00000,1.00000,1
0,29.50000,1.08500,0,13,3,1.00000,1,1,0.00000,1,1,280.00000,14.00000,0
1,24.58000,12.50000,1,8,3,0.87500,0,1,0.00000,0,1,260.00000,1.00000,0
0,21.08000,5.00000,0,0,0,0.00000,1,1,0.00000,1,1,0.00000,1.00000,0
1,24.50000,13.33500,0,5,3,0.04000,1,1,0.00000,0,1,120.00000,476.00000,0
1,34.25000,1.75000,1,8,4,0.25000,0,1,0.00000,0,1,163.00000,1.00000,0
1,22.92000,0.17000,1,6,3,0.08500,1,1,0.00000,1,0,0.00000,1.00000,0
1,56.42000,28.00000,0,7,3,28.50000,0,0,40.00000,1,1,0.00000,16.00000,1
1,26.17000,0.83500,1,12,3,1.16500,1,1,0.00000,1,1,100.00000,1.00000,0
0,27.42000,14.50000,1,13,7,3.08500,0,0,1.00000,1,1,120.00000,12.00000,1
1,23.25000,1.00000,1,7,3,0.83500,0,1,0.00000,1,0,300.00000,1.00000,1
1,18.08000,5.50000,1,3,3,0.50000,0,1,0.00000,1,1,80.00000,1.00000,1
1,41.75000,0.96000,1,13,3,2.50000,0,1,0.00000,1,1,510.00000,601.00000,1
0,24.75000,13.66500,1,10,7,1.50000,1,1,0.00000,1,1,280.00000,2.00000,0
1,18.67000,5.00000,1,10,3,0.37500,0,0,2.00000,1,1,0.00000,39.00000,0
0,15.83000,0.58500,1,7,7,1.50000,0,0,2.00000,1,1,100.00000,1.00000,1
1,29.83000,3.50000,1,7,3,0.16500,1,1,0.00000,1,1,216.00000,1.00000,0
1,48.25000,25.08500,1,8,3,1.75000,0,0,3.00000,1,1,120.00000,15.00000,1
1,39.42000,1.71000,0,6,3,0.16500,1,1,0.00000,1,0,400.00000,1.00000,0
0,33.08000,1.62500,1,1,3,0.54000,1,1,0.00000,0,1,0.00000,1.00000,0
1,22.17000,0.58500,0,0,0,0.00000,1,1,0.00000,1,1,100.00000,1.00000,0
1,18.58000,10.29000,1,0,0,0.41500,1,1,0.00000,1,1,80.00000,1.00000,0
1,49.58000,19.00000,1,0,0,0.00000,0,0,1.00000,1,1,94.00000,1.00000,0
0,60.58000,16.50000,1,10,3,11.00000,0,1,0.00000,0,1,21.00000,10562.00000,1
1,18.00000,0.16500,1,10,6,0.21000,1,1,0.00000,1,1,200.00000,41.00000,1
1,23.33000,1.50000,1,7,7,1.41500,0,1,0.00000,1,1,422.00000,201.00000,1
1,18.17000,2.46000,1,7,6,0.96000,1,0,2.00000,0,1,160.00000,588.00000,0
1,37.58000,0.00000,1,7,3,0.00000,1,1,0.00000,1,2,184.00000,1.00000,1
1,73.42000,17.75000,1,0,0,0.00000,0,1,0.00000,0,1,0.00000,1.00000,1
0,25.17000,2.87500,1,13,7,0.87500,0,1,0.00000,1,1,360.00000,1.00000,1
0,26.92000,13.50000,1,10,7,5.00000,0,0,2.00000,1,1,0.00000,5001.00000,1
0,22.50000,11.00000,0,10,3,3.00000,0,1,0.00000,0,1,268.00000,1.00000,0
1,56.58000,18.50000,1,1,4,15.00000,0,0,17.00000,0,1,0.00000,1.00000,1
1,19.50000,9.58500,1,5,3,0.79000,1,1,0.00000,1,1,80.00000,351.00000,0
1,39.08000,6.00000,1,6,3,1.29000,0,0,5.00000,0,1,108.00000,1098.00000,1
0,47.00000,13.00000,1,2,4,5.16500,0,0,9.00000,0,1,0.00000,1.00000,1
1,22.50000,11.50000,0,6,3,1.50000,1,1,0.00000,0,1,0.00000,4001.00000,0
1,25.17000,6.00000,1,7,3,1.00000,0,0,3.00000,1,1,0.00000,1.00000,1
1,19.58000,0.58500,1,0,0,0.00000,1,0,3.00000,1,1,350.00000,770.00000,0
1,40.58000,1.50000,1,2,4,0.00000,1,1,0.00000,1,0,300.00000,1.00000,0
1,15.17000,7.00000,1,9,3,1.00000,1,1,0.00000,1,1,600.00000,1.00000,0
1,33.00000,2.50000,0,8,3,7.00000,1,1,0.00000,0,1,280.00000,1.00000,0
1,25.75000,0.75000,1,7,4,0.25000,0,1,0.00000,1,1,349.00000,24.00000,1
1,23.08000,0.00000,1,3,3,1.00000,1,0,11.00000,1,0,0.00000,1.00000,0
1,58.58000,2.71000,1,7,3,2.41500,1,1,0.00000,0,1,320.00000,1.00000,0
1,33.75000,2.75000,1,2,4,0.00000,1,1,0.00000,1,1,180.00000,1.00000,0
1,28.25000,5.04000,0,7,4,1.50000,0,0,8.00000,0,1,144.00000,8.00000,1
0,30.25000,5.50000,1,3,3,5.50000,1,1,0.00000,0,0,100.00000,1.00000,0
1,48.50000,4.25000,1,6,3,0.12500,0,1,0.00000,0,1,225.00000,1.00000,1
0,22.42000,5.66500,1,10,3,2.58500,0,0,7.00000,1,1,129.00000,3258.00000,1
0,21.25000,2.33500,1,2,4,0.50000,0,0,4.00000,1,0,80.00000,1.00000,1
1,37.17000,4.00000,1,7,4,5.00000,0,1,0.00000,0,0,280.00000,1.00000,0
1,33.67000,2.16500,1,7,3,1.50000,1,1,0.00000,1,2,120.00000,1.00000,0
0,20.83000,8.50000,1,7,3,0.16500,1,1,0.00000,1,1,0.00000,352.00000,0
1,32.83000,2.50000,1,12,7,2.75000,0,0,6.00000,1,1,160.00000,2073.00000,1
1,43.00000,0.29000,0,12,7,1.75000,0,0,8.00000,1,1,100.00000,376.00000,1
1,67.75000,5.50000,1,9,8,13.00000,0,0,1.00000,0,1,0.00000,1.00000,1
1,21.00000,4.79000,0,8,3,2.25000,0,0,1.00000,0,1,80.00000,301.00000,1
1,32.08000,4.00000,1,6,3,2.50000,0,1,0.00000,0,1,360.00000,1.00000,1
1,52.33000,1.37500,0,7,7,9.46000,0,1,0.00000,0,1,200.00000,101.00000,0
1,17.42000,6.50000,1,2,3,0.12500,1,1,0.00000,1,1,60.00000,101.00000,0
0,25.00000,12.33000,1,12,7,3.50000,0,0,6.00000,1,1,400.00000,459.00000,1
1,22.58000,10.04000,1,13,3,0.04000,0,0,9.00000,1,1,60.00000,397.00000,1
1,22.50000,0.12500,0,3,3,0.12500,1,1,0.00000,1,1,200.00000,71.00000,0
1,41.17000,1.25000,0,8,3,0.25000,1,1,0.00000,1,1,0.00000,196.00000,0
1,20.67000,0.41500,1,7,3,0.12500,1,1,0.00000,1,1,0.00000,45.00000,0
1,28.92000,0.37500,1,7,3,0.29000,1,1,0.00000,1,1,220.00000,141.00000,0
1,29.17000,3.50000,1,8,3,3.50000,0,0,3.00000,0,1,329.00000,1.00000,0
1,40.25000,21.50000,1,9,8,20.00000,0,0,11.00000,1,1,0.00000,1201.00000,1
1,39.17000,1.62500,1,7,3,1.50000,0,0,10.00000,1,1,186.00000,4701.00000,1
1,27.00000,0.75000,1,7,7,4.25000,0,0,3.00000,0,1,312.00000,151.00000,1
1,54.33000,6.75000,1,7,7,2.62500,0,0,11.00000,0,1,0.00000,285.00000,1
1,34.83000,2.50000,0,8,3,3.00000,1,1,0.00000,1,0,200.00000,1.00000,0
1,23.00000,0.62500,0,5,3,0.12500,0,1,0.00000,1,1,180.00000,2.00000,0
0,22.50000,0.41500,1,2,3,0.33500,1,1,0.00000,0,0,144.00000,1.00000,0
1,31.00000,2.08500,1,7,3,0.08500,1,1,0.00000,1,1,300.00000,1.00000,0
1,22.17000,12.12500,1,7,3,3.33500,1,0,2.00000,0,1,180.00000,174.00000,0
1,17.08000,0.08500,0,7,3,0.04000,1,1,0.00000,1,1,140.00000,723.00000,0
1,25.17000,3.00000,1,7,3,1.25000,1,0,1.00000,1,1,0.00000,23.00000,0
1,31.57000,4.00000,1,13,3,5.00000,0,0,3.00000,0,1,290.00000,2280.00000,1
1,37.42000,2.04000,1,8,3,0.04000,0,1,0.00000,0,1,400.00000,5801.00000,1
1,28.25000,5.12500,1,13,3,4.75000,0,0,2.00000,1,1,420.00000,8.00000,1
0,57.58000,2.00000,1,0,0,6.50000,1,0,1.00000,1,1,0.00000,11.00000,0
1,23.42000,0.58500,1,7,7,0.08500,0,1,0.00000,1,1,180.00000,1.00000,0
1,22.25000,9.00000,1,5,3,0.08500,1,1,0.00000,1,1,0.00000,1.00000,0
1,32.92000,2.50000,1,5,3,1.75000,1,0,2.00000,0,1,720.00000,1.00000,0
1,26.75000,2.00000,1,1,3,0.75000,1,1,0.00000,0,1,80.00000,1.00000,0
1,43.17000,2.25000,1,2,4,0.75000,0,1,0.00000,1,1,560.00000,1.00000,0
1,41.42000,5.00000,1,10,7,5.00000,0,0,6.00000,0,1,470.00000,1.00000,1
1,56.00000,12.50000,1,3,7,8.00000,0,1,0.00000,0,1,24.00000,2029.00000,1
1,18.50000,2.00000,1,2,3,1.50000,0,0,2.00000,1,1,120.00000,301.00000,1
1,22.75000,11.50000,1,2,3,0.41500,1,1,0.00000,1,1,0.00000,1.00000,0
1,34.92000,5.00000,1,13,7,7.50000,0,0,6.00000,0,1,0.00000,1001.00000,1
1,28.67000,9.33500,1,10,7,5.66500,0,0,6.00000,1,1,381.00000,169.00000,1
1,63.33000,0.54000,1,7,3,0.58500,0,0,3.00000,0,1,180.00000,1.00000,0
1,20.00000,11.04500,1,7,3,2.00000,1,1,0.00000,0,1,136.00000,1.00000,0
1,59.50000,2.75000,1,8,3,1.75000,0,0,5.00000,0,1,60.00000,59.00000,1
0,44.33000,0.00000,1,7,3,2.50000,0,1,0.00000,1,1,0.00000,1.00000,1
1,20.67000,5.29000,1,10,3,0.37500,0,0,1.00000,1,1,160.00000,1.00000,0
1,26.75000,1.12500,1,13,7,1.25000,0,1,0.00000,1,1,0.00000,5299.00000,1
1,37.50000,1.12500,0,1,3,1.50000,1,1,0.00000,0,1,431.00000,1.00000,1
0,33.67000,0.37500,1,12,3,0.37500,1,1,0.00000,1,1,300.00000,45.00000,1
1,36.67000,2.00000,1,2,3,0.25000,1,1,0.00000,0,1,221.00000,1.00000,0
1,20.42000,1.83500,1,7,3,2.25000,0,0,1.00000,1,1,100.00000,151.00000,1
1,27.58000,3.25000,0,10,7,5.08500,1,0,2.00000,0,1,369.00000,2.00000,0
1,20.17000,5.62500,1,8,3,1.71000,0,1,0.00000,1,0,120.00000,1.00000,1
1,32.75000,2.33500,1,1,7,5.75000,1,1,0.00000,0,1,292.00000,1.00000,0
1,30.58000,2.71000,0,6,3,0.12500,1,1,0.00000,0,0,80.00000,1.00000,0
0,35.42000,12.00000,1,10,7,14.00000,0,0,8.00000,1,1,0.00000,6591.00000,1
0,16.50000,1.25000,1,10,3,0.25000,1,0,1.00000,1,1,108.00000,99.00000,0
1,20.42000,1.08500,1,10,3,1.50000,1,1,0.00000,1,1,108.00000,8.00000,0
1,49.17000,2.29000,1,0,0,0.29000,1,1,0.00000,1,1,200.00000,4.00000,0
0,52.83000,15.00000,1,7,3,5.50000,0,0,14.00000,1,1,0.00000,2201.00000,1
0,29.50000,0.46000,1,3,3,0.54000,0,0,4.00000,1,1,380.00000,501.00000,1
1,21.25000,1.50000,1,8,3,1.50000,1,1,0.00000,1,1,150.00000,9.00000,1
0,56.50000,16.00000,1,4,0,0.00000,0,0,15.00000,1,1,0.00000,248.00000,1
0,27.17000,1.25000,1,0,0,0.00000,1,0,1.00000,1,1,92.00000,301.00000,0
0,34.83000,1.25000,0,2,7,0.50000,1,1,0.00000,0,1,160.00000,1.00000,0
1,20.50000,10.00000,0,7,3,2.50000,0,1,0.00000,1,0,40.00000,1.00000,1
1,19.67000,10.00000,0,3,7,0.83500,0,1,0.00000,0,1,140.00000,1.00000,0
0,28.58000,3.75000,1,7,3,0.25000,1,0,1.00000,0,1,40.00000,155.00000,0
0,22.58000,10.75000,1,10,3,0.41500,0,0,5.00000,0,1,0.00000,561.00000,1
0,25.00000,11.00000,0,5,3,4.50000,0,1,0.00000,1,1,120.00000,1.00000,0
1,18.83000,0.00000,1,10,3,0.66500,1,1,0.00000,1,1,160.00000,2.00000,0
0,22.67000,0.75000,1,7,3,2.00000,1,0,2.00000,0,1,200.00000,395.00000,0
1,35.00000,2.50000,1,2,3,1.00000,1,1,0.00000,0,1,210.00000,1.00000,0
1,24.83000,2.75000,1,7,3,2.25000,0,0,6.00000,1,1,184.00000,601.00000,1
0,27.67000,1.50000,1,6,3,2.00000,0,1,0.00000,1,0,368.00000,1.00000,0
1,31.67000,0.83000,1,13,3,1.33500,0,0,8.00000,0,1,303.00000,3291.00000,1
1,32.67000,5.50000,1,10,7,5.50000,0,0,12.00000,0,1,408.00000,1001.00000,1
1,23.58000,0.83500,1,2,7,0.08500,1,1,0.00000,0,1,220.00000,6.00000,0
1,24.75000,0.54000,1,6,3,1.00000,1,1,0.00000,0,1,120.00000,2.00000,0
0,19.58000,0.66500,1,8,3,1.66500,1,1,0.00000,1,1,220.00000,6.00000,0
1,21.33000,10.50000,1,7,3,3.00000,0,1,0.00000,0,1,0.00000,1.00000,1
1,34.58000,0.00000,1,7,3,0.00000,1,1,0.00000,1,2,184.00000,1.00000,0
0,24.08000,0.50000,1,10,7,1.25000,0,0,1.00000,1,1,0.00000,679.00000,1
0,28.58000,3.54000,1,2,4,0.50000,0,1,0.00000,0,1,171.00000,1.00000,0
1,27.42000,12.50000,1,5,4,0.25000,1,1,0.00000,0,1,720.00000,1.00000,0
1,19.67000,0.37500,1,10,3,2.00000,0,0,2.00000,0,1,80.00000,1.00000,1
1,42.50000,4.91500,0,8,3,3.16500,0,1,0.00000,0,1,52.00000,1443.00000,1
1,27.83000,1.54000,1,8,3,3.75000,0,0,5.00000,0,1,100.00000,4.00000,1
0,28.08000,15.00000,0,9,8,0.00000,0,1,0.00000,1,1,0.00000,13213.00000,1
1,23.92000,1.50000,1,1,7,1.87500,0,0,6.00000,1,1,200.00000,328.00000,1
1,32.75000,1.50000,1,12,7,5.50000,0,0,3.00000,0,1,0.00000,1.00000,1
1,30.67000,2.50000,1,12,7,2.25000,1,1,0.00000,0,0,340.00000,1.00000,0
1,18.33000,1.21000,0,9,1,0.00000,1,1,0.00000,1,1,100.00000,1.00000,0
0,25.00000,0.87500,1,13,7,1.04000,0,1,0.00000,0,1,160.00000,5861.00000,1
1,20.17000,8.17000,1,5,3,1.96000,0,0,14.00000,1,1,60.00000,159.00000,1
0,44.17000,6.66500,1,10,3,7.37500,0,0,3.00000,0,1,0.00000,1.00000,1
1,35.25000,16.50000,0,7,3,4.00000,0,1,0.00000,1,1,80.00000,1.00000,0
1,31.57000,0.37500,1,1,3,0.87500,0,1,0.00000,0,0,928.00000,1.00000,0
1,47.17000,5.83500,1,8,3,5.50000,1,1,0.00000,1,1,465.00000,151.00000,0
1,22.75000,11.00000,1,10,3,2.50000,0,0,7.00000,0,1,100.00000,810.00000,1
1,43.25000,3.00000,1,10,7,6.00000,0,0,11.00000,1,1,80.00000,1.00000,1
1,26.33000,13.00000,1,9,1,0.00000,1,1,0.00000,0,1,140.00000,1111.00000,0
0,36.58000,0.29000,1,0,0,0.00000,1,0,10.00000,1,1,200.00000,19.00000,0
1,34.75000,2.50000,1,12,4,0.50000,1,1,0.00000,1,1,348.00000,1.00000,0
0,52.50000,7.00000,1,5,7,3.00000,1,1,0.00000,1,1,0.00000,1.00000,0
0,20.67000,1.83500,1,10,3,2.08500,0,0,5.00000,1,1,220.00000,2504.00000,1
1,42.00000,0.20500,1,2,7,5.12500,0,1,0.00000,1,1,400.00000,1.00000,1
1,18.83000,3.54000,0,0,0,0.00000,1,1,0.00000,0,1,180.00000,2.00000,0
1,18.25000,0.16500,1,1,3,0.25000,1,1,0.00000,0,0,280.00000,1.00000,0
1,31.08000,1.50000,0,8,3,0.04000,1,1,0.00000,1,0,160.00000,1.00000,0
0,19.17000,5.41500,1,2,7,0.29000,1,1,0.00000,1,1,80.00000,485.00000,0
0,49.83000,13.58500,1,3,7,8.50000,0,1,0.00000,0,1,0.00000,1.00000,1
1,35.17000,25.12500,1,13,7,1.62500,0,0,1.00000,0,1,515.00000,501.00000,1
1,48.58000,6.50000,1,10,7,6.00000,0,1,0.00000,0,1,350.00000,1.00000,1
0,18.25000,10.00000,1,8,3,1.00000,1,0,1.00000,1,1,120.00000,2.00000,0
1,37.33000,6.50000,1,6,7,4.25000,0,0,12.00000,0,1,93.00000,1.00000,1
0,32.25000,1.50000,1,7,3,0.25000,1,1,0.00000,0,1,372.00000,123.00000,0
0,28.42000,3.50000,1,8,3,0.83500,0,1,0.00000,1,0,280.00000,1.00000,1
0,31.57000,1.50000,1,0,0,0.00000,1,0,2.00000,0,1,200.00000,106.00000,0
0,25.75000,0.50000,1,7,7,0.87500,0,1,0.00000,0,1,491.00000,1.00000,1
1,33.17000,1.00000,1,13,3,0.75000,0,0,7.00000,0,1,340.00000,4072.00000,1
0,50.08000,12.54000,1,5,3,2.29000,0,0,3.00000,0,1,156.00000,1.00000,1
0,24.58000,0.67000,1,5,7,1.75000,0,1,0.00000,1,1,400.00000,1.00000,0
1,36.33000,3.79000,1,8,3,1.16500,0,1,0.00000,0,1,200.00000,1.00000,0
1,31.67000,16.16500,1,1,3,3.00000,0,0,9.00000,1,1,250.00000,731.00000,1
1,41.00000,0.04000,1,9,3,0.04000,1,0,1.00000,1,0,560.00000,1.00000,1
0,38.25000,6.00000,1,3,3,1.00000,0,1,0.00000,0,1,0.00000,1.00000,1
1,26.83000,0.54000,1,3,0,0.00000,1,1,0.00000,1,1,100.00000,1.00000,0
1,23.92000,0.58500,0,12,7,0.12500,1,1,0.00000,1,1,240.00000,2.00000,0
0,40.83000,3.50000,1,2,4,0.50000,1,1,0.00000,1,0,1160.00000,1.00000,0
