1.51848,13.64000,3.87000,1.27000,71.96000,0.54000,8.32000,0.00000,0.32000,1
1.51618,13.53000,3.55000,1.54000,72.99000,0.39000,7.78000,0.00000,0.00000,0
1.51768,12.65000,3.56000,1.30000,73.08000,0.61000,8.69000,0.00000,0.14000,0
1.51769,12.45000,2.71000,1.29000,73.70000,0.56000,9.06000,0.00000,0.24000,0
1.51783,12.69000,3.54000,1.34000,72.95000,0.57000,8.75000,0.00000,0.00000,0
1.51694,12.86000,3.58000,1.31000,72.61000,0.61000,8.79000,0.00000,0.00000,0
1.51707,13.48000,3.48000,1.71000,72.52000,0.62000,7.99000,0.00000,0.00000,1
1.52210,13.73000,3.84000,0.72000,71.76000,0.17000,9.74000,0.00000,0.00000,0
1.51655,12.75000,2.85000,1.44000,73.27000,0.57000,8.79000,0.11000,0.22000,1
1.52213,14.21000,3.82000,0.47000,71.77000,0.11000,9.57000,0.00000,0.00000,0
1.51776,13.53000,3.41000,1.52000,72.04000,0.58000,8.79000,0.00000,0.00000,0
1.51590,12.82000,3.52000,1.90000,72.86000,0.69000,7.97000,0.00000,0.00000,1
1.52177,13.20000,3.68000,1.15000,72.75000,0.54000,8.52000,0.00000,0.00000,1
1.51709,13.00000,3.47000,1.79000,72.72000,0.66000,8.18000,0.00000,0.00000,1
1.51721,12.87000,3.48000,1.33000,73.04000,0.56000,8.43000,0.00000,0.00000,0
1.51796,13.50000,3.36000,1.63000,71.94000,0.57000,8.81000,0.00000,0.09000,0
1.51839,12.85000,3.67000,1.24000,72.57000,0.62000,8.68000,0.00000,0.35000,1
1.51779,13.21000,3.39000,1.33000,72.76000,0.59000,8.59000,0.00000,0.00000,0
1.51646,13.04000,3.40000,1.26000,73.01000,0.52000,8.58000,0.00000,0.00000,0
1.51800,13.71000,3.93000,1.54000,71.81000,0.54000,8.21000,0.00000,0.15000,1
1.51645,13.44000,3.61000,1.54000,72.39000,0.66000,8.03000,0.00000,0.00000,1
1.51869,13.19000,3.37000,1.18000,72.72000,0.57000,8.83000,0.00000,0.16000,0
1.51409,14.25000,3.09000,2.08000,72.28000,1.10000,7.08000,0.00000,0.00000,1
1.51872,12.93000,3.66000,1.56000,72.51000,0.58000,8.55000,0.00000,0.12000,1
1.52475,11.45000,0.00000,1.88000,72.19000,0.81000,13.24000,0.00000,0.34000,1
1.52020,13.98000,1.35000,1.63000,71.76000,0.39000,10.56000,0.00000,0.18000,1
1.51750,12.82000,3.55000,1.49000,72.75000,0.54000,8.52000,0.00000,0.19000,0
1.51784,12.68000,3.67000,1.16000,73.11000,0.61000,8.70000,0.00000,0.00000,0
1.51811,12.96000,2.96000,1.43000,72.92000,0.60000,8.79000,0.14000,0.00000,1
1.52196,14.36000,3.85000,0.89000,71.36000,0.15000,9.15000,0.00000,0.00000,0
1.51755,13.00000,3.60000,1.36000,72.99000,0.57000,8.40000,0.00000,0.11000,0
1.52614,13.70000,0.00000,1.36000,71.24000,0.19000,13.44000,0.00000,0.10000,1
1.51687,13.23000,3.54000,1.48000,72.84000,0.56000,8.10000,0.00000,0.00000,1
1.51905,13.60000,3.62000,1.11000,72.64000,0.14000,8.76000,0.00000,0.00000,0
1.51660,12.99000,3.18000,1.23000,72.97000,0.58000,8.81000,0.00000,0.24000,1
1.51690,13.33000,3.54000,1.61000,72.54000,0.68000,8.11000,0.00000,0.00000,1
1.51645,13.40000,3.49000,1.52000,72.65000,0.67000,8.08000,0.00000,0.10000,1
1.51742,13.27000,3.62000,1.24000,73.08000,0.55000,8.07000,0.00000,0.00000,0
1.51610,13.33000,3.53000,1.34000,72.67000,0.56000,8.33000,0.00000,0.00000,0
1.51574,14.86000,3.67000,1.74000,71.87000,0.16000,7.36000,0.00000,0.12000,1
1.52172,13.48000,3.74000,0.90000,72.01000,0.18000,9.61000,0.00000,0.07000,0
1.51860,13.36000,3.43000,1.43000,72.26000,0.51000,8.60000,0.00000,0.00000,1
1.52213,14.21000,3.82000,0.47000,71.77000,0.11000,9.57000,0.00000,0.00000,0
1.51851,13.20000,3.63000,1.07000,72.83000,0.57000,8.41000,0.09000,0.17000,1
